"标题","正文"
"PVC宽幅整理 延续区间交易","　　盘面走势：PVC1809合约开盘7035元，最高7095元/吨，最低6985元/吨，收盘报7045元/吨，涨10元元，涨幅0.14%，成交量报206998手，持仓量增仓4438手至170530手。 　　消息：截至8月1日，亚洲聚氯乙烯市场价格持稳在CFR印度985美元/吨，CFR东南亚945美元/吨，CFR中国报价在960美元/吨。由于亚洲市场供应有限，8月份船期报价较7月份上涨20-30美元/吨，但市场需求不振，随着印度运输罢工的结束，印度PVC市场需求缓慢回升中。目前市场商家表示对于9月份市场依然看好，亚洲PVC供应商表示9月份惜售，市场供应依然偏紧，但远洋船货涌入，特别是来自欧洲出口至印度的船货或将缓解这一局面。 　　上游价格：石脑油 CF日本报664.38美元/吨，跌1.35%；FOB新加坡报73.57美元/桶，跌0.50%。乙烯CFR东北亚1350美元/吨，持平；CFR东南亚报1235美元/吨，持平。国内电石价格平稳，华东报3370元，持平，西北报3060元，持平。 　　现货市场：CFR东南亚报945美元，持平；CFR中国报960美元，持平。华北电石法报6870元/吨，持平；乙烯法报7000元/吨，持平；华东电石法报7010元/吨，持平，乙烯法7150，持平；华南电石法7000元，持平，乙烯法7300元，涨50元。 　　观点总结：PVC1809合约窄幅整理，持仓量略有增加(主力合约正在移仓1901合约)。基本面上，社会库存回落，现货价格坚挺对期价形成一定的支撑。技术指标MACD震荡上行，但KDJ指标继续在中轴附近徘徊。目前期价上有压力，下有支撑，预计短期维持区间震荡的格局为主。投资者可在6950至7100之间区间高抛低吸，止损各50个点。                                            (责任编辑：DF381)"
"昨日PVC主力1809 合约高开后高位震荡 收于7040元/吨","　　昨日PVC主力1809 合约高开后高位震荡，收于7040元/吨 (+10 0.14%)，持仓继续下跌，现持166092手。现货方面根据卓创统计，电石法华东6973-7040 (0)， 华南7020-7075(-7)，华北6867-6950(0)，乙烯法华东7320-7350(+50)，华南7200-7250(0)，华北6985-7020 (10) ，电石价格稳定。昨日国内PVC现货市场气氛稳定，成交氛围平平，下游询盘及采购气氛一般。短期贸易商仍保持较强挺价意愿，部分上游价格小幅上调，但接单一般，企业出货主要以前期预售为主，库存持续地位，总体销售压力不大。下游刚需采购为主，补库意愿不强，贸易商观望情绪浓厚。据数据显示，PVC整体开工84.21%，环比上升7.15%，供应持续确定性增加，但本周社会库存33.7万吨，环比下降5.5%，近日处于下游淡季，但始终没有迎来库存拐点，“淡季不淡”基本确定，距离旺季越来越近，后期上涨概率较大，同时随着近期人民币汇率的走低，出口套利窗口打开，需求预期增加，近日盘面走势偏强，多单继续持有，无持仓不建议追高。 　　                                            (责任编辑：DF381)"
"8月1日四川金路PVC报价暂稳","　　四川金路30万吨PVC装置开工正常，川内送到报价暂稳，5型川内送到报7000元/吨电汇，承兑高100元/吨汇，3/8型价格高200元/吨，供应偏紧，实单详谈。                                            (责任编辑：DF120)"
"8月1日杭州地区PVC市场行情暂稳","　　8月1日，杭州地区PVC市场行情暂稳。目前5型电石料主流6970-7050元/吨。参考报价：三联6970元/吨，宜化7000元/吨，榆社7000元/吨，中泰7050元/吨，天业7070元/吨，北元/天业3/8型7200元/吨，乙烯法韩华送到7300-7400元/吨，齐鲁、大沽各型号送到7150-7250元/吨，实单可商谈。                                            (责任编辑：DF120)"
"PVC：市场反应较为平静 目前市场行情较高","　　 大连商品交易所PVC期货主力合约1809开7030元/吨，收于7040元/吨，比昨日结算价7030元/吨，涨10元/吨，幅度0.14%，交投区间7010-7065元/吨，成交117256手，持仓166092。 　　今日，国内PVC东部市场行情稳定，华东、华南地区略显疲软。终端刚需采购，现货高位整理，暂时旺季备货的需求尚未启动，PVC调整之后仍存在上行空间，关注外围市场的影响 　　今日西南、西北地区市场窄幅震荡，市场气氛不温不火。今日期货高开后震荡运行，现货市场反应较为平静。目前市场行情较高，部分地区电石紧张局面未有改观。PVC厂家库存较低，但出货一般。基本面，成都华融目前停车检修中，宁夏金昱元近两日将检修将结束，新疆中泰圣雄厂区装置在检修中，内蒙宜化、君正计划近期检修，目前厂家库存较低，供应压力不大，个别厂家仍有销货预期。随着检修的逐步恢复，产量将有增多趋势。上游电石价格大稳小动，个别出货较多的企业价格小幅上调，目前电石厂家整体库存较低，出货情况较好。下游以消化前期涨幅为主，目前维持刚需拿货，观望情绪依然浓厚。商家心态谨慎乐观，今日西北地区主流承兑出厂价格在6650-6800元/吨附近，西南地区主流出厂价格在7000元-7100元/吨现汇。 　　今日国际价格来看，西北欧地区EDC市场原位持稳，未见明显波动。西北欧地区PVC市场略有回升，较前期上升FOB 3/t。华东地区乙烯法PVC生产企业小幅上涨，较前期上调FOB 20美元/吨。 　　综合预判，明日多整理为主，华东5型主流价格在6930-7030元/吨，华南5型主流价格在6980-7080元/吨。 　　截止目前，华东市场电石五型主流6930-7030元/吨现汇自提，乙烯料主流7450-7500元/吨送到；华南市场电石五型主流6980-7080元/吨现汇自提，乙烯料主流7450-7500元/吨现汇自提。                                            (责任编辑：DF381)"
"PVC1809合约开盘7030元 最高7065元/吨","　　盘面走势：PVC1809合约开盘7030元，最高7065元/吨，最低7010元/吨，收盘报7035元/吨，涨10元元，涨幅0.14%，成交量报117256手，持仓量减少8518手至166092手。 　　消息：最新库存数据显示，截止7月27日，华东社会库存在13.6万吨，较上周环比下降2.86%。华南社会库存在5.8万吨，较上周环比下降6.45%。社会库存整体开始小幅下降，华南市场表现明显，华南地区近期部分贸易商货源紧张，甚至出现断货现象，港口库存也处于低位。 　　上游价格：石脑油 CF日本报673.5美元/吨，涨0.11%；FOB新加坡报73.94美元/桶，涨0.14%。乙烯CFR东北亚1350美元/吨，持平；CFR东南亚报1235美元/吨，持平。国内电石价格平稳，华东报3370元，持平，西北报3060元，持平。 　　现货市场：CFR东南亚报945美元，持平；CFR中国报960美元，持平。华北电石法报6870元/吨，持平；乙烯法报7000元/吨，持平；华东电石法报7010元/吨，持平，乙烯法7150，持平；华南电石法7000元，持平，乙烯法7250元，持平。 　　观点总结：PVC1809合约窄幅整理，持仓量略有减少(主力合约正在移仓1901合约)。基本面上，社会库存回落，现货价格坚挺对期价形成一定的支撑。技术指标MACD震荡上行，但红柱有走平迹象，KDJ指标继续在中轴附近徘徊。目前期价上有压力，下有支撑，预计短期维持区间震荡的格局为主。投资者可在6850至7100之间区间高抛低吸，止损各80个点。                                            (责任编辑：DF381)"
"8月1日河南昊华宇航PVC价格暂稳","　　河南昊华宇航PVC装置开工正常。省内承兑出厂价格5型价格暂稳，报价6950元/吨，外销低50元/吨；3型7080元/吨；现汇低90元/吨，吨包低20元/吨。                                            (责任编辑：DF314)"
"8月1日山东信发PVC价格暂稳","　　山东信发60万吨/年PVC装置正常，交还订单为主。电石法5型出厂价格暂稳，报价6800元/吨现汇，实单详谈。                                            (责任编辑：DF314)"
"8月1日山西榆社PVC价格暂稳","　　山西榆社PVC30万吨/年装置开工正常，目前5型料出厂价格上涨150元/吨，现汇报价6900元/吨，承兑高120元/吨，实单详谈。                                            (责任编辑：DF314)"
"昨日PVC主力1809 合约高开后高位震荡 收于7045元/吨 （-15 -0.21%）","　　昨日PVC主力1809 合约高开后高位震荡，收于7045元/吨 (-15 -0.21%)，持仓略有下跌，现持174610手。现货方面根据卓创统计，电石法华东6970-7040 (+4)， 华南7030-7080(0)，华北6867-6950(+10)，乙烯法华东7270-7300(0)，华南7200-7250(0)，华北6975-7010 (0) ，电石价格稳定。昨日国内PVC现货市场气氛稳定，成交氛围平平，下游询盘及采购气氛一般。短期贸易商仍保持较强挺价意愿，部分上游价格小幅上调，但接单一般，企业出货主要以前期预售为主，库存持续地位，总体销售压力不大。下游刚需采购为主，补库意愿不强，贸易商观望情绪浓厚。据数据显示，PVC整体开工84.21%，环比上升7.15%，供应持续确定性增加，但本周社会库存33.7万吨，环比下降5.5%，近日处于下游淡季，但始终没有迎来库存拐点，“淡季不淡”基本确定，距离旺季越来越近，后期上涨概率较大，同时随着近期人民币汇率的走低，出口套利窗口打开，需求预期增加，近日盘面走势偏强，多单继续持有，无持仓不建议追高。                                            (责任编辑：DF381)"
"PVC窄幅整理  延续区间交易","　　盘面走势：PVC1809合约开盘7055元，最高7060元/吨，最低7010元/吨，收盘报7045元/吨，跌15元，跌幅0.21%，成交量报98176手，持仓量减少6340手至174610手。 　　消息：齐鲁化工城PVC市场稳中向好，交投气氛良好，贸易商报价上调60-100元/吨，电石法主流价格6900-6930元/吨左右(含税自提)，乙烯料齐鲁货源S1000/S700主流价格在7000-7100元/吨含税自提。广州PVC市场价格上调，电石五型料主流价格在6970-7080元/吨现汇自提，乙稀料大沽800/1000型7230元/吨。 　　上游价格：石脑油 CF日本报672.75美元/吨，涨0.04%；FOB新加坡报73.84美元/桶，涨0.03%。乙烯CFR东北亚1350美元/吨，跌14.5美元；CFR东南亚报1235美元/吨，跌15美元。国内电石价格平稳，华东报3370元，持平，西北报3060元，持平。 　　现货市场：CFR东南亚报945美元，持平；CFR中国报960美元，持平。华北电石法报6870元/吨，持平；乙烯法报7000元/吨，持平；华东电石法报7010元/吨，持平，乙烯法7150，持平；华南电石法7000元，持平，乙烯法7250元，持平。 　　观点总结：PVC1809合约探低回升，持仓量略有减少(主力合约正在移仓1901合约)。基本面上，社会库存回落，现货价格坚挺对期价形成一定的支撑。技术指标MACD震荡上行，KDJ指标继续在中轴附近徘徊。目前期价上有压力，下有支撑，预计短期维持区间震荡的格局为主。投资者可在6850至7100之间区间高抛低吸，止损各80个点。                                            (责任编辑：DF381)"
"PVC1809：7040附近空单入场","　　1、基本面：电石价格稳定，市场继续观望。中性。 　　2、基差：现货7040，基差10，升水期货；中性。 　　3、库存：工厂库存环比下降7.46%至3.47天，价格窄幅波动，厂家积极发货。社会库存环比下降0.49%至20.3万吨。中性。 　　4、盘面：价格在20日线上方，20日线向上；偏多。 　　5、主力持仓：主力持仓净空，空增；偏空。 　　6、结论：预计短时间内宽幅震荡为主。PVC1809:7040附近空单入场，止损7100。                                            (责任编辑：DF318)"
"昨日PVC主力1809 合约高开后高位震荡","　　昨日PVC主力1809 合约高开后高位震荡，尾盘下行，收于7030元/吨 (+70 +1.01%)，持仓略有上涨，现持180950手。现货方面根据卓创统计，电石法华东6968-7035 (+85)， 华南7030-7080(+85)，华北6857-6940(+23)，乙烯法华东7253-7283(+53)，华南7200-7250(+50)，华北6975-7010 (+35) ，电石价格稳定。昨日国内PVC现货市场价重心抬升，成交氛围平平，下游询盘及采购气氛一般。短期贸易商仍保持较强挺价意愿，部分企业封盘不报，价格存上调预期，贸易格局不温不火，企业出货主要以前期预售为主，库存持续地位，总体销售压力不大。下游刚需采购为主，补库意愿不强，贸易商观望情绪浓厚。据数据显示，PVC整体开工84.21%，环比上升7.15%，供应持续确定性增加，但本周社会库存33.7万吨，环比下降5.5%，近日处于下游淡季，但始终没有迎来库存拐点，“淡季不淡”基本确定，距离旺季越来越近，后期上涨概率较大，同时随着近期人民币汇率的走低，出口套利窗口打开，需求预期增加，近日盘面走势偏强，多单继续持有，无持仓不建议追高。                                            (责任编辑：DF381)"
"7月30日宁夏英力特PVC报价暂稳","　　宁夏英力特PVC5型装置开工正常，5型电石料对北方承兑价格暂稳，报价6750元/吨附近，3型高100元/吨，具体实单实谈。                                            (责任编辑：DF120)"
"PVC冲高回落  延续区间交易","　　盘面走势：PVC1809合约开盘6990元，最高7100元/吨，最低6990元/吨，收盘报7030元/吨，涨70元，涨幅1.01%，成交量报201924手，持仓量增加6366手至180950手。 　　消息：据隆众跟踪的成交指数来看，中下旬市场成交持续略好，五日成交指数维持在40-44之间，个别单日成交指数抵达60点，截止本周统计窗口，PVC社会库存较前周继续下降，样本库存较上周环比下降3.96%，同比去年同期增加29%；其中华东地区库存环比上周下降2.86%，同比去年增加25.9%；华南地区库存环比上周下降6.45%，同比去年同期增加38%。 　　上游价格：石脑油 CF日本报672.5美元/吨，涨0.17%；FOB新加坡报73.82美元/桶，涨0.12%。乙烯CFR东北亚1364.5美元/吨，持平；CFR东南亚报1250美元/吨，持平。国内电石价格平稳，华东报3370元，持平，西北报3060元，持平。 　　现货市场：CFR东南亚报945美元，持平；CFR中国报960美元，持平。华北电石法报6870元/吨，持平；乙烯法报7000元/吨，持平；华东电石法报7010元/吨，涨90元，乙烯法7150，持平；华南电石法7000元，持平，乙烯法7250元，涨50元。 　　观点总结：PVC1809合约冲高回落，持仓量小幅增加。基本面上，装置检修期高峰期，现货价格坚挺对期价形成一定的支撑。技术指标，MACD震荡上行，KDJ指标继续在中轴附近徘徊，短期略利于多头。目前期价上有压力，下有支撑，预计短期维持区间震荡的格局为主。投资者可在6850至7100之间区间交易。                                            (责任编辑：DF381)"
"昨日PVC主力1809 合约震荡上行","　　昨日PVC主力1809 合约震荡上行，收于6995元/吨 (+90 +1.3%)，持仓略有下跌，现持174584手。现货方面根据卓创统计，电石法华东6880-6953 (+16)， 华南6940-7000(0)，华北6843-6907(0)，乙烯法华东7205-7225(0)，华南7150-7200(0)，华北6940-6975 (0) ，电石价格稳定。上周五国内PVC现货市场价稳定，成交氛围平平，下游询盘及采购气氛一般。短期贸易商仍保持较强挺价意愿，下部空间不大，总体供应压力不大。下游刚需采购为主，补库意愿不强，贸易商观望情绪浓厚。注意本周国内PVC企业开工率继续提升，主要是亿利、东岳、宜宾天原、联成等装置开工逐步恢复，而本周暂无新增检修企业。中泰检修基本接近尾声，金昱元新厂开车计划推迟。据数据显示，PVC整体开工84.21%，环比上升7.15%，供应持续确定性增加，但本周社会库存33.7万吨，环比下降5.5%，近日处于下游淡季，但始终没有迎来库存拐点，“淡季不淡”基本确定，距离旺季越来越近，后期上涨概率较大，同时随着近期人民币汇率的走低，出口套利窗口打开，需求预期增加，近日盘面走势偏强，但随着上游开工率的提升，7000压力较大，不建议追高。                                            (责任编辑：DF381)"
"PVC震荡走高  延续区间交易","　　盘面走势：PVC1809合约开盘6935元，最高7000元/吨，最低6925元/吨，收盘报6995元/吨，涨90元，涨幅1.3%，成交量报190408手，持仓量减少408手至174584手。 　　消息：截7月23日，PVC社会库存较前周小幅下降，样本库存较上周环比下降4.72%，同比去年同期增加27.04%；其中华东地区库存环比上周下降4.76%，同比去年增加21.74%；华南地区库存环比上周下降4.62%，同比去年同期增加40.9%。 　　上游价格：石脑油 CF日本报647.38美元/吨，涨0.6%；FOB新加坡报71.12美元/桶，涨0.54%。乙烯CFR东北亚1380美元/吨，持平；CFR东南亚报1260美元/吨，跌10美元。国内电石价格平稳，华东报3370元，持平，西北报3060元，持平。 　　现货市场：CFR东南亚报945美元，持平；CFR中国报960美元，持平。华北电石法报6870元/吨，持平；乙烯法报7000元/吨，持平；华东电石法报6920元/吨，持平，乙烯法7150，持平；华南电石法7000元，持平，乙烯法7200元，持平。                                            (责任编辑：DF381)"
"7月27日常州地区PVC市场行情盘整为主","　　7月27日常州地区PVC市场行情盘整为主，参考报价：宜化6900元/吨，伊犁河6900元/吨，中泰6980元/吨，北元6980元/吨，天业6950-6970元/吨，盐化6900-6920元/吨，天湖7型7050元/吨，天辰8型7130元/吨，乙烯法低价货源送到报在7150-7250元/吨，部分高价货源在7300-7400元/吨，实单可谈。                                            (责任编辑：DF381)"
"7月27日杭州地区PVC市场行情盘整为主","　　7月27日，杭州地区PVC市场行情盘整为主。目前5型电石料主流6900-7000元/吨。参考报价：三联/宜化6900元/吨，榆社6950元/吨，中泰6980元/吨，天业6970-7000元/吨，北元8型7130元/吨，天业高型号在7130元/吨，乙烯法韩华送到7300-7400元/吨，齐鲁、大沽各型号送到7150-7250元/吨，实单可商谈。                                            (责任编辑：DF120)"
"PVC：上行的道路预计曲折 库存去化动力增加","　　近期，国内PVC东部市场行情小幅坚挺，短期期货小幅上涨，现货价格得到支撑。下游需求小幅走弱，按需采购为主。社会库存去化压力增加，且上周出货情况一般，继续垒库。中宇资讯认为，于此同时电石检修和停产比较明显，但是PVC开工不高，导致电石需求一般，随后PVC开工提高，电石进一步涨价概率较大。下面我们从以下几个角度来分析PVC短期的运行走势。 　　检修结束但供应还是偏低 　　从供需来看，6月我国PVC粉产量160万吨左右，环比下降3.4万吨。到目前为止，今年供给增长还是较为可观，大致在6%左右。中宇资讯认为，库存也从年初的绝对高位降至当前的较低水平。而净出口并没有明显放量，甚至还略有萎缩。 　　出口增加库存去化的动力或将增加 　　从出口来看，6月我国PVC粉出口量为3.4万吨，环比下降2.3万吨，同比减少8.2万吨。出口量创出年内新低。6月我国PVC粉进口量为5.7万吨，环比增长0.7万吨，同比增长0.4万吨。也就是说6月我国净进口了2.3万吨PVC。中宇资讯分析，这应该也是6月库存没有进一步下降的原因之一。而近期人民币的快速贬值已使得出口窗口打开。预计后续我国PVC将再次从净进口变为净出口，库存去化的动力或将增加。 　　西部供应紧张依旧 　　西南、西北地区市场震荡整理，内蒙行情稳中有升，部分厂家价格小幅上调，幅度在50元/吨附近，个别上调幅度在100元/吨左右。西南行情较为稳定，四川金路价格小幅下调50元/吨。期货高开高走，现货交投气氛活跃，但市场交投一般。今日电石稳价运行，部分厂家因雨季影响电石到货较为紧张，目前供应较为平稳。贸易商拿货多谨慎，随着行情转好，价格也小幅抬升，但成交平平。下游谨慎观望居多，依然保持刚需采购。近日大宗商品普遍上涨，PVC行情也逐渐向好，现货市场带来一定支撑。目前成都华融PVC装置逐步恢复中，但电石紧张状况未有改观。据中宇资讯了解，内蒙亿利装置恢复满负荷，宁夏金昱元计划检修至本月底，新疆中泰的圣雄厂区依然在检修中。 　　宏观因素的影响面 　　从宏观角度来看，现货小幅拉涨，终端按需采购，市场气氛稍显谨慎，从宏观面的情况看，央行下半年的货币政策预计相比上半年宽松，有利于需求的释放。中宇资讯认为，从人民币的汇率看，处于持续贬值的通道，有利于商品的出口。期现货仍有持续上行空间，而市场情绪稍显谨慎，上行的道路预计曲折，多为震荡上行。                                            (责任编辑：DF318)"
"7月26日河南昊华宇航PVC价格暂稳","　　河南昊华宇航PVC装置开工正常。省内承兑出厂价格5型价格暂稳，报价6900元/吨，外销低50元/吨；3型7030元/吨；现汇低90元/吨，吨包低20元/吨。                                            (责任编辑：DF314)"
"7月26日山东信发PVC价格暂稳","　　山东信发60万吨/年PVC装置正常，交还订单为主。电石法5型出厂价格暂稳，报价6750元/吨现汇，实单详谈。                                            (责任编辑：DF314)"
"7月26日山西榆社PVC价格暂稳","　　山西榆社PVC30万吨/年装置开工正常，目前5型料出厂价格暂稳，现汇报价6750元/吨，承兑高120元/吨，实单详谈。                                            (责任编辑：DF314)"
"技术解盘：塑料稳步回升 PVC缓慢攀升","　　塑料稳步回升 　　6月底，塑料期货1809合约在下探至8900元/吨整数关口获得支撑后止跌反弹，迎来一波振荡上涨行情，自8900元/吨一线稳步回升至9450元/吨附近。目前距离前期高点(5月9日9635元/吨)仍有一段距离。 　　从均线系统来看，5日、10日和20日均线保持良好的多头排列姿态，由于短期价格脱离5日均线，昨日在9450元/吨一线上方调整压力显现。在MACD指标方面，红柱实体持续出现，且DIFF和DEA指标维持多头上升趋势，并回升至零值上方运行，表明多头力量不断增长并占据主导地位。预计未来塑料1809合约仍有进一步上涨空间。 　　PVC 缓慢攀升 　　6月下旬以来，PVC期货1809合约告别急跌模式，期价转入缓慢的振荡上行节奏，期价重心稳步上移。近日，1809合约期价在攀升至7000元/吨一线附近时，受到上轨线压力回调，不过回撤空间较为有限，下方多条均线维持多头排列趋势，并对期价形成良好的支撑作用。目前5日和10日均线上移至6900元/吨附近，而20日和40日均线则上移至6880元/吨一线，60日均线也位于6860元/吨左右，对期价形成有力的支撑。 　　在MACD指标方面，红柱实体持续出现，且DIFF和DEA指标也在零值上方运行，表明多头力量仍占据一定优势。预计后市PVC1809合约期价仍将维持振荡偏强态势。 　　(宝城期货陈栋)                                            (责任编辑：DF318)"
"7月25日PVC为6804.17元/吨","　　7月25日，PVC参考价为6804.17元/吨，与7月1日(6808.33)相比，下降了0.06%。                                            (责任编辑：DF380)"
"PVC：短时间内宽幅震荡为主","　　1、基本面：华东地区PVC市场报价稳定。华南地区PVC市场报价稳定。中性。 　　2、基差：现货6970，基差35，升水期货；偏多。 　　3、库存：工厂库存环比下降7.46%至3.47天，价格窄幅波动，厂家积极发货。社会库存环比下降0.49%至20.3万吨。中性。 　　4、盘面：价格在20日线上方，20日线向上；偏多。 　　5、主力持仓：主力持仓净空，空增；偏空。 　　6、结论：预计短时间内宽幅震荡为主。PVC1809:6880-7010区间操作。                                            (责任编辑：DF318)"
"7月24日PVC为6800.00元/吨","　　7月24日，PVC参考价为6800.00元/吨，与7月1日(6808.33)相比，下降了0.12%。                                            (责任编辑：DF380)"
"7月24日常州地区PVC市场行情小幅上涨","　　7月24日常州地区PVC市场行情小幅上涨，目前5型电石料主流6920-7000元/吨。参考报价：宜化6930-6950元/吨，伊犁河6900-6920元/吨，中泰7020元/吨，北元/天业7000元/吨，天湖7型7080元/吨，天辰8型7130-7150元/吨，乙烯法低价货源送到报在7150-7250元/吨，部分高价货源在7300-7400元/吨，实单可谈。 　　                                            (责任编辑：DF120)"
"7月24日杭州地区PVC市场行情小幅上调","　　7月24日，杭州地区PVC市场行情小幅上涨，实际交易尚可。目前5型电石料主流6920-7000元/吨。参考报价：宜化/盐花6920-6950元/吨，鄂绒/榆社6950元/吨，中泰7000元/吨，天业7000-7020元/吨，北元8型7150元/吨，天业高型号在7150元/吨，乙烯法韩华送到7300-7400元/吨，齐鲁、大沽各型号送到7150-7250元/吨，实单可商谈。                                            (责任编辑：DF120)"
"7月24日山西榆社PVC价格暂稳","　　山西榆社PVC30万吨/年装置开工正常，目前5型料出厂价格暂稳，现汇报价6750元/吨，承兑高120元/吨。                                            (责任编辑：DF120)"
"PVC冲高回落 延续区间交易","　　盘面走势：PVC1809合约开盘6970元，最高7010元/吨，最低6890元/吨，收盘报6905元/吨，跌50元，跌幅0.72%，成交量报261280手，持仓量增加2204手至204276手。 　　消息：据专业机构统计：截至7月23日，PVC社会库存较前周小幅下降，样本库存较上周环比下降4.72%，同比去年同期增加27.04%；其中华东地区库存环比上周下降4.76%，同比去年增加21.74%；华南地区库存环比上周下降4.62%，同比去年同期增加40.9%。 　　上游价格：石脑油 CF日本报647.38美元/吨，涨0.6%；FOB新加坡报71.12美元/桶，涨0.54%。乙烯CFR东北亚1380美元/吨，持平；CFR东南亚报1260美元/吨，跌10美元。国内电石价格平稳，华东报3370元，持平，西北报3060元，持平。 　　现货市场：CFR东南亚报940美元，持平；CFR中国报945美元，945持平；华北电石法报6830元/吨，持平；乙烯法报7000元/吨，持平；华东电石法报6950元/吨，涨30元，乙烯法7150，持平；华南电石法7000元，涨80元，乙烯法7150元，持平。                                            (责任编辑：DF381)"
"7月23日PVC为6800.00元/吨","　　7月23日，PVC参考价为6800.00元/吨，与7月1日(6808.33)相比，下降了0.12%。                                            (责任编辑：DF380)"
"7月23日杭州地区PVC市场行情小幅上调","　　7月23日，杭州地区PVC市场行情小幅上涨，实际交易尚可。目前5型电石料主流6900-6970元/吨。参考报价：宜化/盐花6900-6920元/吨，鄂绒/榆社6940元/吨，中泰6950-6970元/吨，天业7000元/吨，北元8型7130-7150元/吨，天业高型号在7150元/吨，乙烯法韩华送到7300-7400元/吨，齐鲁、大沽各型号送到7150-7250元/吨，实单可商谈。                                            (责任编辑：DF120)"
