"标题","正文"
"7月26日湖南邵阳大米价格行情","　　湖南邵阳地区大米价格稳定。城乡居民自行购销2018年产的早稻新米成交价为2.50元/斤，与昨日持平。                                            (责任编辑：DF318)"
"7月26日湖南邵阳稻谷价格行情","　　湖南省邵阳地区城乡稻谷价格稳定，城乡居民与种粮大户自行购销2018年产的早籼稻新稻谷成交价为130元/百斤，与昨日持平。                                            (责任编辑：DF318)"
"7月25日郑商所早稻期货午盘报价","合约名称开盘价最高价最低价最新价涨跌成交量持仓量昨日结算RI18112579259325502582-33362215322615                                            (责任编辑：DF318)"
"大米类期货集体重挫 早稻、粳稻双双跌停！","摘要            【大米类期货集体重挫 早稻、粳稻双双跌停！】东方财富网24日讯，今日期市农产品期货多数走弱，粳稻、早籼稻主力合约尾盘牢牢封死跌停板，晚籼稻亦是跌逾2%，仅棉纱、棉花、苹果期货走强。                             　　东方财富网24日讯，今日期市农产品期货多数走弱，粳稻、早籼稻主力合约尾盘牢牢封死跌停板，晚籼稻亦是跌逾2%，仅棉纱、棉花、苹果期货走强。　　值得注意的是，晚籼稻成交量大幅攀升，至收盘成交近50亿元，创出该合约的历史天量，交投高度活跃。截至收盘，粳稻主力跌4.03%，报3145元/吨；早籼稻主力跌4.03%，报2575元/吨；晚籼稻主力跌2.21%，报2919元/吨。(来源：Choice数据；截图时间：15:00)　　近期大米类期货波动剧烈，从集体涨停到今日集体杀跌，可谓坐上“过山车”。此前据中证网报道，入汛以来，我国多地遭遇高温强降雨天气，黑龙江省肇源县瞬时最大风力达10级，导致水稻、玉米、大豆等农作物受淹、倒伏。宝城期货研究所所长程小勇认为，极端天气对农产品影响比工业品要大，可能会影响到当年产量。　　然而，今日(24日)，据中新网报道，发改委紧急部署加强汛期重点商品市场保供稳价工作。　　　市场分析人士认为，今日大米类期货集体杀跌与发改委的紧急工作部署密切相关。　　据发改委网站24日消息，国家发展改革委紧急部署加强汛期重点商品市场保供稳价工作。　　日前，国家发展改革委发出紧急通知，部署各地发展改革、价格主管部门加强汛期市场保供稳价工作，要求牢固树立以人民为中心的发展思想，迅速行动起来，认真履行汛期市场保供稳价安民责任，切实加强市场价格调控监管，促进重点商品价格稳定，有效保障困难群众基本生活。　　一是加强市场价格监测预警。密切跟踪粮油肉蛋奶菜等重点民生商品和防汛救灾物品的生产、市场和价格变化，及时掌握汛情变化影响，一旦发现可能引发价格异常波动的苗头性、倾向性问题，要迅速预警。遭遇强降雨、洪涝、台风等恶劣天气、自然灾害的省份，要立即启动市场价格应急监测。　　二是保障市场供应和价格稳定。积极协调配合相关部门深入生产和市场一线，充分了解重点商品特别是民生商品的生产和市场供求情况，加强组织调度，强化市场调节，做到心中有数；要结合市场情况，及时启动汛期应急保供稳价工作预案，确保重要商品市场不断档、不脱销。　　三是促进重要商品生产稳定。积极配合相关部门重点抓好汛期受灾后的农副产品生产恢复工作。财政支持建立价格调节基金的地方，要对汛期灾害可能造成的损失提前做好应对，一旦农副产品生产设施大面积受损，要及时发挥基金作用，帮助农民尽快恢复生产；开展农副产品市场价格保险试点的地方，要协调做好可能出现的赔付工作，稳定农副产品生产。　　四是强化市场价格监督检查。会同市场监管部门密切关注重点商品价格变化，加强价格巡查，重点检查民生商品和相关防汛救灾物品价格；严厉打击趁恶劣天气、自然灾害之机，串通涨价、捏造和散布涨价信息、哄抬价格、变相抬价等价格违法行为，对典型案件予以公开曝光。　　五是有效保障困难群众基本生活。认真执行社会救助和保障标准与物价上涨挂钩的联动机制，达到启动条件的要立即启动，及时向困难群众发放价格临时补贴；遭遇自然灾害但仍未达到启动条件的，要密切跟踪物价上涨对困难群众生活的影响，采取有效措施，切实保障好困难群众基本生活。（来源：中国新闻网）　　今日焦点>>>　　国常会已定调！财政政策要更加积极 货币政策要松紧适度　　央行7月释放流动性超1.4万亿 下半年或降准一到两次　　人民币中间价下调298点 离岸人民币跌破6.84关口　　蓝天保卫战计划会否影响产业发展？工信部回应                                            (责任编辑：DF318)"
"7月23日郑商所早稻期货午盘报价","合约名称开盘价最高价最低价最新价涨跌成交量持仓量昨日结算RI181127012738267226753503620702672                                            (责任编辑：DF318)"
"狂奔的“大米”：走势分化 晚稻期货成多头主战场","摘要            【狂奔的“大米”：走势分化 晚稻期货成多头主战场】东方财富网23日讯，今日期市午盘多数上扬，基本金属涨势明显，大米期货品种走势分化，晚籼稻主力合约保持强劲涨势，粳稻下挫，早稻微涨。                             　　东方财富网23日讯，今日期市午盘多数上扬，基本金属涨势明显，大米期货品种走势分化，晚籼稻主力合约保持强劲涨势，粳稻下挫，早稻微涨。　　截至午盘发稿，粳稻主力合约连续跌1.83%，报3265元/吨；早稻主力涨0.11%，报2675元/吨；晚籼稻主力则涨1.92%，报3022元/吨。　　成交量方面，虽然大米类期货走势分化，但交投再次活跃，晚稻早盘累计成交12.8亿元，总手21172手，较上一个交易日的13906手再翻翻，早稻、粳稻交易量亦是大幅跃升。(来源：东方财富Choice；截图时间11:30)　　今日消息面：　　1.消息称股指期货交易即将恢复常态　　2.资管新规细则释放三大利好：提振市场流动性和风险偏好　　3.“聪明钱”的价值发现：外资中国国债持仓同比翻倍　　4.成品油调价窗口今日开启 预计每吨下调约120元　　5.中东部高温打响持久战 全国强降雨“三足鼎立”　　6.多地生猪价格持续上涨 “贴秋膘”预期是涨价诱因　　【推荐阅读】　　厄尔尼诺又来“闹” 农产品暗潮涌动　　近期多地暴雨频发。根据国家气候中心最新的ENSO监测和预测信息，2017年10月开始的拉尼娜事件于2018年4月结束之后，赤道中东太平洋海表温度持续上升，预计将于2018年秋季进入厄尔尼诺状态，可能在冬季形成一次厄尔尼诺事件，将对我国秋冬季气候产生影响。面对即将来临的厄尔尼诺，农产品市场将搅动何种风云。　　走了拉尼娜来了厄尔尼诺　　据新华社消息，7月以来，我国多地出现大到暴雨，长江发生2次编号洪水，嘉陵江上游、涪江上游、沱江上游发生特大洪水，大渡河上中游发生大洪水，黄河发生1次编号洪水，部分中小河流发生超警以上洪水。　　此外，进入盛夏，台风也开始粉墨登场，“山神”、“玛利亚”、“安比”刮起狂风骤雨。据中央气象台预报，今年第10号台风“安比”于7月22日白天在浙江沿海登陆(强热带风暴级或台风级)。　　农业农村部表示，当前正值南方早稻收获、中稻穗分化，黄淮夏玉米幼穗分化的关键时期，也是畜牧业生产和伏季休渔的重要时期，第10号台风“安比”带来的强风、大浪、暴雨将对农(牧、渔)业生产带来不利影响。要坚定稳定优化粮食生产的目标不动摇，立足抗灾夺丰收。　　“今年洪水频发，让我想到了1998年的特大洪涝灾害，有人说是厄尔尼诺导致的，也有人说是拉尼娜导致的，让我都迷糊了。”一位期货投资人向中国证券报记者表达了他的疑惑。　　吉林大学地球探测科学与技术学院退休教授杨学祥表示，长江流域大洪水与厄尔尼诺和拉尼娜的交替发生有关。在1947-1976年拉马德雷冷位相时期，1953年发生弱厄尔尼诺，1954-1956年发生强拉尼娜事件，1954年长江流域发生了20世纪以来最大的特大洪水；在1977-1999年拉马德雷暖位相时期，1997-1998年发生最强厄尔尼诺事件，1998-2000年发生最强拉尼娜事件，1998年发生长江流域20世纪以来仅次于1954年以来的特大洪水。　　而目前正是“拉尼娜-厄尔尼诺”交替阶段。根据国家气候中心最新的ENSO监测和预测信息，2017年10月开始的拉尼娜事件于2018年4月结束之后，赤道中东太平洋海表温度持续上升，预计将于2018年秋季进入厄尔尼诺状态，可能在冬季形成一次厄尔尼诺事件，将对我国秋冬季气候产生影响。　　另外，美国气候与社会国际研究中心/气候预测中心(IRI/CPC)也预测今年秋冬季的厄尔尼诺。该中心的ENSO多模式预测框架集合全球约20个机构的预测结果，大多数机构做出了同样的预测。该中心表示，由于预测的厄尔尼诺“春季障碍”已经过去，即已经结束“西太平洋风向不定、大气环流变化大”时期，从多模式预测结果看，秋季厄尔尼诺发生的可能性约65%，冬季上升至70%。　　极端天气扰动农产品　　“厄尔尼诺与拉尼娜总是交替循环发生。通常来说，厄尔尼诺从发生到结束一般持续9-12个月，而拉尼娜一般持续1-3年。厄尔尼诺一般在3-6月开始形成，在当年12月-次年4月达到强度高点，在次年5-7月开始减弱。”兴业证券农林牧渔研究团队表示。　　其指出，简单来说，厄尔尼诺基本造成东南亚、澳大利亚及美国北部地区干旱，美国南部及巴西、阿根廷等地区降水偏多局面。在中国则造成南涝北旱状态。　　厄尔尼诺主要影响我国长江流域气候，北方地区夏季容易出现干旱、高温，南方易发生低温、洪涝。近百年来我国的严重洪水，如1931年、1954年和1998年长江中下游地区的洪水，都发生在厄尔尼诺现象出现的次年。北冷南涝的气候或对北方小麦、玉米、大豆的生长带来不利影响，洪涝灾害也可能影响南方水稻生产。　　拉尼娜也被称为“反厄尔尼诺现象”。拉尼娜在气候方面造成我国冬冷夏热，南旱北涝状态。另外，也会催化我国北方沙尘暴出现，台风发生概率的提升。　　一般情况下，赤道中东太平洋于秋季进入厄尔尼诺状态，我国秋季降水易出现南多北少的空间分布，全国气温以偏暖为主；冬季，东亚冬季风易偏弱，全国气温以偏暖为主，我国南方地区降水易偏多。　　据盛达期货研究院分析总结，厄尔尼诺和拉尼娜两种对不同农产品的影响不尽相同。　　从全球角度，厄尔尼诺往往造成东南亚地区干旱(利多棕榈油)、澳大利亚少雨干旱(利多小麦)、印度干旱(略利多油脂和白糖等)、巴西北部少雨和中南部多雨(利多大豆)、阿根廷多雨、中国北方少雨和南方多雨(利多国内玉米、小麦)。　　盛达期货研究院副院长孟金辉表示，按照统计数据，厄尔尼诺对小麦价格有一定影响，拉尼娜对玉米价格影响较大。厄尔尼诺对白糖价格影响有限。厄尔尼诺对大豆价格无影响。厄尔尼诺对棕榈油价格利多。　　谁是价格受益者　　在厄尔尼诺之年，受影响最大的是咖啡、可可豆等品种的全球价格。咖啡的全球产量集中在巴西，约占全世界40%左右。作为全球波动率最高的品种，如果热带地区气候异常，咖啡价格便会急速上涨。　　瑞银证券指出，1997年至1998年，全球遭遇强厄尔尼诺，这段时期咖啡价格上涨逾200%；即便2009年全球遭遇一次较小的厄尔尼诺时，咖啡价格也从2009年下半年开始上涨近100%。　　同属热带作物的可可豆，其产量也基本集中在非洲(加纳、尼日利亚、喀麦隆等)和南美地区(巴西、墨西哥)。据国际可可组织预计，厄尔尼诺将使全球可可平均减产2.4%。2014年上半年可可豆价格上涨30%，达到两年来高点。根据历史经验来推测，如果天气继续恶化，可可豆价格将被进一步推高20%-50%。　　除了两个高波动率的品种，厄尔尼诺对糖价的影响也不容小觑。甘蔗适宜种植在热带和亚热带，主要生产国为巴西、印度和中国。甘蔗生长发育过程需要较高的温度和充沛的雨量，一般要求全年大于10℃的活动积温为5500℃-6500℃，年日照时数1400小时以上，年降雨量1200毫米以上，然而过量的降水对甘蔗的成长则会起到适得其反的作用。　　历史上，厄尔尼诺现象给巴西地区带来大量的降雨，给甘蔗收获造成严重危害。据统计，2009年7月-2010年4月发生了一次中等强度的厄尔尼诺，造成巴西中南部降水偏多。过量的降水使得甘蔗糖含量下降，最终导致巴西2011/2012年度甘蔗总产量下降6%。受此影响，国际糖价连续9个月上涨，一度飙升至32.64美分/磅，创下历史最高值，累计涨幅达119.71%。此外，2009年的厄尔尼诺还曾引发了印度40年来最严重的旱灾，导致全球蔗糖价格大幅上涨。　　玉米方面，孟金辉表示：“今年，虽然北方遭受春旱，但6月份尤其是7月份，北方降雨丰沛，导致单产前景不错。但因北方春旱补苗造成部分区域苗情不齐且病虫害因近期天气适宜部分区域发生较重，单产潜力有所下降。”　　国家粮油信息中心和中国农业农村部这两大官方机构的报告均显示，2018/2019年度之内，在不考虑临储拍卖前提下，中国玉米缺口有扩大之势。　　国家粮油信息中心在其最新的月底供需报告中称，2018/2019年度中国玉米缺口4053万吨，较上一市场年度增加2042万吨。而农业农村部市场预警专家委员会在其《2018年7月中国农产品供需形势分析》中称，2018/2019年度中国玉米缺口2007万吨，较上一市场年度增加1475万吨。　　“现货市场因2015年玉米拍卖成交量占比呈增加态势，而2015年年产临储玉米较2014年产的拍卖底价高50元/吨，也即实际玉米成本后期将呈增加趋势。综上所述，玉米期货1901合约在夏季有望保持强势。”孟金辉说。（来源：中国证券报）                                            (责任编辑：DF318)"
"7月9日湖北地区稻米市场行情","　　7月9日，湖北地区2015年中晚陈稻到厂价2280元/吨，陈米出厂价3500元/吨左右，价格行情弱势，市场需求清淡。                                            (责任编辑：DF318)"
"7月9日国际粮船到我国港口海运费信息","　　7月9日，国际粮船从美湾至中国口岸海运费为43美元/吨；巴西至中国口岸海运费为34美元/吨。                                            (责任编辑：DF318)"
"7月9日湖南邵阳大米价格行情","　　湖南邵阳地区优质中晚籼稻米市场零售价2.50元-2.60元/斤，与昨日持平。                                            (责任编辑：DF318)"
"7月9日吉林松原稻米价格信息","　　据市场价格监测，目前吉林松原地区稻米市场购销清淡，主要因为水稻粮源见底及消费淡季影响，价格基本平稳运行。 　　7月9日当地加工企业出米率68%水分15.5%超级稻报价1.60-1.62元/斤，抛光色选大米出厂价2.25-2.30元/斤。                                            (责任编辑：DF318)"
"7月6日国际大米市场价格信息","　　泰国100%B级大米报价为424美元/吨，较上日持平，较上周同期跌10美元/吨，较上月同期跌51美元/吨，较上年同期跌31美元/吨，曼谷FOB报价。越南破碎率5%大米报价为425美元/吨，较上日持平，较上周同期跌20美元/吨，较上月同期跌35美元/吨，较上年同期涨20美元/吨，胡志明市FOB报价。                                            (责任编辑：DF318)"
"7月9日国际大米市场价格信息","　　泰国100%B级大米报价为424美元/吨，较上日持平，较上周同期跌10美元/吨，较上年同期跌31美元/吨，曼谷FOB报价。越南破碎率5%大米报价为425美元/吨，较上日持平，较上周同期跌20美元/吨，较上年同期涨20美元/吨，胡志明市FOB报价。                                            (责任编辑：DF318)"
"7月3日湖北地区稻米市场行情","　　7月3日，湖北地区2015年中晚陈稻到厂价2280元/吨，陈米出厂价3500元/吨左右，价格行情弱势，市场需求清淡。                                            (责任编辑：DF318)"
"财政部：我国7月1日起调整大米税目税率","摘要            【财政部：我国7月1日起调整大米税目税率】经国务院批准，国务院关税税则委员会近日发布通知，决定自2018年7月1日起，对大米税目税率进行调整。其中，大米税目改按粒型划分为“长粒米”和“其他”，共涉及14个税目。本次税目调整是根据国内大米行业标准变化情况而进行的，目的是更好地适应贸易发展的需要。                             　　经国务院批准，国务院关税税则委员会近日发布通知，决定自2018年7月1日起，对大米税目税率进行调整。其中，大米税目改按粒型划分为“长粒米”和“其他”，共涉及14个税目。本次税目调整是根据国内大米行业标准变化情况而进行的，目的是更好地适应贸易发展的需要。　　税目调整后，大米最惠国税率、关税配额税率和普通税率不受影响。依据世界贸易组织、世界海关组织有关规则和双边自由贸易协定，上述通知还明确了有关国家进口货物适用的协定税率。自东盟进口的稻谷、整粒米、碎米、大米细粉、大米粗粉粗粒适用的协定税率分别为50%、50%、5%、40%、5%。　　上述税目税率调整顺应了科学技术发展趋势，符合多边规则和双边协定规定，有利于我国继续履行好加入世界贸易组织承诺，有利于维护我与东盟国家间的正常贸易秩序，继续实施好我与东盟的双边自由贸易协定。                                            (责任编辑：DF385)"
"6月27日国际粮船到我国港口海运费信息","　　6月27日，国际粮船从美湾至中国口岸海运费为42美元/吨；巴西至中国口岸海运费为31美元/吨。                                            (责任编辑：DF318)"
"本周湖南邵阳大米价格行情","　　据市场监测显示，本周湖南邵阳地区大米市场购销价格趋稳。中、晚稻糯米零售均价(下同)3.30元/斤，市、县、区市场大米店铺摊点销售的中、晚籼稻米2.30元-2.40元/斤，米质优、口感好的中、晚籼稻米为2.50元-2.60元/斤，早籼稻米2.20元/斤，饲喂畜禽的饲料米2.00元/斤，均与上周持平。                                            (责任编辑：DF318)"
