"标题","正文"
"7月11日湖北地区稻米市场行情","　　7月11日，湖北地区2015年中晚陈稻到厂价2280元/吨，陈米出厂价3500元/吨左右，价格行情弱势，市场需求清淡。                                            (责任编辑：DF318)"
"7月11日江苏连云港稻谷行情","　　7月11日，安徽六安地区稻谷行情低迷；普通粳稻市场价2900元/吨左右，市场需求清淡。                                            (责任编辑：DF318)"
"7月10日湖北地区稻米市场行情","　　7月10日，湖北地区2015年中晚陈稻到厂价2280元/吨，陈米出厂价3500元/吨左右，价格行情弱势，市场需求清淡。                                            (责任编辑：DF318)"
"7月10日江苏泰州稻米价格信息","　　据市场价格监测，近期受消费淡季、粮源见底影响，江苏泰州地区稻米购销清淡，成交不旺，整体价格维持平稳运行。10日当地加工企业2015年中等粳稻报价1.18-1.20元/斤，抛光色选陈米出厂价1.80-1.82元/斤。                                            (责任编辑：DF318)"
"7月10日江苏连云港稻谷行情","　　7月10日，安徽六安地区稻谷行情低迷；普通粳稻市场价2900元/吨左右，市场需求清淡。                                            (责任编辑：DF318)"
"7月10日黑龙江牡丹江稻米价格信息","　　据市场价格监测，目前黑龙江牡丹江地区加工企业长粒粳稻收购报价1.65-1.66元/斤，出米率66%-67%水分15%以内，抛光色选长粒米出厂价2.40-2.42元/斤，价格整体维稳。                                            (责任编辑：DF318)"
"今年水稻出穗怎么这么早呢？","　　寒地的特殊气候特点也决定了寒地水稻品种的特性：水稻是喜温短日照作物，具有基本营养性、感温性、和感光性，这三性是气候和栽培条件作用下形成的特性。感温性是指适宜水稻生长温度范围内，低温使生育期延长，高温使生育期缩短。尤其是生育期短主茎叶片数少的早熟品种表现更甚。 　　普田农科院通过多年的观察研究和生产实践，认为寒地水稻的感温性较感光性更为敏感，都属于感温性强的品种。一般来讲，寒地水稻主茎的总叶数是由遗传因素所决定，比较稳定。但寒地水稻在本田营养生长期间常有减叶现象的发生，很可能是由于寒地水稻的品种特性和所处的栽培环境引起的。水稻出穗早的原因是由减叶现象引起的。 　　哪些情况能够引起寒地水稻出现减叶现象呢？ 　　1。 缺氮：水稻幼苗移栽至本田后，因未施氮肥或少施氮肥易出现减叶现象； 　　2。 高温：寒地水稻幼苗移栽本田后，遇高温迅速成活，分蘖早生快发。若连续高温，只要活动积温满足了其营养生长叶各叶的生长所需，各叶即迅速出生、伸长和定型，并形成和积累的成花激素不断刺激生长点提早转入生殖生长，即缩短了可消营养生长期，导致了可消营养叶的减少。 　　3。 育秧期高温：在幼苗2.5叶期，棚温连续高于25℃，而促使幼苗形成弱苗、老化苗，并有成花激素的形成和累积。这种稻苗碳的含量过多，碳氮比过大，移植本田后，加速分化幼穗，常有早穗现象发生，早穗现象即是主茎的减叶现象。 　　另外超秧龄、密插、晚栽、成活不良等条件都可能引发水稻出现减叶现象。 　　水稻的减叶对田间生育会有哪些影响呢？ 　　水稻减叶现象符合生物学规律，因高温减叶的水稻幼穗形成早，出穗期亦提早，主茎穗着粒数不多，蘖穗着粒数增多，颖花大，结实率高，千粒重大，出米率高，米质相对提高。 　　针对水稻减叶后期的田间管理有哪些？ 　　1。合理增施速效氮或喷施含有腐殖酸的促长型叶面肥，增加每穗粒数、扩大颖壳容积，提高千粒重，促进糵茎形成大穗，提高产量。齐穗后才可以叶面喷施促早熟的叶面肥磷酸二氢钾。 　　2。 做好水层管理：减数分裂期前采取间歇性灌溉，减数分裂期遇17℃以下低温，灌17cm以上深水护胎，防御障碍性冷害。减数分裂期后恢复间歇性灌溉。抽穗期潜水层灌溉，直到齐穗后再间歇性灌溉，直到蜡熟末期停灌，黄熟初期排干。抽穗后30天以内，不可停灌，防止撤水逼熟。                                            (责任编辑：DF318)"
"7月10日湖南邵阳大米价格行情","　　湖南邵阳地区优质中晚籼稻米市场零售价2.50元-2.60元/斤，与昨日持平。                                            (责任编辑：DF318)"
"7月10日湖南邵阳稻谷价格行情","　　湖南邵阳地区优质中晚籼稻市场零售价137元/百斤，与昨日持平。                                            (责任编辑：DF318)"
"7月9日国际粮船到我国港口海运费信息","　　7月9日，国际粮船从美湾至中国口岸海运费为43美元/吨；巴西至中国口岸海运费为34美元/吨。                                            (责任编辑：DF318)"
"7月9日吉林松原稻米价格信息","　　据市场价格监测，目前吉林松原地区稻米市场购销清淡，主要因为水稻粮源见底及消费淡季影响，价格基本平稳运行。 　　7月9日当地加工企业出米率68%水分15.5%超级稻报价1.60-1.62元/斤，抛光色选大米出厂价2.25-2.30元/斤。                                            (责任编辑：DF318)"
"7月6日国际大米市场价格信息","　　泰国100%B级大米报价为424美元/吨，较上日持平，较上周同期跌10美元/吨，较上月同期跌51美元/吨，较上年同期跌31美元/吨，曼谷FOB报价。越南破碎率5%大米报价为425美元/吨，较上日持平，较上周同期跌20美元/吨，较上月同期跌35美元/吨，较上年同期涨20美元/吨，胡志明市FOB报价。                                            (责任编辑：DF318)"
"7月9日国际大米市场价格信息","　　泰国100%B级大米报价为424美元/吨，较上日持平，较上周同期跌10美元/吨，较上年同期跌31美元/吨，曼谷FOB报价。越南破碎率5%大米报价为425美元/吨，较上日持平，较上周同期跌20美元/吨，较上年同期涨20美元/吨，胡志明市FOB报价。                                            (责任编辑：DF318)"
"中国农业专家在科特迪瓦“手把手”传授水稻技术","　　2018年科特迪瓦水稻技术海外培训班4日在科经济首都阿比让举行开班仪式。来自科全国水稻种植行业的80名代表将分为两期先后接受中国水稻专家提供的为期一个月的水稻技术专业培训。　　中国农业部对外经济合作中心代表张利利在仪式上说，培训班将从水稻育种、栽培、田间管理、收获、加工等方面开展专题培训和交流研讨。中国专家还将采取课堂授课和实践教学相结合方式，“手把手”地将中国先进水稻技术传授给当地稻农。　　科特迪瓦农业与农村发展部办公厅副主任夸库·阿波图尔在致辞时说，科方欢迎并感谢中国水稻专家再次来到科特迪瓦实践教学。此次培训班较去年增加了培训学员人数，反映了中科两国在农业领域加强合作、中国政府支持科水稻种植现代化的意愿。　　中国驻科特迪瓦大使唐卫斌表示，中方希望通过与科方的技术传授和交流，进一步增强科水稻自给自足能力。　　近年来，越来越多科特迪瓦稻农亲眼见证了稻田在中国水稻种植科技帮助下实现稳产高产。据统计，在距阿比让160公里的格格杜垦区，经过中科两国20余年的农业技术合作，垦区内每公顷土地水稻产量大幅提高，稻农直接收入显著增加。　　自2016年以来，在科特迪瓦农业与农村发展部的大力支持下，中国政府在科已成功举办了两期海外水稻技术培训班，共为科培训学员70余人。                                            (责任编辑：DF318)"
"7月4日湖北地区稻米市场行情","　　7月4日，湖北地区2015年中晚陈稻到厂价2280元/吨，陈米出厂价3500元/吨左右，价格行情弱势，市场需求清淡。                                            (责任编辑：DF318)"
"7月4日江苏连云港稻谷行情","　　7月4日，安徽六安地区稻谷行情低迷；普通粳稻市场价2900元/吨左右，市场需求清淡。                                            (责任编辑：DF318)"
"7月4日国际粮船到我国港口海运费信息","　　7月4日，国际粮船从美湾至中国口岸海运费为43美元/吨；巴西至中国口岸海运费为34美元/吨                                            (责任编辑：DF318)"
"7月3日湖北地区稻米市场行情","　　7月3日，湖北地区2015年中晚陈稻到厂价2280元/吨，陈米出厂价3500元/吨左右，价格行情弱势，市场需求清淡。                                            (责任编辑：DF318)"
