"标题","正文"
"ICE油菜籽期货市场收盘上涨","　　周五，洲际交易所(ICE)旗下的加拿大温尼伯商品交易所油菜籽期货市场收盘上涨，追随芝加哥期货交易所(CBOT)大豆和豆油市场反弹行情。 　　截至收盘，7月期约收高2.40加元，报收527.40加元/吨；11月期约收高1.50加元，报收513.40加元/吨；1月期约收高1.80加元，报收520.30加元/吨。 　　西加拿大部分地区需要更多的降雨，支持油菜籽价格。 　　加元兑换美元的汇率进一步走低，也提振油菜籽价格。 　　农户囤货惜售，等待价格进一步上涨。 　　不过投机基金目前不愿入市大举做多。 　　周五，油菜籽期货成交量估计为25,282手，相比之下，周四为18,712手。套利交易为13,052手。                                            (责任编辑：DF318)"
"菜油OI1809：6370附近或以下多单入场","　　1。基本面： MPOB显示马棕库存环比下降，5月份产量减少，但船调机构显示马棕出口数据较同期下降6.4%，需求前景疲弱，欧盟计划在2030年前逐步淘汰棕榈油生产的生物柴油，预计马棕下降；国内库存压力改善，供应不缺。 偏空 　　2。基差：菜籽油现货6470，基差-6，现货贴水期货。中性 　　3。库存：6月15日菜籽油商业库存38万吨，前值34万吨，环比+4万吨，同比-18% 。偏多  　　4。盘面：期价运行在20日均线下，20日均线朝下。偏空 　　5。主力持仓：菜籽油主力减空。偏空 　　6。结论：国内油脂整体基本面较差，6月22日国储豆油竞拍，在国内油脂供给充裕的背景下，给油脂市场增加了压力。欧盟淘汰生产柴油这一消息使棕榈油领跌，建议回落做多。菜油OI1809:6370附近或以下多单入场，止损6270                                            (责任编辑：DF318)"
"曹彦辉：原油走高 国际油脂震荡反弹","　　油脂：原油走高 国际油脂震荡反弹  　　周五CBOT豆油期货市场收盘收涨，因为原油走高。12月期约收涨0.14美分，报收29.93美分/磅；夜盘连豆油震荡上行。  　　BMD毛棕榈油期货周五结束四日连跌，因国内产量下滑，美囯豆油隔夜升势亦构成支撑。9月毛棕榈油合约收升1.5%，报每吨2,284马币。夜盘连棕榈油震荡收涨。  　　周五ICE加油菜籽收盘上涨，因为担心加拿大西部干燥天气状况。11月期约收涨1.5加元，报收513.4加元/吨；夜盘菜油窄幅震荡，走势弱于其他油脂，菜粕跟随豆粕窄幅震荡。操作上油脂短线偏多操作。                                            (责任编辑：DF318)"
"油脂：豆油拍卖成交一般 棕榈油超跌反弹","　　周五三大油脂低位震荡，相对而言，棕榈油延续坚挺走势。豆油、菜油窄幅区间整理，期价跌势暂时得到缓和。现货市场各地油脂价格相对平稳，大体与前一天保持平稳。 　　国际方面，周五BMD毛棕榈油期货市场收盘略微上涨，因为外围市场走强。令吉汇率持续疲软，也对盘面具有支持意义，因为这提振马来西亚棕榈油出口竞争力。国内方面，今国储拍卖5万吨豆油，广东3万吨流拍，江苏及福建2万吨全部成交，均价5000元/吨，下周国储豆拍卖量将增至50万吨，同时继续拍5万吨豆油。。由于本周油脂跌幅多大，短期有反弹的可能，可以短线参与。                                            (责任编辑：DF318)"
"油脂快讯：临池油脂弱势难改 菜油波动风险加剧","　　临池油脂弱势难改 菜油波动风险加剧 　　目前国内菜油现货压力较大，而临池的豆油、棕油同样疲弱，整体油脂压力较大。不过由于菜油储备库存压力持续释放，后续储备压力会消散，对菜油的长期价格是一个有利的支撑。但是由于临池油脂较弱，预计单边价格波动风险会加剧，油粕间和油脂品种间阶段性对冲机会可关注。 　　供应充足 豆粕期货价格或难上涨 　　全球大豆市场仍处于供应充足阶段，局部的供应减少并没有改变市场整体的供需格局，其从根本上不支持豆粕期价的上涨。另外，国内养殖需求低迷、进口货源陆续到港以及沿海油厂豆粕库存高企，令豆粕价格承压。市场最终将回归到基本面。 　　USDA:美对华大豆销售总量同比减少20.4% 　　美国农业部周度出口销售报告显示，2017/18年度迄今美国对华大豆出口销售总量比上年同期减少20.4%，上周是减少20.2%。截止到2018年6月14日，2017/18年度(始于9月1日)美国对我国(大陆地区)大豆出口装船量为2728.1万吨，低于上年同期的3429.5万吨。 　　当周美国对我国(大陆地区)装运5.7万吨大豆，一周前为6.8万吨，两周前为13.2万吨。迄今美国已经对我国售出但尚未装船的2017/18年度大豆数量为133.1万吨，去年同期为166.2万吨。2017/18年度迄今为止，美国对华大豆销售总量(已经装船和尚未装船的销售量)为2861.2万吨，较去年同期的3595.6万吨减少20.4%，上周是同比减少20.2%，两周前是同比减少20.2%。                                            (责任编辑：DF318)"
"2018/19年度全球油脂供应预期仍然保持充足","　　汉堡6月21日消息：德国汉堡的行业刊物《油世界》称，2018/19年度全球油脂产量将比消费高出200万吨。作为对比，2017/18年度全球油脂产量比消费高出330-340万吨。 　　2018/19年度植物油供应形势较为复杂。棕榈油产量增长速度可能放慢，2018/19年度初期豆油产量可能受到制约。不过葵花油和菜籽油供应将非常充足。 　　另外，2017/18年度全球棕榈油和植物油库存大幅增加，因此2018/19年度的期初供应仍然庞大。需求方面的主要不确定因素是能源行业的植物油利润，这决定着生物燃料行业的植物油消费规模。植物油相对于原油的价格竞争力近来已经改善，增至数年来的最高水平。这造成油脂需求数据上调。 　　2018年4月到9月期间棕榈油产量可能低于预期，可能只比上年同期增加20万吨，相比之下，2018年1月到3月以及2017年10月到12月期间的增幅显著。 　　1月底马来西亚棕榈油库存达到创纪录的270万吨，供应足以提振2018公历年出口增加约100万吨。                                            (责任编辑：DF318)"
"菜籽油：建议回落做多","　　1。基本面： MPOB显示马棕库存环比下降，5月份产量减少，但船调机构显示马棕出口数据较同期下降6.4%，需求前景疲弱，欧盟计划在2030年前逐步淘汰棕榈油生产的生物柴油，预计马棕下降；国内库存压力改善，供应不缺。 偏空 　　2。基差：菜籽油现货6500，基差-4，现货贴水期货。中性 　　3。库存：6月15日菜籽油商业库存38万吨，前值34万吨，环比+4万吨，同比-18% 。偏多  　　4。盘面：期价运行在20日均线下，20日均线朝下。偏空 　　5。主力持仓：菜籽油主力减空。偏空 　　6。结论：国内油脂整体基本面较差，6月22日国储豆油竞拍，在国内油脂供给充裕的背景下，给油脂市场增加了压力。菜油OI1809:6350附近或以下多单入场，止损6250                                            (责任编辑：DF318)"
"油脂低位震荡 关注OPEC会议结果","　　【信息及盘面评述】6月22日美国农业部(USDA)出口报告显示，美豆出口销售合计净增52.93万吨，美豆油出口销售净增1.88万吨，均符合预期。船运调查机构SGS 6月20日公布的数据显示，马来西亚6月1—20日棕榈油出口较上月同期的74.53万吨下滑10%至67万吨。现货方面，根据天下粮仓，6月21日，沿海一级豆油5380—5480元/吨(部分反弹10—40元/吨)，沿海24度棕榈油跌4660—4750元/吨(涨30—40元/吨)，沿海进口菜籽压榨四级菜油6310—6430元/吨(涨20—50元/吨)。期货方面，外盘，CBOT美豆跌1.21%，美豆油跌0.31%；BMD因人气偏空跌0.66%。夜盘，油脂涨跌互现，y1809收低10至5488，P1809收高4至4694，OI809收低33至6480。 　　【观点与操作策略】豆油原料到港、自身库存同历史同期相比偏高，棕榈油近期月均到港量或45万吨、菜油库存增至39万吨，油脂基本面偏弱，菜油相对偏好不改。印度上调豆、菜、葵油关税，油脂盘面不宜过分看空。建议y1809、P1809、OI809日内短线操作，关注今日OPEC会议结果。                                            (责任编辑：DF318)"
"2018年白俄罗斯油菜籽产量预计减少多达15%","　　明斯克6月20日消息：据行业人士称，2018年白俄罗斯油菜籽产量预计比上年减少10到15%，尽管播种面积增加。 　　今年冬季油菜籽播种面积增至36.4万公顷，相比之下，上年为35.25万公顷。春季油菜籽播种面积接近6万公顷。 　　据白俄罗斯政府官员称，油菜籽作物长势整体令人满意。 　　但是由于2018年3月份天气恶劣，加上5月到6月期间土壤墒情不足，因此冬季油菜籽损失率可能高于早先预期。                                            (责任编辑：DF318)"
"菜油：进一步下跌空间有限 仍有试多机会","摘要            5月中旬，原油持续走强令资金寻求油脂做多机会，此时因国产菜籽减产及临储缺失而存在一定供需缺口的菜油成为最佳标的。同时，国内菜籽压榨因菜籽供应不足及菜粕胀库维持低位，年内加拿大菜油也已停报，令盘面套保压力有所不足，成为资金炒作菜油的绝佳时机。                               　　 5月中旬，原油持续走强令资金寻求油脂做多机会，此时因国产菜籽减产及临储缺失而存在一定供需缺口的菜油成为最佳标的。同时，国内菜籽压榨因菜籽供应不足及菜粕胀库维持低位，年内加拿大菜油也已停报，令盘面套保压力有所不足，成为资金炒作菜油的绝佳时机。 　　然而，菜油盘面的大幅上涨持续推升菜籽压榨利润，国内油厂积极增加采购，菜籽压榨利润也迅速回升至高位。更为重要的是，主导油脂行情的豆油与棕榈油基本面依然疲弱，对菜油的独立上涨行情形成较大拖累。伴随着5月31日的冲高回落，菜油开启了近半个月的下跌，投机资金的持续撤出宣告了此轮菜油独立上涨行情终结。 　　受棕榈油拖累 　　雪上加霜的是，当前棕榈油基本面仍处于恶化的局面，进一步对菜油走势形成拖累。MPOB的数据显示，马来西亚棕榈油5月出口环比下降15.65%，同比下降14.31%，主要因前期毛棕榈油零出口关税政策导致的采购提前及需求萎靡。然而，6月以来出口形势仍未获得太大改善，船运调查机构AmSpec及SGS的数据显示，马来西亚棕榈油6月1—15日出口环比下滑7.2%—9.6%，相比之下，棕榈油的产情要好得多，二者共同作用下，仍将对棕榈油走势施压。 　　主导市场的另一则消息是欧盟拟于2030年前完全禁止棕榈油基生物柴油(PME)的使用。据悉，该禁令预计从冻结当前棕榈油进口水平开始。对欧盟而言，其每年用于生产PME的棕榈油用量多达200万吨，超过马来西亚棕榈油当前的库存水平。虽然欧盟尚未就棕榈油年进口减幅做出约束性规定，但作为棕榈油消费大国，欧盟需求增长乏力则意味着主产国出口将更依赖于中国及印度的需求，并需要积极拓展中东和非洲市场。受此消息打压，马来西亚棕榈油开盘快速下挫，从而拖累连盘棕榈油跌停，菜油也受此影响大跌逾5%。 　　基本面偏好 　　从供需情况来看，一方面，因种植收益不佳，今年国内菜籽依然大概率减产；另一方面，在接连的拍卖和定向销售下，临储菜油仅剩余20多万吨，对产需缺口补充有限。除却豆油和棕榈油的拖累，当前对菜油行情压制的主要因素为菜油与菜籽的进口，但随着菜油走弱，进口与压榨利润也相应回落，对行情的压制作用减轻。 　　总体来看，菜油基本面虽偏好，但豆油和棕榈油的利好因素难寻，向下一再破位，仍对菜油走势形成严重拖累。不过，周二在棕榈油跌停的拖累下，菜油主力合约收跌361元/吨，已抵达下方6400元/吨支撑，如果有效跌破该支撑，则下方看至6200元/吨一线支撑。由此预计，菜油进一步下跌空间有限，可尝试背靠下方支撑逢低试多。 (作者单位： 中信建投期货) 　　图为2017/2018年度国内油脂消费结构预估                                            (责任编辑：DF318)"
"市场避险情绪增加 油脂减仓收跌","　　市场避险情绪增加 油脂减仓收跌 　　【信息及盘面评述】6月19日，市场有消息称，欧盟议员日前达成一项正式协议，将在2030年前逐步淘汰棕榈哟生产的生物柴油。 　　现货方面，根据天下粮仓，6月19日，沿海一级豆油停报，沿海24度棕榈油停报，沿海进口菜籽压榨四级菜油停报。期货方面，油脂减仓大跌，y1809跌202至5458，P1809跌242至4630，OI809DIE 331至6392。 　　【观点与操作策略】欧盟达成2030年前逐步减少生物柴油中棕油用量；部分油厂停报价格，市场避险情绪增加，油脂减仓大跌。建议y1809、P1809、OI809暂观望。 　　(倍特期货刘思兰)                                            (责任编辑：DF318)"
"油脂快讯：CBOT大豆价格探底回升","　　CBOT大豆价格探底回升；6月19日CBOT7月大豆期货合约(zsn8)下跌19.5美分/蒲式耳，结算报报收889美分/蒲式耳。7月豆粕期货合约(zmn8)下跌1美元，结算价报收334.5美元/短吨。7月豆油期货合约(zln8)下跌0.72美分，结算价报收28.85美分/磅。国际衍生品智库分析师认为，因贸易摩擦加剧以及本周天气预报良好，大豆期价持续走低，盘中一度急跌至841.4美分/蒲式耳后回抽，期价继续承压空头排列均线，短线维持疲弱走势。 　　处于库存上升周期 国内植物油基本面疲弱不改；全球和国内植物油供应增速均高于需求增速，国内油脂市场仍然处于库存上升周期，持续存在的进口利润和良好的压榨利润，加大了植物油价格向上的压力，菜油很难走出独立的上涨行情。基于2018年资金对于农产品的青睐，以及对明年菜油供应收紧的预期，菜油在植物油中表现最好。但是植物油行情的发动往往还是依靠豆油或者棕榈油。需要注意的是，植物油价格处于历史低位，这是潜在的利多因素。若原油价格维持在75美元/桶以上，将促进生物柴油的生产，全球植物油供需面会有所变化。                                            (责任编辑：DF318)"
"棕榈油大跌带动油脂全线下跌对后市油脂期价的影响","摘要            上一交易日10:35分之后，马棕榈油开盘大幅下跌超过1.8%，连盘棕榈油跟随走弱，11:5分之后，三大油脂期价大幅下挫，棕榈油一度跌停，截止到收盘，棕榈油1809合约跌幅4.54%；豆油跌幅3.64%，菜油跌幅5.35%。                             　　上一交易日10:35分之后，马棕榈油开盘大幅下跌超过1.8%，连盘棕榈油跟随走弱，11:5分之后，三大油脂期价大幅下挫，棕榈油一度跌停，截止到收盘，棕榈油1809合约跌幅4.54%；豆油跌幅3.64%，菜油跌幅5.35%。 　　导致本次油脂大跌的主要原因源于欧盟在6月14日公布的一项协议。欧盟将在2030年前逐步淘汰棕榈油生产的生物柴油， 据卢森堡绿党议员克劳德图姆斯(Claude Turmes)称，根据普氏6月14日的报告，分阶段退出将从冻结当前棕榈油进口水平开始。此举可能令全球最大的两家棕榈油生产国印尼和马来西亚感到不安。马来西亚和印度尼西亚是世界主要棕榈油生产国，市场担忧一旦该项协议开始执行，后期棕榈油的需求将会继续变差。 　　目前，马来西亚和印度尼西亚正处于棕榈油的增产高峰期。经历过2016年厄尔尼诺天气气候之后，2017年印尼和马来西亚棕榈油产量开始恢复性上涨，2018年整体的天气情况更加利于两国产量的增长，根据美国农业部称，2017/18年度马来西亚棕榈油产量预计增至2050万吨，高于上年的1880万吨。2018/19年度马来西亚棕榈油产量将进一步增至2100万吨。棕榈油增产的原因在于出油率高企以及农户种植高产秧苗。 　　其次、国际原油价格回落。本次国内油脂上涨的另一个重要支撑原油国际原油期价的上涨，美原油最高上涨至72.70美元/桶，布伦特原油最高上涨至80.07美元/桶。国际原油期价的上涨令生物柴油概念再度引发市场猜想，但是随着能源服务公司贝克休斯在6月8日称，美国活跃钻机数量再次增加，为2015年3月以来最高，这意味着美国原油产量将进一步增加，目前产量已经达到1080万桶/日的高位，该消息一出，令国际原油期价承压，随后，俄罗斯表示，该国6月初的原油产量已经上升至1100万桶，5月份产量在1100万桶之下，OPEC报告称，沙特5月份原油产量提高了16.14万桶。主产国原油供给增加，令美原油和布伦特原油价格回落至64美元/桶和74美元/桶，生物柴油概念逐渐变冷。 　　第三、国内临储大豆和油脂拍卖。6月份将要拍卖40万吨临储豆油和菜油以及200多万吨大豆。2018年6月14日，国家临时储备大豆竞价销售启动，2012-2013年临储大豆低价销售3000元。/吨，首轮拍卖30.02万吨，成交率64.06%，其中内蒙古及辽宁地区拍卖率成交高达100%，下周将继续拍卖30万吨，并且市场传言，本轮拍卖的大豆总量为200万吨，对于目前阶段来说，大豆供应充裕遇到国储大豆拍卖加持，利空豆粕(3040， -17.00，-0.56%)市场。6月27号，国家临储大豆将会继续有50万吨流向市场进行拍卖，油脂油料市场承压。 　　最后、我国6月和7月份市场预期大豆到港量充裕，预计在954万吨和950万吨，国内油厂开机率高企，豆油商业库存回升至140万吨，棕榈油库存在53万吨左右，进口菜籽压榨利润209-230元/吨，进口菜籽到港量充裕，菜油供应充足。油脂原料供应充裕，令油脂期价承压。 　　综上所述，目前市场对油脂方面的利空云集，油脂技术形态已经进入空头格局，料这种弱势行情将会延续，但是不建议杀跌，已有空单可继续持有，未入场者观望。                                            (责任编辑：DF318)"
"机构：植物油整体疲软 菜籽油独木难支","摘要            本周，在马来西亚棕榈油数据不佳、CBOT大豆大跌以及国储拍卖豆油等多重因素影响下，国内棕榈油和豆油双双创出2年多的新低，菜籽油也回到60日均线附近。而在两个礼拜前，市场还预期菜籽油随着国储拍卖接近结束，明年供应将趋紧，菜籽油远月合约有望走出一波凌厉的上涨行情。我们通过研究发现，由于植物油之间有很强的替代性，而菜籽油本身的产量和刚性需求量相对较小，中长期来看，其很难走出独立的行情。                             　　 本周，在马来西亚棕榈油数据不佳、CBOT大豆大跌以及国储拍卖豆油等多重因素影响下，国内棕榈油和豆油双双创出2年多的新低，菜籽油也回到60日均线附近。而在两个礼拜前，市场还预期菜籽油随着国储拍卖接近结束，明年供应将趋紧，菜籽油远月合约有望走出一波凌厉的上涨行情。 　　我们通过研究发现，由于植物油之间有很强的替代性，而菜籽油本身的产量和刚性需求量相对较小，中长期来看，其很难走出独立的行情。 　　菜籽油价格走势和自身供需基本面的低相关性 　　2013-2015年，菜籽油供需稳定，但是价格却持续下跌4000多元，2016年菜籽油供应因国储大量拍卖而大幅增加，但是该年菜籽油价格却大幅上涨近40%。菜籽油的价格走势和其供需基本面的相关性很低。从历史情况来看，其价格走势受豆油、棕榈油的影响大，受整个植物油基本面的影响。而当前，国内外植物油均处于供应充足的状态。 　　全球植物油产量、库存处于上升周期 　　根据美国农业部(USDA)数据显示，全球植物油的消费增长相对稳定，2015年以前，年均增速4-4.5%左右，2015年以后，年均增速3%-4%左右。 　　全球植物油的产量，除了2015/16年度以外，逐年上升，全球植物油库存和库存消费比的低点出现在2016/17年度。全球主要的植物油，棕榈油、豆油、菜籽油和葵花籽油的产量在近几年均出现明显增长。 　　全球主要植物油库存和库存消费比(百万吨，%) 来源：USDA，申万期货研究所　　国内食用植物油基本面疲弱 　　1、国内食用植物油库存居高不下 　　自2017年2月下旬以来，三大油库存一直维持在200万吨以上。如果算上葵花籽油、花生油、玉米胚芽油等其他油脂，以及国家储备，则库存在300万吨以上。 　　2、进口利润好，推动食用油的期现套利和套保 　　2018年以来，棕榈油、菜油一直有比较好的进口利润，而大豆和菜籽的压榨利润也远高于历史平均水平。这使得产业资金成为天然的油脂空头，持续对盘面构成压力。 　　3、稳定但低速的需求增长，供需缺口小 　　在供应充足的情况下，植物油需求的低速增长，限制了油脂的想象空间。 　　根据农业农村部2018年6月农产品供需报告显示，2017/18年，我国食用植物油的供需缺口仅为8万吨，2018/19年度供需缺口可能扩大到45万吨。但是，即使这样，国内也需要整整1年才能把植物油的商业库存降到200万吨以下(目前豆油+棕榈油+菜籽油+葵花籽油的商业库存在245万吨左右) 　　总结和展望 　　全球和国内的植物油的供应增速均高于需求增速，目前仍然处于库存上升周期，植物油短期内仍将维持弱势，菜籽油很难走出独立的行情。 　　基于2018年资金对于农产品的青睐，以及对菜籽油明年供应收紧的预期，仍将使得菜籽油在植物油中表现最好，但是植物油的行情发动往往还是依靠豆油或者棕榈油，因为只有他们的供需出现质变才能引起整个植物油的供需关系发生重大改变。 　　需要注意的是，植物油价格处于历史低位，这是潜在的利多；国内植物油的对外依存度非常高，在当下国际贸易关系越来越复杂的情况下，有一定的风险；原油价格如果维持在75美元/桶以上，可能将促进生物柴油的生产，全球的植物油的供需状况可能改善。                                            (责任编辑：DF318)"
"苹果期货收盘涨破万元大关 油脂品种“闪崩”棕榈油跌停","摘要            【苹果期货收盘涨破万元大关 油脂品种“闪崩”棕榈油跌停】东方财富网19日讯，多种期货收盘跌停，苹果、豆粕等收涨逾3%，橡胶收跌5.7%，郑棉，郑油、铁矿、焦炭、棉纱跌逾4%。其中苹果期货主力收盘首次涨破万元大关，三个油脂品种期价盘中突然大幅下挫，至收盘，棕榈油跌停。                             　　东方财富网19日讯，多种期货收盘跌停，苹果、豆粕等收涨逾3%，橡胶收跌5.7%，郑棉，郑油、铁矿、焦炭、棉纱跌逾4%。其中苹果期货主力收盘首次涨破万元大关，三个油脂品种期价突然大幅下挫，至收盘，棕榈油跌停。　　苹果期货主力收盘首次涨破万元大关 　　红苹果延续涨势，主力合约首次涨破10000元/吨，创收盘历史新高，盘中最高触及10206元/吨。截至收盘，苹果期货报10012元/吨，涨幅3.72%。　　对此，机构一致认为苹果期货大涨的原因是苹果主产区减产。　　长安期货认为，市场客商备货补货的需求增加，陕西洛川、山东栖霞交易均稍有好转，但目前产地苹果交易总体仍趋于平淡，部分客商顺价走货心理加重。成本支撑近月1807合约下跌空间有限，受制于现货走货情况，其涨幅空间将受限。从品种前二十名主力持仓变化来看，仍为净多持仓，但多空双方均以减仓为主，且多头减仓幅度更大，表明随着期价连破新高，市场进一步看涨意愿有所缓解。但从主力1810合约的前二十名主力持仓变化来看，市场看涨的势头并未改变。　　华泰期货认为，对于目前的苹果期货，长周期霜冻和冰雹导致的减产预期引发的总体上涨趋势依然存在，但前期市场情绪过热导致期货投机过度，收到苹果现货的压制，后期市场将维持趋于震荡，并等待市场方向的指引。对于前期持有多单的投资者可以在冲高后减仓，并在市场出现大幅波动且出现多头口恐慌性抛售后再逢低买入。总体而言苹果调整将有可能持续3-4个月时间，而到了8-9月收获季之后，苹果价格有望再度出现上涨。月差方面，901-903月差则亦以观察为主，后期可以逢高介入近远月正套。　　方正中期认为，新季苹果进入套袋尾声，目前市场调研数据仍延续前期的减产预期，全国减产预期依然维持在30%左右。大的方向来看，前期霜冻再加上近期冰雹，后期优果率的忧虑仍在，减产预期叠加优果率担忧，价格的支撑因素仍在，价格来看，我们可以参考去年一级果上市期收购价3.5-4元/斤，结合目前的减产预期，今年好果的上市价格到4.5元/斤以上仍是合理区间，后期随着优果率的落实，价格仍有可能延续上涨。后市操作建议以回调做多思路为主，尤其是01、05合约。　　欧盟放“大招”油脂高台跳水 　　今日上午10时35分之后，原本呈现稳中有升态势的棕油、豆油、菜油期价开始走弱。随后在进入11时5分之后，三个油脂品种期价突然大幅下挫，但旋即又振荡回升。不过，在交易时间进入11时15分之后，三个油脂品种期价联袂“高台跳水”。截至下午收盘，棕榈油主力跌停，跌幅4.97%，报4630元/吨；菜油跌4.92%，报6392元/吨；豆油主力跌3.57%，报5458元/吨。　　业内人士分析认为，6月14日市场流传出来的的一则欧盟将在2030年前逐步停止在运输燃料中使用棕榈油的消息是导致植物油脂大幅下跌的主要原因。　　据中国粮油网报道，欧盟谈判官员14日表示，从2030年起欧盟将会停止在运输燃料中使用棕榈油。2020年时欧盟将会把运输行业使用的常规生物燃料比例限制冻结在各国各自水平上，但是必须不能超过7%。　　卢森堡绿党议员克劳德。图姆斯(Claude Turmes)称，根据普氏6月14日的报告，分阶段退出将从冻结当前棕榈油进口水平开始。绿党议员baseickhout作为主要的谈判参与者，表示在2023年之前，棕榈油的用量将会限制在2019年的水平上，到2030年时将会降低到零水平。欧盟气候行动和能源专员Miguel Arias Canete在推特上发布消息称，这项分阶段淘汰的决定是更新欧盟可再生能源指令(RED)的更广泛协议的一部分。　　市场分析人士指出，此举可能令全球最大的两家棕榈油生产国——印尼和马来西亚感到不安。马来西亚和印度尼西亚是世界主要棕榈油生产国，在上周四之前就发出警告，如果欧盟实施禁令，两国将对欧盟的这一“保护主义措施”采取报复。从近年来棕油期价走势来看，2016年的大部分时间期价是振荡上行的，大连棕榈油主力1809合约期价在2016年12月中旬创出了2014年3月下旬以来的新高。2017年则呈现大幅振荡下行态势。进入今年以来，棕油、豆油、菜油呈现出明显的筑底迹象，其中菜油还率先强势上涨。　　业内专业人士认为，今年在国际原油价格不断高企之下，豆油、菜油等油脂类期货价格全部受到提振，生物柴油价格受到支撑，尤其是棕榈油与原油走势相关性大幅提升。而从长期消费角度来看，考虑到主要进口国的进口需求下滑，生物柴油行业的需求仍是棕榈油价格走向的关键。目前，中国、印度仍是棕榈油的主要需求国和进口国。　　后市方面，机构仍纷纷看涨棕榈油。　　据中国粮油信息网报道，荷兰合作银行发布的研报显示，自2021年后，全球棕榈油市场价格将会进入牛市，因为受耕地限制及重播速度缓慢的影响，2022年到2025年期间印尼和马来西亚的产量将会减少。荷兰合作银行预计棕榈油产量将会减少，因为以下几方面的原因：老龄化棕榈种植园的棕果串单产下滑，耕地增长有限，两国的重播规模不足。　　国泰君安研报指出，从目前棕榈油基本面来看，棕榈油供应压力相对较大、而需求短期难有改观，需求疲弱、去库存速度不及预期对盘面价格有所打压，棕榈油短期弱势难改，预计低位震荡的概率较大。从中长期来看，受马来树龄老化担忧，下半年产地棕榈油增产幅度可能不及预期，另外，如果原油价格维持高位，棕榈油工业消费将有所增加，这都将为棕榈油价格提供支撑，中长期棕榈油期价不悲观。                                            (责任编辑：DF318)"
"菜粕期价收跌菜油收涨 菜粕回测支撑菜油建议止盈","　　国外盘面：周五，洲际交易所(ICE)旗下的加拿大温尼伯商品交易所油菜籽期货成交冷清，截至15:12分，05合约无成交；07合约报516.3加元/吨，跌1.0加元，跌幅0.19%；11合约报507.3加元/吨，跌0.4加元，跌幅0.08%。 　　国内盘面：6月15日，菜籽1809合约交易冷清，不宜操作。菜粕1809合约收报2380元/吨，较前一交易日结算价下跌4元/吨，跌幅0.17%。菜油1809合约收报6753元/吨，较前一交易日结算价涨47元/吨，涨幅0.70%。 　　消息面：根据商务部进口油菜籽最新数据，本期(5月1日-15日)进口实际装船20.67万吨，同比上升155.39%；本月进口预报装船21.33万吨，同比下降32.24%；下月进口预报装船0.53万吨，同比下降98.83%。 　　本期(5月1日-15日)实际到港19.89万吨，同比上升227.49%；下期(5月16日-31日)预报到港27.71万吨，同比下降17.82%；本月实际到港47.60万吨，同比上升19.63%；下月预报到港2.08万吨，同比下降95.31%。 　　现货方面：根据天下粮仓数据，6月15日，进口菜油(含进口菜籽压榨)现货报价6558元/吨，菜粕现货报价2310元/吨。 　　小结：根据商务部数据，预报5月进口到港数量为34.6万吨，而实际到港数量47.6万吨。根据布瑞克数据，菜籽油厂开机率和入榨量延续双回落态势，截止6月8日开机率回落至17%，上周开机率18.8%，周度油厂压榨量由9.4万吨下跌至8.5万；沿海菜籽库存由上期的41.5万吨减至41万吨，预计短期以消化库存为主。 　　菜油方面：前期油脂板块菜油1809合约强势带涨，前期预定进口菜籽到港，菜粕期现价格未好转，随着菜油合约期价走低，油厂压榨利润回落，沿海未执行合同由上期33万吨减至32.5万吨，沿海菜油库存由上期的11.5万吨增至12万吨，贸易商提货并不积极。6月15日6月加拿大菜籽进口完税成本报3809元/吨，价格持平；6月加拿大进口菜油郑盘套保利润随着菜油1809合约期价走低，套利空间被消化。近期1809合约菜油与替代品豆油、棕榈油合约价差仍偏大，替代效应将显现，不利于菜油消费。 　　菜粕方面：根据布瑞克最新数据，6月8日两广福建地区菜粕库存由上期4.8万吨减至4.51万吨，虽然菜籽油厂压榨量有所减少，但近期贸易商提货不积极，短期菜粕库存仍有小幅增加可能。 　　操作建议：技术上，菜籽1809合约交投清淡，不建议交易；操作上，菜粕1809合约期价夜盘或下测2370元/吨支撑情况，下破则建议试空；菜油1809合约上方压力仍较大，建议夜盘及时止盈。                                            (责任编辑：DF318)"
