"标题","正文"
"8月2日呈钢（贵阳）部分建材价格下调30元/吨","　　8月2日，呈钢对贵阳建筑钢材价格进行调整，三级螺纹钢、盘螺价格下调30元/吨。具体价格如下： 　　1、三级螺纹钢下调30元/吨，现HRB400EΦ12-14mm执行价格为4590元/吨，HRB400EΦ16mm执行价格为4490元/吨，HRB400EΦ18-25mm执行价格为4440元/吨； 　　2、盘螺下调30元/吨，现Ф8-10mmHRB400E盘螺指导价格4520元/吨，Ф6mmHRB400E盘螺指导价格为4720元/吨。 　　以上调整均为含税，自2018年8月2日起执行。                                            (责任编辑：DF314)"
"巴西对中国奥氏体不锈钢圆形焊管发起第一次反倾销日落复审立案调查","　　2018年7月27日，巴西工业外贸服务部在巴西官方公报上发布外贸秘书处第30号公告称，决定对原产自中国大陆和台湾地区的奥氏体不锈钢圆形焊管(tubos com costura， de aos inoxidáveis austeníticos graus 304 e 316， de seo circular)发起第一次反倾销日落复审立案调查。本案倾销调查期为2017年1月至2017年12月，损害分析期为2013年1月至2017年12月。涉案产品的南共市税号为7306.40.00和7306.90.20。 　　利益相关方应通过SDD数字信息系统(Sistema DECOM Digital)参与本次调查应诉，提交案件相关证据材料。SDD系统网址为：decomdigital.mdic。 gov。 br。利益相关方可在本复审立案公告日发布之日起20天内向巴方指定应诉法定代理人，并于91天内提交法定代理人资格证明文件。 　　调查问卷将会发送至各出口商/生产商、进口商和其他国内生厂商，涉案企业须在调查问卷寄发日起30天内填写问卷并通过SDD数字信息系统提交答卷。 　　利益相关方可在调查启动后5个月内申请召开听证会。 　　本次复审调查将于立案之日起的10个月内完成，特殊情形下如有延期，该延期将不超过两个月。上述复审期间，巴西外贸委员会2013年第59号决议发布的本案反倾销措施仍继续有效。 　　案件进一步信息可通过以下联系方式咨询巴方： 　　电话：+55 61 2027-9347/7733 　　电子邮件：decom@mdic.gov.br 　　巴西外贸秘书处于2012年3月7日发布2012年第6号令，对原产于中国大陆和台湾地区的奥氏体不锈钢圆形焊管启动反倾销立案调查。2013年7月29日，巴西外贸委员会发布第59号决议，对原产于中国大陆和台湾地区的奥氏体不锈钢圆形焊管作出反倾销肯定性终裁。                                            (责任编辑：DF314)"
"不锈钢：酒钢本周报价","　　无锡酒钢本周报价(8.1-8.7)：304冷轧切边基价报15900元/吨；环比上调100元/吨；430冷轧基价报8700元/吨；环比平盘；以上报价均为实结。 　　天津酒钢本周报价(8.1-8.7)：304冷轧切边基价报15800元/吨；环比平盘；430冷轧基价报8700元/吨；环比平盘；以上报价均为实结。 　　佛山酒钢本周报价(8.1-8.7)：304冷轧切边厚度小于1.3报15700元/吨，厚度大于1.3报15900元/吨；430冷轧基价报8700元/吨；环比平盘；以上报价均为实结。                                            (责任编辑：DF381)"
"8月2日江苏申特螺纹钢价格下调30元/吨","　　8月2日，江苏申特对螺纹出厂价格进行调整，螺纹价格下调30元/吨，现Φ16-22mm HRB400执行价格为4230元/吨，抗震加价30元/吨。 　　以上调整均为含税，执行日期自2018年8月2日起。                                            (责任编辑：DF314)"
"8月2日中钢集团锡林浩特萤石价格暂稳","　　8月2日中钢集团锡林浩特萤石有限公司萤石出厂价格暂稳，出厂价格为2700元/吨，该公司主要从事萤石采选业务，主产品为粉矿、块矿，具体价格还可商谈。                                            (责任编辑：DF386)"
"前7月期市成交额增11% 螺纹钢市场份额近一成","摘要            中国期货业协会最新公布的数据显示，7月份全国期货市场交易规模同比有所下降，以单边计算，当月全国期货市场成交量为2.46亿手，成交额为18.28万亿元，同比分别下降16.31%和增长9.3%。1月至7月全国期货市场累计成交量为16.5亿手，累计成交额近114.38万亿元，同比分别下降6.84%和增长11.44%。其中，螺纹钢期货前7个月成交金额高达10.79万亿元，市场份额接近一成。                             　　中国期货业协会最新公布的数据显示，7月份全国期货市场交易规模同比有所下降，以单边计算，当月全国期货市场成交量为2.46亿手，成交额为18.28万亿元，同比分别下降16.31%和增长9.3%。1月至7月全国期货市场累计成交量为16.5亿手，累计成交额近114.38万亿元，同比分别下降6.84%和增长11.44%。其中，螺纹钢期货前7个月成交金额高达10.79万亿元，市场份额接近一成。 　　其中，上海期货交易所7月份成交量为10235万手，成交额为7.65万亿元，分别占全国市场的41.05%和41.87%，同比分别下降27.1%和6.9%。 　　郑州商品交易所7月份成交量为6651万手，成交额为3.2万亿元，分别占全国市场的26.67%和17.58%，同比分别增长18.8%和63.36%。 　　大连商品交易所7月份成交量为7533万手，成交额为3.76万亿元，分别占全国市场的30.21%和20.61%，同比分别下降24.28%和15.76%。 　　中国金融期货交易所7月份成交量为236.97万手，成交额为2.25万亿元，分别占全国市场的0.95%和12.35%，同比分别增长14.77%和9.49%。统计数据显示，前7个月中国金融期货交易所累计成交量为1375.36万手，累计成交额为13.79万亿元，同比分别下降7.41%和5.90%，分别占全国市场的0.83%和12.06%。 　　业内人士表示，随着股指期货常态化条件日渐成熟，股指期货预计年内有望恢复常态交易，股指期货成交量占比将会快速回升，2015年股指期货成交金额曾经占到整个期货市场的80%。                                            (责任编辑：DF380)"
"1日西安建筑钢材市场价格小幅上涨","　　1日西安建筑钢材市场价格小幅上涨。据兰格钢铁云商平台监测数据显示，西安市场龙钢大螺三级带E(18-22)价格4400元(吨价，下同)高线4420元，盘螺4490元；海鑫建邦大螺价格4320元。今日开市，西安市场建筑钢材价格小幅上涨10元。原材料方面：1日午后唐山、昌黎钢坯资源续涨10元，现普碳方坯含税出厂3840元。据贸易商反映，高位成交不佳，资源直发较为顺畅，市场交易氛围活跃度下降，整体成交较小幅缩量。成交面依旧一般，价格偏高，市场有恐高心理，大都操作都较为谨慎。综上所述，预计明日西安建筑钢材市场价格或震荡运行。                                            (责任编辑：DF392)"
"今日本地建筑钢材基本平稳","　　今日本地建筑钢材基本平稳。具体来看，早盘开盘价格小幅上涨，市场氛围不高，成交冷清，期螺盘中上行，价格持稳。其中华东大厂厂提资源主流报4280元/吨，三类资源主流成交在4120-4140元/吨之间。午后期螺冲高回落，市场在成交偏弱的下，部分资源有小幅松动，整体持稳，全天累计涨幅10元/吨。当前来看，今日期螺盘面冲高回落，大幅减仓，期螺高位下，大概率将处于回调态势。另外近两日市场消化力度弱，价格上涨乏力，但在低库存情况未改的情况下，价格仍有支撑，故预计明日市场价格将呈盘整趋势运行。 　　具体到各资源价格，16-25mm规格HRB400材质螺纹钢主流价格4230-4270元/吨，同品规国标资源主流价格在4090-4140元/吨；HPB300高线4290-4540元/吨；8-10mm规格盘螺主流报价一般在4370-4550元/吨。                                            (责任编辑：DF392)"
"钢价继续拉涨 成交表现不佳","　　华南钢市核心要点： 　　今日华南地区建材市场价格整体上涨，其中，广州区域建材价格上涨30元/吨，热轧上涨10元/吨、中板上涨20元/吨、型钢、废钢暂稳。广西地区上涨40元/吨，福建地区上涨50元/吨。今日全国25个主要市场HRB400螺纹钢平均价较上个交易日上涨23元/吨。 　　附：华南地区各品种价格汇总。 　　【民营钢厂方面】 　　1日根据本网统计的华南区域15家主流钢厂的调价，韶钢涨价50元/吨，粤钢上涨20元/吨，泰都上调70元/吨，粤北联合上调60元/吨，桂鑫、琦丰达、德润上调40元/吨，粤东、其余上调幅度基本在20到30元/吨。今日午后由于贸易商观望态度亦明显，钢厂出货也较为清淡，但多数钢厂库存未有压力，价格整体走强。 　　外围相关信息参考： 　　1.1日期螺1810全天冲高回落，现4139跌0.41%，大幅减仓；期卷1810全天冲高回落，现4179跌0.45%，大幅减仓。 　　2.1日沪建材早盘上涨10。现螺纹4230-4270，西城抗震4280，其他4080-4140，兴鑫抗震4180，联鑫黄海抗震4190，盘螺4370-4550，高线亚新4290.31日Mysteel沪螺纹钢价格指数4333涨27。 　　3.1日盘中北京建材市场部分规格再涨10，累计涨10-30，河钢小螺纹4310-4410，大螺纹4140-4150，盘螺4330 　　4。 1日下午唐山普方坯追涨10，累涨20，本地部分钢厂及昌黎部分钢厂出厂报3840，现金含税。                                            (责任编辑：DF062)"
"7月31日螺纹钢(经销)为4221.54元/吨","　　7月31日，螺纹钢(经销)参考价为4221.54元/吨，与7月1日(4020.67)相比，上涨了5%。                                             (责任编辑：DF120)"
