"标题","正文"
"沪铜跳空高开 但5万关口还未收复","　　外盘走势：亚市伦铜承压下滑，交投区间为6270-6210美元/吨，其中截止北京时间15:35,3个月伦铜报6220美元/吨，日跌0.38%。持仓方面，截止7月31日，伦铜持仓量为30.8万，日减855手，近期伦铜减仓上涨，显示空头逢低积极获利了结。 　　现货方面：据SMM报道，7月31日上海电解铜现货对当月合约报贴水20-升水20元/吨，平水铜成交价49630-49700元/吨。今日人民币贬值暂缓，进口铜入市有限，国内库存持续下降，令持货商控货挺价意愿进一步增强，出现月末时段升水报价状态。早市报价好铜升水10元/吨，平水铜贴水30-20元/吨，贴水30元/吨的平水铜与升水10元/吨的货源被快速成交，早市收货踊跃，买兴提升，持货商挺价于贴水20-升水20元/吨。下游月末买盘受阻，湿法铜较昨日收窄幅度最大，贴水60元/吨左右。贸易商再次引领市场，后续供应若不明显放大，持货商将再推升水。 　　内盘走势：今日沪铜主力合约1809，日内交投于50010-49540元/吨，尾盘收于49830元/吨，日涨0.95%。期限结构方面，沪期铜维持近低远高的正向排列，目前沪铜1809合约较此轮回调低点48010元/吨累计反弹3.79%，沪铜1808合约和1809合约正价差缩窄至70元/吨，显示远期合约反弹意愿下滑。　　市场因素分析：亚市美元指数围绕94.3附近窄幅波动，现交投于94.34附近，目前市场静待本周美联储议息会议，寻求更多加息信号。此外，今日人民币兑美元中间价报6.8165，贬值速度明显放缓，接近于去年6月27日来的新高。铜市行业资讯方面，据悉，智利国家铜业公司(Codelco)旗下智利Chuquicamata铜矿项目工人周一早间举行罢工，因抗议公司“在无正当理由”的情况下解雇两名工人，目前罢工持续的时间取决于与资方的谈判情况，该矿是智利国家铜业公司的第二大铜矿，2017年智利Chuquicamata项目铜产量为33.09万吨。 　　行情研判：7月31日沪铜1809合约跳空高开之后，振荡收涨至49830元/吨。同时，美元指数维持高位运行，短期需警惕持续反弹之后的技术修正，建议沪铜1809合约可于50400-49600元/吨间高抛低吸，止损各450元/吨。                                            (责任编辑：DF381)"
"嘉能可：上半年自产铜69.62万吨 预计2018财年铅产量下降5%","　　嘉能可：上半年自产锌49.82万吨，自产镍6.22万吨，自产铜69.62万吨。　　预计2018财年铅产量下降5%、煤炭产量下降1%。　　                                            (责任编辑：DF386)"
"上海金属网金属价格指数（7月31日）","指数SHMETX22,427.02涨跌-18.29涨幅度-0.08%铜对当月卖盘 c100基准价(元/吨)铜 49700铝 14370铅 18710锌 21490镍 112700指数说明更新日期：7-31　                                            (责任编辑：DF386)"
"天津有色金属(铜铝铅锌锡镍)7月31日市场行情","　　品名材质价格区间单位涨跌产地/牌号发布日期备注1#铜1#49700-49700元/吨-100云铜7月31日含税A00铝AOO14,350-14,350元/吨90山东7月31日含税1#铅1#18,700-18,700元/吨-200保定7月31日含税0#锌0#21,450-21,450元/吨-300凌海白银7月31日含税1#锡1# 146,750-147,250元/吨250云锡7月31日含税1#镍1#112,900-112,900元/吨0金川7月31日含税                                             (责任编辑：DF385)"
"铜两地交投尚可 升水均走高","　　南储华东报价：电解铜现货均价49680元/吨，跌120元/吨；升贴水报价，-20至20元，涨40。华东方面，周一且月末市场气氛较平淡，持货商不积极，早间大幅收窄贴水报价，但成交困难，待贴水下扩后开始成交，好铜相对活跃，贴水一度有收窄的趋势。总体来看，贸易商入市意愿较低，而下游趁铜价小幅回落拿货情绪尚可，整体成交一般。今日升水铜主流成交对期货当月合约贴水20-30元，平水铜贴水50-60元，湿法铜贴水120-130元。 　　南储华南报价：电解铜现货均价49710元/吨，跌130元/吨；升贴水报价，20至40元，涨35。广东方面，尽管是月末，但持货商面对下游大厂即将复产的情况，普遍惜售挺价，并有大户积极补货，令日内升水持续走高，总体来看，今日交投尚可。今日升水铜主流成交对期货当月合约升水30-40元/吨，平水铜贴水10-30元/吨。                                             (责任编辑：DF381)"
"沪铜：铜矿罢工预期PK中国需求 沪铜顺势操作","　　1 行情回顾 　　上一交易日沪铜主力Cu1809开盘50130，收盘49360，最高50400，最低49320，持仓量减少0.98万手，成交量增加6.2万手。夜盘震荡，收涨0.73%。LME3个月期铜微涨0.02%，COMEX主力收跌0.07%。 　　2 基本面消息 　　上一交易日，上海有色网1#电解铜均价为49785，下跌135，现货贴水40，贴水缩窄30。上一交易日LME铜库存增加2750吨，SHFE铜库存减少1419吨，国内库存下滑速度放缓，对铜价带动作用减弱。 　　宏观方面，昨日美元指数收跌，共和党“大金主”查尔斯·科克表示，由美国挑起的贸易战可能会导致美国经济陷入衰退。因二季度财报疲软，美三大股指延续下行。因担忧供应减少，WTI原油期价走升。 　　行业方面，Escondida矿工拒绝最终版薪资提议，将投票决定是否罢工，随后双方仍有机会在为期五天的政府斡旋谈判中达成协议，如果没有达成协议，罢工将在8月中旬开始。此外，智利国家铜业公司(Codelco)旗下Chuquicamata工人封锁了通往矿井的通道，开始抗议裁员和为未来的谈判做准备。 　　3 技术分析 　　沪铜主力反弹至布林中轨附近受到压制，但MA10与MA20形成金叉，夜盘RSI有上行之势，KDJ继续下移。 　　4 综合分析 　　综合来看，虽然有铜矿罢工预期，但市场仍是担忧中国需求，今日将公布7月制造业PMI，今日沪铜或有方向突破，等待数据公布后顺势操作。 　　                                            (责任编辑：DF318)"
"7月31日赣州恒轩纸业双铜板纸价格平稳","　　据生意社了解：7月31日赣州恒轩纸业双铜板纸价格平稳，具体如下： 产品名称价格类型克重价格(元/吨)双铜板纸经销价100g6800双铜板纸经销价105g6700双铜板纸经销价120g6600双铜板纸经销价128g6600双铜板纸经销价150g6600双铜板纸经销价200g6300双铜板纸经销价250g6300                                            (责任编辑：DF386)"
"沪铜主力收跌0.44%至49720元","　　隔夜美元走弱，基本金属走势分化，伦铜收跌0.83%至6245美元，沪铜主力收跌0.44%至49720元。现货方面：昨日上海电解铜现货对当月合约报贴水60元/吨~贴水20元/吨，平水铜成交价格49700元/吨~49850元/吨，升水铜成交价格49720元/吨~49870元/吨。继上周国内宏观政策调整后，市场悲观情绪有所缓和。接下来1-2周将召开年中经济工作会议，市场静待是否会释放积极信号。整体市场交投偏谨慎，铜价在经历上周的反弹修复行情后，技术上存回调整理需求。基本面，国内库存保持持续下滑，本周Escondida工会将对报价做出投票，罢工风险上升，对铜价形成支撑。预计短期铜价呈现震荡整理态势。仅供参考。                                            (责任编辑：DF381)"
"铜：维持区间震荡为主","　　 　　1、基本面：供需基本大致平衡，废铜进口受限；偏空。 　　2、基差：现货49800，基差440，升水期货；偏多。 　　3、库存：7月30日LME铜库存增2750吨至256275吨，上期所铜库存较上周减14251吨至197068吨 ；中性。 　　4、盘面：20天线以下运行；偏空。 　　5、主力持仓：主力净持仓空，主力空增；偏空。 　　6、结论：受到外部罢工事件干扰，沪铜维持区间震荡为主，沪铜1809:48700~50300区间震荡，区间操作为主。                                            (责任编辑：DF318)"
"顾冯达：铜矿罢工再起 有色多空交织料分化","　　7月30日晚间，外盘有色涨跌互现，伦铜收报6245美元，涨0.02%，伦铝报2077.5美元，涨1.19%，伦锌收报2550美元，跌1.41%，伦镍收报13895美元，涨0.83%。  　　日前全球铜矿罢工潮忧虑再起， Chuquicamata铜矿工人已开始罢工，宏观前景的忧虑与供需短期改善的多空交织，或推动铜价上下两难，短期呈现经历过山车式的宽幅震荡，本周关注的重点在美、英、日等国的利率决议。操作上建议更多回避受宏观不确定性较大的品种，聚焦沪铝多头继续上攻机会。                                             (责任编辑：DF318)"
"铜价今日观点 铜市库存持续去化以及铜矿罢工预期为铜价带来支撑","　　美元发力上扬，离岸人民币震荡下跌，直逼6.85关口，有色金属部分承压。铜价跌破50000元/吨，震荡下行，疲弱走势，收于49360元/吨。现货对当月合约报贴水60元/吨~贴水20元/吨，沪铜高开低走，人民币再次贬值大跌至6.8450上方， 进口窗口关闭，后续入市量将再度停滞。惜售挺价之意，成交再显僵持拉锯。铜市库存持续去化以及铜矿罢工预期为铜价带来支撑，到需求低于预期，沪铜显抗跌，维持震荡思路。 　　                                            (责任编辑：DF386)"
"沪铜下方支撑49000","　　周五美国二季度GDP创近年来新高，美元冲高回落，有色金属小幅回落，但人民币下跌下，内盘强于外盘。今日人民币继续走弱，美元上涨。今日公布上半年有色金属产量，铜铅均同比大涨。内盘有色金属高开低走，午后急跌，最终仅铝上涨，铜铅锌跌幅较大。伦敦金属仅铝上涨，国内现货价铝锌上涨、铜铅下跌。今日伦铜高开低走大幅下跌，沪铜冲高回落收中阴，收于20日均线附近。 　　今日沪铜成交量小增，持仓大幅回落。今晚智利矿山劳资谈判可能出结果，需密切关注是否导致罢工情况。沪铜下方支撑49000，上方压力51000。沪铝站稳14000支撑后，短期强势依旧，中期延续14000-14500震荡行情，短线关注上方60日均线压力14500。                                            (责任编辑：DF318)"
"瑞达期货：30日铜价格承压重挫 因人民币贬值引发国内需求下滑担忧","　　外盘走势：亚市伦铜承压下滑，交投区间为6277-6162美元/吨，其中截止北京时间15:37,3个月伦铜报6194美元/吨，日跌0.8%。持仓方面，截止7月26日，伦铜持仓量为30.9万，日减384手，近期伦铜减仓上涨，显示空头逢低积极获利了结。 　　现货方面：据SMM报道，7月30日上海电解铜现货对当月合约报贴水60元/吨-贴水20元/吨，平水铜成交价格49700元/吨-49850元/吨，升水铜成交价格49720元/吨-49870元/吨。沪期铜高开低走，上午人民币再次贬值大跌至6.8450上方，进口窗口关闭，上周入库的进口铜已大部分消化，后续入市量将再度停滞。早市持货商就显惜售挺价之意，报价贴水60~贴水20元/吨，接货者多为贸易商，且平水铜青睐度略高于好铜，出货者较上周减少，成交再显僵持拉锯。但度过月末两天，周后成交有望改善。 　　内盘走势：今日沪铜主力合约1809自高位大幅回落，日内交投于50400-49320元/吨，尾盘收跌至49360元/吨，接近于日内低点附近，日跌1.46%。期限结构方面，沪期铜维持近低远高的正向排列，沪铜1808合约和1809合约正价差缩窄至80元/吨，显示远期合约反弹意愿下滑。 　　市场因素分析：亚市美元指数承压下滑，现交投于94.6附近，部分受美国二季度GDP增速不及预期打压。此外，今日人民币兑美元中间价报6.8131，创下去年6月27日来的新高。今日晚间缺乏关键经济数据，市场交投或趋于谨慎。铜市行业资讯方面，全球最大的铜矿Escondida工会拒绝资方提议，或举行罢工。 　　行情研判：7月30日沪铜1809合约承压重挫至49360元/吨，因美国第二季度GDP增速不及预期，同时，美元指数维持高位运行，短期需警惕持续反弹之后的技术修正，建议沪铜1809合约可于50000-49100元/吨间高抛低吸，止损各450元/吨。                                            (责任编辑：DF385)"
"伦铜周一急跌 因对中国经济数据关注盖过智利罢工可能性","　　墨尔本7月30日消息，伦敦金属交易所(LME)期铜周一急跌，投资者淡然看待位于智利的全球最大铜矿可的消息，而将焦点放在一系列经济报告上，这些数据可能反映出金属消费大国中国的经济增长放缓　　0750ωMT，LME三个月期铜期铜跌1.46%，报每吨6,205美元。上周收盘涨2.4%，打破了持续六周的跌势。今年锏价跌逾约14%。　　沪铜收跌1.4%至每吨49,360元。　　凯投宏观报告指出：“工业金属价格可能在本周初受到冲击，因我们预计中国7月官方和财新的制造业采购经理人指数(PMI)都下滑。”　　中囯官方PMI数据将于周二公布，主要关注的是国有企业的订单情况。财新PM将于周三出炉，主要反映的是较小型企业的情况。　　中国工业活动7月料连续第二个月增长放缓。　　美国第二季经济增速为近四年最快。　　根据一份工会内部文件，智利Escondida铜矿工人已经拒绝了资方给出的最终版薪资提议，并同意通过投票来决定是否举行罢工。　　LME三个月期锌一度下跌3.2%至每吨2,512美元，为7月19日以来最低水平，2018年迄今下跌23.9%，受供应过剩担忧拖累。上海期交所期锌收盘跌1.9%。　　美囯商品期货交易委员会(CFTC)周五公布的数据显示，截至7月24日当周，对沖基金和基金经理人增持铜期货和期权净空仓2,627手，至2016月9月以来最高水平26,350手。                                            (责任编辑：DF376)"
"吉林地区废铜市场报价","　　品名材质 价格区间 单位 涨跌 产地/牌号 发布日期 备注　　1#废铜含铜97% 44600-44800 元/吨 -100吉林地区 07-30 不含税　　二号铜 92-93% 40800-41100 元/吨 -100吉林地区 07-30 不含税　　破碎黄铜含铁<4% 33000-33200 元/吨 0 吉林地区 07-30 不含税　　黄杂铜进口 26000-26200 元/吨 0 吉林地区 07-30 不含税　　1#光亮铜线 1# 44500-44700 元/吨 -100吉林地区 07-30 不含税                                            (责任编辑：DF318)"
"黑龙江地区废铜市场报价","　　品名材质价格区间单位涨跌产地/牌号发布日期 备注　　1#废铜含铜97% 44900-45100 元/吨 -100黑龙江地区 07-30 不含税　　二号铜 92-93% 40800-41200 元/吨 -100黑龙江地区 07-30 不含税　　黄杂铜进口 25700-25900 元/吨 0 黑龙江地区 07-30 不含税　　破碎黄铜含铁<4% 33000-33200 元/吨 0 黑龙江地区 07-30 不含税　　1#光亮铜线 1# 44500-44700 元/吨 -100黑龙江地区 07-30 不含税                                            (责任编辑：DF318)"
"河北地区废铜市场报价","　　品名材质价格区间单位涨跌产地/牌号发布日期备注 　　紫杂铜干净 38900-39100 元/吨 0 河北保定 07-30 不含税 　　1#光亮铜线纯条 43500-43800 元/吨 0 河北保定 07-30 不含税 　　火烧线二级 42600-42800 元/吨 0 河北保定 07-30 不含税 　　H62黄铜边料 H6234100-34300 元/吨 0 河北保定 07-30 不含税 　　黄铜水箱常规 27200-27400 元/吨 0 河北保定 07-30 不含税 　　废黄铜 30400-30600 元/吨 0 河北保定 07-30 不含税 　                                            (责任编辑：DF385)"
"上海现货：主要加工材料7月30日(锡铜杆铜丝)","名称规格产地/牌号最低价最高价平均价涨跌Φ3mm无氧铜丝智利/国产升水铜拉制(硬)智利/国产升水铜拉制(硬)上海505705077050670↓130Φ3mm无氧铜丝智利/国产升水铜拉制(软)智利/国产升水铜拉制(软)上海506705087050770↓130Φ8mm无氧铜杆智利/国产升水铜拉制上海504705067050570↓130漆包线QZ0.1-3.0MM国产530005697054985↓135焊锡条63A63A云锡、华锡、个旧104500107500106000↑1000焊锡条60A60A云锡、华锡、个旧101000104000102500↑1000无铅焊锡锡99.3%铜0.7%云锡 157000151000154000152500↑500                                             (责任编辑：DF386)"
"上海金属网基本金属报价（铜铝铅锌锡镍）","名称规格、牌号产地价格(元/吨)涨跌1#，99.95%贵冶、智利CCC-P、智利ENM、 JNMC、金川高纯、上冶、鲁方、祥光、ISA、保加利亚、 SPENCE、ESOX、CMCC49740-49910 c60/c20↓115铝A00,99.7%桥头、嘉润、河湟、百河、魏桥、鑫业、甘铝、信发、无锡希望、上海其亚14260-14300 c100/c60↑100铅1#，99.994%火炬、豫光、SKS、济金、万洋、豫北、岷山、亚武山、BYXY、金宇腾、铜冠、ZNF、CY、YT、南华、金贵、Changyin、江铜18870-18970 b410/b510↓400锌0#，99.995%双燕，秦锌，麒麟，红烨，江铜，百灵，豫光，水口山，铁峰，紫金，南华， lbis，慈山，祥云飞龙，东岭，久隆，TF，Nyrstar A-ZZ1，EMC-K，HSC-SHG21730-21830 b320/b420↑801#，99.99%会泽1#，麒麟1#，江铜1#，四环1#21670-21770 b260/b360↑80锡1#，99.9%金龙、南山、伟泰、云山、云亨、云祥、云象、云锡146000-147500 c2390/c890↑2500镍1#，99.9%俄罗斯、金川112000-113000 c920/b80持平                                            (责任编辑：DF120)"
"上海基本金属保税库溢价（铜铝铅锌锡镍）","　　品种价格均价涨跌日期62-7870007-30铝105-125115007-30铅140-160150007-30锌130-150140007-30镍220-280250007-30                                            (责任编辑：DF120)"
"有色金属现货上午快讯7月30日(铜铝铅锌锡镍)","品种名称最低价最高价成交单位今日均价涨跌幅产地/牌号交货地点日期1# 铜4984049860吨 49850↓-90上海2018-07-30A00 铝1426014300吨 14280↑120信发海湖青铜峡上海2018-07-301# 铅1885019050吨 18950↓-250宙泰白银株冶上海2018-07-300# 锌2182022820吨 22320↑90云南双燕葫锌牌上海2018-07-301# 锌2177021820吨 21795↑90进口甘肃陕西上海2018-07-301# 镍板112350113450吨 112900↑150进口四川尼科金川上海2018-07-301# 锡146500147500吨 147000↑2250进口云山云锡上海2018-07-30无氧铜丝 Φ3mm5086051160吨 51010↓-90亨通越王鑫汇上海2018-07-30漆包线 QZ 0.1-3.0mm5305057050吨 55050↓-90浙江佳磁上海2018-07-301# 钴495000525000吨 5100000 四川尼科凯力克金川上海2018-07-301# 锑5150052500吨 520000 云南广西上海2018-07-302# 锑5100052000吨 515000 云南广西上海2018-07-30金属硅 553#-331#1240015000吨 137000 贵州云南福建上海2018-07-30金属硅 3303#-2202#1550016500吨 160000 云南福建上海2018-07-301# 镁锭1760017700吨 176500 河南山西上海2018-07-301# 电解锰1960019800吨 197000 重庆四川湖南上海2018-07-30MB超细镍粉200-6500目180960千克 5700 江阴上海2018-07-30金属铬7650077500吨 770000 进口锦州上海2018-07-30铸造铝合金锭A356.21538015780吨 15580↑120上海正岸浙江金宇宁波展慈上海2018-07-30铸造铝合金锭ZL1021518015380吨 15280↑120上海正岸浙江金宇宁波展慈上海2018-07-30R401A专用紫铜管5485054850吨 54850↓-90山东中佳上海2018-07-30压铸锌合金锭ZAMAK-32365023650吨 23650↑100上百牌上海2018-07-30硫酸镍2700029000吨 280000 成冶金川吉林上海2018-07-30氯化镍3100034000吨 325000 金川意大利吉林上海2018-07-301# 白银36353655千克 3645↑10国产上海2018-07-30磷铜合金5235052850吨 52600↓-150山东江苏上海2018-07-30钯237239克 2380 国产上海2018-07-30铝合金ADC121548015680吨 15580↑120国产上海2018-07-30　　铜升贴水情况： 平水铜贴10元/吨 - 升水铜升10/吨 ↑ 30                                             (责任编辑：DF386)"
