"标题","正文"
"镍：中长线逢低布局多单","　　1、基本面：不锈钢扩张，镍电池增涨前景好，需求增涨点显著。总体供需依然偏紧。人民币贬值抬升进口价。偏多 　　2、基差：现货116100，基差-1580，偏空 　　3、库存：LME库存272616，-138，上交所仓单22677，-495，偏多 　　4、盘面：收盘价在20均线以上，20均线继续向上，偏多 　　5、主力持仓：主力持仓净空，空减，偏空 　　6、结论：镍1809:112000-120000区间运行，高抛低吸。中长线逢低布局多单。                                             (责任编辑：DF318)"
"镍：镍价整体震荡运行","　　宏观面，美国PCE物价指数超预期，但受强势欧元压制，美元不涨反跌，商品市场略受支撑。但从基本面来看，镍近期略有走弱的迹象。供给端，环保因素渐退，市场有复产的预期，但目前镍铁产量仍难以回升，镍铁供给偏紧对镍价仍有支撑。需求端，不锈钢价格已回落到环保前的位置，不锈钢消费淡季使得需求疲软。总的来说，目前市场观望情绪较浓，镍价整体震荡运行，沪镍1809区间113000-119000。 　　操作上，沪镍1809建议观望，也可考虑在区间内高抛低吸                                            (责任编辑：DF318)"
"镍：环保回头看下沉 千万吨镍铁渣堆积海岸边","　　期货市场，日间沪镍收117680元/吨，涨1.26%；伦镍收14940美元/吨，环比涨1.01%；沪伦比回升至7.876.LME镍库存27.26万吨，环比降0.01万吨；沪镍仓单2.27万吨，环比减0.05万吨。 　　现货市场，周五金川上海公司报价116500元/吨，周环比累计下调100元/吨。金川镍较无锡主力1807合约升水300元/吨左右，俄镍升水20元/吨左右；金川俄镍价差拉大，保税区部分俄镍进入国内，并在现货市场流通所致；而现货升水缩窄，说明现货市场成交清淡。 　　不锈钢市场，周五无锡市场冷轧：太钢、酒钢四尺切边基价15500元/吨左右，甬金、诚德、宏旺四尺毛边基价报在15150-15350元/吨不等；热轧：东特、广青五尺毛边基价报至14750元/吨，涨幅在150元/吨左右。据51不锈钢，6月下旬无锡地区不锈钢样本库存量为19.2万吨，环比6月上旬减少1万吨，降幅5%。其中，冷轧库存为12.6万吨，环比上期下降0.7%；热轧库存总量6.6万吨，较上期下降12%。 　　宏观经济： 　　加拿大政府6月29日宣布，将从7月1日起，对约126亿美元从美国进口的商品加征关税，以报复特朗普政府对加拿大钢铝产品加征关税。加拿大政府将向本国钢铝产业和制造业提供约15亿美元财政援助。 　　行业要闻： 　　环保督察整改情况“回头看”下沉阳江市督察发现，阳江市固体废物环境管理严重缺失，环境风险隐患十分突出。阳江市高新区广青、世纪青山、翌川等3家镍冶炼企业2012年陆续投产，产生大量镍铁渣无法利用，未经批准长期违规堆存在厂侧海岸边的临时堆场，形成长约800米、宽约500米的“渣山”，累计堆存数量达到近千万吨。 　　主要逻辑：近期关注电镍、不锈钢现货交投情况，7月进入不锈钢需求传统淡季，镍升水收窄，镍价承压；但受环保、检修等因素影响，镍生铁产量回落基本确定，印尼青山投产将减少国内镍铁供应量，叠加电解镍库存持续回落，国内电解镍供应紧张局势仍然存在。 　　操作建议：震荡操作，逢低试高，高抛低吸。                                            (责任编辑：DF318)"
"天津地区黑色调研纪要：产业矛盾累积并不明显 最大担忧在宏观","摘要            1、需求：今年天津经济增长压力较大，地方债务压力以及环保加码导致制造业转移，本地需求减弱较为明显。分品种来看，6 月至今热卷需求表现基本正常，螺纹需求季节性减弱，冷卷、焊管等需求表现较为低迷。7 月份对钢材来说是传统消费淡季，预计需求会进一步减弱，不过由于北方四季度采暖季限制施工执行是大概率事件，工地在三季度将会赶工期，需求在目前基础上大幅萎缩的可能性并不大。                             　　天津地区黑色产业调研纪要 　　调研观点总结： 　　1、需求：今年天津经济增长压力较大，地方债务压力以及环保加码导致制造业转移，本地需求减弱较为明显。分品种来看，6月至今热卷需求表现基本正常，螺纹需求季节性减弱，冷卷、焊管等需求表现较为低迷。7 月份对钢材来说是传统消费淡季，预计需求会进一步减弱，不过由于北方四季度采暖季限制施工执行是大概率事件，工地在三季度将会赶工期，需求在目前基础上大幅萎缩的可能性并不大。 　　2、供应：5 月份粗钢日均产量超过 260 万吨，不拿去年同期还有地条钢的数据相比，拿和去年 9月既没有地条钢、又没有采暖季限产的数据相比， 日均产量也增加 20 万吨以上，充分说明今年粗钢实际产量增长明显，后期供应压力较大。不过今年环保对供应是持续扰动因素，而钢厂间的协同情况较好，一旦订单减少钢厂会自律安排检修，整体供应不必过于担心。 　　3、库存：社会库存从上周开始累积，在当前时点属于正常的季节性现象。 今年钢厂点对点的交易，即直供终端的比例明显增加，加上天津本地需求较弱，天津地区的整体库存明显低于去年水平，尤其是热卷库存仅有 7 万吨左右，处于历史低位。钢厂方面螺纹、热卷、带钢厂家普遍没有库存压力， 但冷卷、管材厂家近期库存增加较为明显，需要关注加工型企业库存增加， 逐步传导到全流程企业的可能性。 　　4、利润：目前北方长流程钢厂吨钢利润仍能达到 800-900 元/吨，电炉企业吨钢利润也还有 400-500 元/吨。但加工型企业仅有微利甚至亏损，焊管吨钢利润只有几十元，镀锌管已转入亏损，冷轧加工已亏损约 200 元/吨。目前的政策仍会保护钢厂利润，今年做空利润预计不会有太好的机会。 　　5、宏观：当前的宏观环境面临较多的不确定因素，经济内生动力减弱，投资、消费、出口都看不到太强的驱动，宏观政策也在去杠杆和扩内需之间不断徘徊。而企业资金持续紧张，尽管央行已两次降准，但企业融资难融资贵的现象并没有改变。这种现象在天津表现尤其明显，无论是国企还是民企资金都比较紧张，银行对企业抽贷较为普遍。后期资金紧张问题存在进一步发酵的可能，也可能会是影响后期市场走势最主要的利空。 　　6、环保：环保是提振今年钢价走势的最大亮点，环保问题已经上升到政治问题，执行力度不用怀疑。近期环保最受关注的是江苏地区，华北地区主要是常态化措施，对钢铁企业生产影响不大，但政府以及企业都高度关注，政府对企业环保不断提出新的标准要求，企业认为随时存在限产加码的可能。 天津地区的加工企业由于环保原因，今年有转向河北沧州一带的现象。 　　7、出口：近期钢材出口情况不好，一是出口价格低于国内价格，企业缺少积极性；二是汇率波动等影响市场情绪，不确定因素增加导致心态谨慎，出口商不敢轻易接远期订单；三是国内钢厂在海外投资的钢厂陆续投产，在一定程度上满足了当地需求。 　　8、钢材价格：端午节后期现货都出现 200 多元的下跌，主要是受宏观悲观预期强化影响，产业自身基本面矛盾累积并不明显。 这轮下跌华东地区期现货幅度相当，华北地区现货跌幅还小于期货，在价格下跌过程中基差呈现扩大的趋势。随着时间推移，如果基差不能有效收窄， 对空头较为不利。当前市场参与者已越来越成熟，期现套利基本深入人心， 导致价格波动收窄，走势也不流畅，预计三季度螺纹、热卷主力合约主流波动区间分别会在 3600-3900 元以及 3700-4000 元，围绕此区间高抛低吸或是不错的选择。 　　9、铁矿石价格：铁矿石在过去长达近两年的时间中，一直被市场当作空头配置。不过近几周市场供需已出现改善迹象，三季度或可以将铁矿石作为黑色品种套利的多头配置。一是铁矿石价格在 420-430 元的区间今年已经过多次测试，已成为坚实的底部区域，价格向下空间相当有限；二是铁矿石港口库存已连续四周下降，海外矿山发货减少，国产矿也明显减量；三是前期停产的江苏、山东等地钢厂相继复产，钢厂高炉开工率提升；四是据了解澳洲矿山近期由于 PB、纽曼粉质量下降，销售遇到较大压力，正在想方设法提高矿粉品质，投放市场资源节奏放缓；五是人民币持续贬值和国际油价上涨，对铁矿石价格将形成提振。 　　10、焦炭价格：经历了此前连续八轮累计 650 元的提涨后，焦化厂利润处于历史高位，市场恐高情绪逐步显现，部分焦企开始考虑通过盘面还锁定利润。焦炭现货价格已基本见顶，钢厂对高焦价开始排斥，部分钢厂开始下调采购价格 50-100 元。不过当前焦炭供应依然偏紧，徐州焦企复产进度，以及山西、陕西等地焦化企业受环保问题影响仍有待观察。当前焦炭期货相对现货仍有近 200 元的贴水，短期尽管向上动力不足，但在 2000 元一线的支撑依然强劲。 　　调研企业1:国内特大型管材生产企业，总产能约 1500 万吨。 　　1、需求情况：近期管材需求情况较差，出货不畅，用户贵贱都不买货。主要原因一是季节性因素，6、7 月份是建筑工程的施工淡季，相应也是管材的消费淡季；二是去年华北地区大量实施煤改气，一度带来天然气管道需求大幅上升，但后面煤改气又叫停，许多项目停工，带来需求下降；三是海南宣布成立自贸区后， 当地对建设进行管制，大棚管需求减少。 　　2、生产情况：现阶段环保对企业生产影响不大，但政府对企业的环保要求越来越严，排放标准也在不断发生变化。目前钢厂生产基本正常，但由于订单量不足， 已开始适当控制生产节奏。如果后面库存持续攀升，可能会对部分生产线安排停产检修。 　　3、库存情况：近期产量持续大于出库量，库存开始积压，已高于正常水平。相对来看，带钢、锌锭等原材料库存并不大，处于正常偏低水平。上游带钢厂家仍没有销售压力，7 月份订单已基本锁定。不过如果管材持续低迷导致企业减产， 后面也将会考虑减少带钢、锌锭等原料的采购。 　　4、利润情况：相对于上游带钢企业近 800-900 元的吨钢利润，制管企业利润则较为微薄，目前焊管吨钢利润只有几十元，镀锌管在近期则已转入亏损。 　　5、对钢价的看法：国内钢材市场消费高峰或已过去，市场处于供大于求的局面， 宏观层面不确定性较大，中长期价格走势不乐观。 　　调研企业2:某大型国有钢贸企业，主营冷热轧板卷。 　　1、库存情况：去年库存很高，今年库存很低，热卷库存在春节后 3 万吨，目前仅有 5000 吨左右。主要原因一是资金偏紧，经营规模适当下降；二是天津本地需求减弱，增加了外围资源的投放量，如在河北沧州、山东博兴等地增加了资源分流；三是西北地区目前需求和价格都不错，华北包钢等钢厂资源发往西北的比例增加。 　　2、定价模式：以钢厂长协资源为主，以前代理比例较大，现在基本是自营，现货按照销售节奏随行就市，同时结合期货盘面进行适当套保。 　　3、需求情况：目前热卷需求情况不错，受季节性影响不明显。前期中板持续强势，对热卷走势形成一定带动，1800mm、2000mm 的宽卷比1500mm 的热卷价格要高出 150-200 元。相对来看，冷卷需求低迷，冷卷价格仅比热卷高 320 元，而加工费要 500 元以上，冷卷已亏损了三个月。冷卷需求就是三、四月份好，给空调企业进行备料，另外九、十月份也好，给汽车行业生产基板，其他时间都比较差。 　　4、对价格的看法：现在的行情不像以前那样，逻辑变化很快，期现公司操作手法熟练，导致价格走势不流畅，同时价格波幅较以前也明显缩小。目前的利空因素一是库存开始出现拐点；二是下游尤其是压延企业不好；三是资金紧张。但当前价格不具备大幅下跌的可能性，价格跌到一定程度国家会管，环保是最大的利多。预计热卷下半年主流波动区间在 3700-4000 元。 　　调研企业3:某大型进出口贸易商，品种包括铁矿石、钢材、煤焦、大豆等。 　　1、进出口量：今年进出口情况不好，整体都比去年减少了 20-30%。矿去年一个月平均进口两船，现在一个月一船。不少钢厂在国外建厂、建办事处，贸易商再接单较为困难。今年钢材出口量减量约 20%，铁矿进口减量约 30%。冷系出口不错，主要出口到南美和非洲。 　　2、出口价格：目前螺纹出口到东南亚的价格约 530 美元(CFR)，相对稳定。对远期订单一般收取 10%左右的保证金，今年盘面贴水幅度很大，对出口套保不好操作。非常担心价格大幅下跌，有可能会导致远期出口订单毁单。 　　3、盈利：今年感觉做什么都没有大的盈利点，今年宏观方面的变数较大，包括增值税调整、宏观政策、贸易政策都存在很大的不确定性。 　　调研企业4:某大型国有企业，主营进口矿，年贸易量约 2000 万吨。 　　1、价格情况：今年铁矿石价格波动幅度很小，近三个多月一直在 60-70 美元区间波动。铁矿石在过去长达近两年的时间中，一直被市场当作空头配置。 　　2、供应情况：目前铁矿石市场处于总量过剩，结构性偏紧的局面，低铝高硅的巴西粉矿和块矿很受欢迎，PB、纽曼粉质量下降，据了解澳洲矿山已感受到压力， 正在调整配比。 　　3、对后市看法：铁矿石价格在 420-430 元的区间今年已经过多次测试，已成为坚实的底部区域，价格向下空间相当有限。目前铁矿石供需已出现改善迹象，三季度或可以将铁矿石作为黑色品种套利的多头配置。 　　调研企业5:某大型国有企业，主营焦煤、焦炭，有控股的钢厂及焦化厂。 　　1、价格情况：目前焦炭价格已累计上涨 650 元，焦化企业利润处于历史高位， 现货焦炭价格已基本见顶，后面会有所下降，已开始为焦化企业通过期货盘面适当锁定远期利润。 　　2、环保情况：今年环保政策对价格的扰动影响很大，后期山西、陕西地区环保仍会加码，对焦炭价格会形成托底支撑。 　　3、对期货盘面看法：目前焦炭期货相对现货仍有近 200 元的贴水，短期尽管向上动力不足，但在 2000 元一线的支撑依然强劲。                                            (责任编辑：DF318)"
"镍：镍板现货升水缩小 市场表现清淡","　　期货市场，日间沪镍收116220元/吨，涨1.46%，夜盘回落至116000以下。伦镍收14790美元/吨，环比跌0.5%；沪伦比回升至7.858.LME镍库存27.28万吨，环比降0.02万吨；沪镍仓单2.32万吨，环比减0.03万吨。 　　现货市场，金川上海公司报价116700元/吨，上调900元/吨。金川镍较无锡主力1807合约升水400元/吨左右，俄镍升水200元/吨左右；金川镍和俄镍价差维持在200附近。成交方面，昨日持货商出货积极，现货升水缩窄，贸易商、下游消费商按需采购，成交清淡。 　　不锈钢市场，304价格随镍价上涨；张浦四尺切边基价15700-15800元/吨，太钢、酒钢四尺切边基价15500-15600元/吨，宏旺、甬金、诚德15150-15300元/吨。热轧市场，东特、广青五尺毛边基价也从早市的14600元/吨，涨至14750元/吨。 　　行业要闻： 　　据我的不锈钢，由于环保督察组还在内蒙地区监查，众多镍铁、合金等相关企业停产整顿阶段中，内蒙上泰预计7月6号炼钢恢复生产。 　　印尼华迪镍业一期矿热投建已经完成。目前计划7月份投产生产高镍铁。企业现有两台矿热炉，共6万吨高镍铁产能；项目工厂位于Makassar东南方向班塔恩县境内的工业园区，配备自有作业码头，项目分为2期，每期2台33000kvaRKEF镍铁生产线；项目建成后将形成总计30万吨的高镍铁产能。该项目一期工程于2017年12月投产，二期工程于将2018年12月投产，但目前看来，项目总体建设进度大幅延缓。年内国内镍铁供应增量或不及预期。 　　世界金属统计局(WBMS)报告显示，4月镍冶炼厂/精炼厂产量为14.96万吨，消费量为16.22万吨。2018年1-4月全球镍市场供应短缺4.3万吨，2017年全年供应短缺9.6万吨；1-4月全球矿山镍产量为60.96万吨，同比增加4.7万吨；中国冶炼厂精炼厂产量同比增加2.1万吨，表观需求量同比增加3.5万吨。 　　主要逻辑：近期关注电镍、不锈钢现货交投情况，6月进入不锈钢需求传统淡季，镍升水收窄，镍价承压；但6月受环保、检修等因素影响，镍生铁产量回落基本确定，印尼青山投产将减少国内镍铁供应量，叠加电解镍进口窗口较难打开，国内电解镍供应紧张局势仍然存在。 　　操作建议：震荡操作，逢低试高，高抛低吸。                                            (责任编辑：DF318)"
"铝锌铅镍：区间震荡","　　一、走势回顾 　　上海期铝价格小幅上涨。主力8月合约，以14175元/吨收盘，上涨35元，涨幅为0.25%。成交185460手，持仓量减少4768手至231364手。 　　上海期锌价格上涨。主力8月合约，以23110元/吨收盘，上涨330元，涨幅为1.45%。成交538634手，持仓量减少14990手至183890手。 　　上海期铅价格出现一定幅度上涨。主力8月合约，以20595元/吨收盘，上涨585元，涨幅为2.92%。成交136212手，持仓量增加13860手至78146手。 　　上海期镍价格上涨。主力9月合约，以116220元/吨收盘，上涨1350元，涨幅为1.18%。成交846554手，持仓量增加21722手至398520手。　　二、现货价格 　　A00铝 14010 -10 　　铅 21200 +550  　　0#锌 23930 +330  　　镍 117000 +1050 　　三、综合资讯 　　1、美国6月23日当周首次申请失业救济人数 22.7万人，预期 22万人，前值 21.8万人。美国6月16日当周续请失业救济人数 170.5万人，预期 171.7万人，前值由 172.3万人修正为 172.6万人。 　　美国一季度实际GDP年化季环比终值 2%，预期 2.2%，初值 2.2%。美国一季度个人消费支出(PCE)年化季环比终值 0.9%，为2013年二季度以来最低增速，预期 1%，初值 1%。美国一季度核心个人消费支出(PCE)年化季环比终值 2.3%，初值 2.3%。美国一季度GDP平减指数年化季环比终值 2.2，预期 1.9，初值 1.9。 　　2、美联储主席鲍威尔6月27日对国会众议院筹款委员会民主党表示，美联储在加息问题上正变得谨慎起来，重申美联储正追求耐心的加息路径。 　　3、【中国央行货币政策委员会二季度例会：稳健的货币政策保持中性，保持流动性合理充裕】会议指出，要继续密切关注国际国内经济金融走势，加强形势预判和前瞻性预调微调。稳健的货币政策保持中性，要松紧适度，管好货币供给总闸门，保持流动性合理充裕，引导货币信贷及社会融资规模合理增长。继续深化金融体制改革，健全货币政策和宏观审慎政策双支柱调控框架，疏通货币政策传导渠道。按照深化供给侧结构性改革的要求，优化融资结构和信贷结构，提升金融服务实体经济能力。主动有序扩大金融对外开放，增强金融业发展活力和韧性。 　　4、据上海有色网，近日国内70%以上冶炼厂集体于陕西召开铅锌理事会会议，其表示将加强行业自律和共同合作，提高加工费，计划联合减产10%。受该消息影响，锌价扭转跌势。会议指出，自今年年初以来，锌价整体趋势逐步下跌，加工费亦持续处于历史低位，使国内冶炼厂利润收窄明显甚至出现亏损情况，矿山与冶炼厂之间利润差距逐步拉大。　　四、操作建议　　 　　有色金属整体维持区间震荡，铝弱势盘跌，锌小幅反弹，铅强势突破回落，镍强势横盘。操作建议锌铅镍前多注意保护利润，铝偏空对待。  　　                                              (责任编辑：DF318)"
"镍：夜间镍价上涨","　　期货市场，日间沪镍收114550元/吨，涨0.17%，夜盘上涨突破116000一线。伦镍收14865美元/吨，环比跌0.23%，盘间一度突破15000美元/吨；沪伦比回落至7.706.LME镍库存27.3万吨，环比降0.12万吨；沪镍仓单2.35万吨，环比减0.06万吨。 　　现货市场，金川上海公司报价115800元/吨，上调300元/吨。金川镍较无锡主力1807合约升水500元/吨左右，俄镍升水300元/吨左右；金川镍和俄镍价差扩大至200元/吨左右，或与前期进口窗口打开俄镍或镍豆进口流通市场有关；而现货升水缩窄，说明现货市场成交清淡。成交方面，昨日易商有逢低补库需求，下游消费商仍坚持按需采购，成交无改善。 　　不锈钢市场，304价格坚挺。张浦、酒钢、太钢主流报价15500-15600元/吨，民营诚德、甬金、宏旺毛边报15100-15200元/吨，热轧诚德、东特、德龙报14700元/吨；佛山市场情况基本类似；镍价回落，而300系价格坚挺。 　　宏观方面： 　　中国5月规模以上工业企业利润同比增长21.1%，前值增长21.9%。中国1至5月规模以上工业企业利润同比增长16.5%，1至4月增长15.0%。利润增长的来源主要是钢铁、建材和化工等原材料加工利用行业。 　　行业要闻： 　　据铁合金在线，印尼华迪镍业一期矿热投建已经完成。目前计划7月份投产生产高镍铁。企业现有两台矿热炉，共6万吨高镍铁产能；项目工厂位于Makassar东南方向班塔恩县境内的工业园区，配备自有作业码头，项目分为2期，每期2台33000kvaRKEF镍铁生产线；项目建成后将形成总计30万吨的高镍铁产能。该项目一期工程于2017年12月投产，二期工程于将2018年12月投产，但目前看来，项目总体建设进度大幅延缓。年内国内镍铁供应增量或不及预期。 　　世界金属统计局(WBMS)报告显示，4月镍冶炼厂/精炼厂产量为14.96万吨，消费量为16.22万吨。2018年1-4月全球镍市场供应短缺4.3万吨，2017年全年供应短缺9.6万吨；1-4月全球矿山镍产量为60.96万吨，同比增加4.7万吨；中国冶炼厂精炼厂产量同比增加2.1万吨，表观需求量同比增加3.5万吨。 　　主要逻辑：近期关注电镍、不锈钢现货交投情况，6月进入不锈钢需求传统淡季，镍升水收窄，镍价承压；但6月受环保、检修等因素影响，镍生铁产量回落基本确定，印尼青山投产将减少国内镍铁供应量，叠加电解镍进口窗口较难打开，国内电解镍供应紧张局势仍然存在。 　　操作建议：多单止盈离场，高抛低吸。                                            (责任编辑：DF318)"
"铝锌铅镍：有色整体反弹","　　一、走势回顾 　　上海期铝价格小幅上涨。主力8月合约，以14175元/吨收盘，上涨105元，涨幅为0.75%。成交166874手，持仓量减少9284手至236132手。 　　上海期锌价格上涨。主力8月合约，以22915元/吨收盘，上涨350元，涨幅为1.55%。成交438050手，持仓量减少19572手至198880手。 　　上海期铅价格上涨。主力8月合约，以20170元/吨收盘，上涨385元，涨幅为1.95%。成交87660手，持仓量增加2948手至64286手。 　　上海期镍价格小幅下跌。主力9月合约，以114550元/吨收盘，下跌640元，跌幅为0.56%。成交651406手，持仓量增加3542手至376798手。 　　二、现货价格 　　A00铝 14020 +30 　　铅 20650 +300  　　0#锌 23600 +280  　　镍 115950 +600  　　三、综合资讯 　　1、美国5月耐用品订单环比初值 -0.6%，预期 -1%，前值 -1.6%修正为-1%。美国5月扣除运输类耐用品订单环比初值 -0.3%，预期 0.5%，前值 0.9%修正为1.9%。美国5月扣除飞机非国防资本耐用品订单环比初值 -0.2%，预期 0.5%，前值 1%修正为2.3%。 　　3、美国5月成屋签约销售指数环比 -0.5%，预期 0.5%，前值 -1.3%。美国5月成屋签约销售指数同比 -2.8%，前值 0.4%修正为0.3%。 　　四、操作建议 　　隔夜有色金属继续反弹，镍铅锌较强，铝偏弱。操作建议整体短多注意保护利润，短线思路为主。                                            (责任编辑：DF318)"
"顾冯达：有色依靠支撑反弹","　　6月27日夜盘，外盘商品反弹带动内盘有色大涨。近阶段，货币政策博弈的多重宏观风险压力下，国内市场风险偏好下滑，有色作为风险资产也遭遇冲击，然而从更长远角度来看，中国政府已展现出出对冲宏观风险的态度，加之工业品基本面持续改善，在环保趋严和供给侧改革持续坚持的背景，中长期有色价格具备超跌反弹基础，短期来看沪铜在52000一线以下具有趋势性买入机会，沪铝在14000关口附近将有较为明显支撑，沪镍在114000一线重要支撑一度被跌破，但若能后续能收复站稳将缓和多头情绪，操作上建议控制仓位，多单背靠重要支撑关注反弹机会。                                             (责任编辑：DF318)"
"持仓分析：沪镍多空力量相对均衡","摘要            27日，沪镍主力1809合约低开后，在多头增仓的推动下，期价振荡上行，与此同时，部分空头减仓离场，期价继续走高并逼近11.6万/吨一线。之后，部分多头借机获利回吐，期价重回弱势，日内以小幅下跌报收。                             　　 27日，沪镍主力1809合约低开后，在多头增仓的推动下，期价振荡上行，与此同时，部分空头减仓离场，期价继续走高并逼近11.6万/吨一线。之后，部分多头借机获利回吐，期价重回弱势，日内以小幅下跌报收。 　　交易所多空持仓前20席位数据显示，1809合约呈现多、空同增态势。其中，多头增持1192张，空头增持1688张，空头增持幅度略大。 　　具体来看，1809合约前20席位多头中，增持多单的席位有9个。其中，国泰君安席位增持幅度超过1000张，银河期货席位增持幅度接近1000张，其余席位增持幅度均在700张以内。减持多单的11个席位中，永安期货席位减持幅度略超过500张，其余席位调整幅度不大。 　　在前20席位空头中，增持空单的席位有12个，增持幅度超过500张的席位有4个，广发期货席位增持近1000张空单。减持空单的8个席位中，中国国际席位和中粮期货席位减持幅度均在1000张附近，其余席位减持幅度集中在300张以内。 　　值得注意的是，位居多头排行榜首的永安期货席位，当日在减持509张多单的同时增持81张空单，净多单减少至18007张；国投安信席位在减持286张多单的同时增持129张空单，净多单减少至499张。数据显示，这部分席位对后市较为悲观。 　　相反，国泰君安席位当日在增持1162张多单的同时减持211张空单，净多单增加至3388张；方正中期席位在增持381张多单的同时减持88张空单，净空单减少至3807张；中信期货席位也做出类似的增多、减空操作。以上数据显示，这部分席位对后市较为乐观。 　　另外，当日排行榜前20席位中，有7个席位在持仓上做出多、空同向调整操作。其中，银河期货席位在增持987张多单的同时增持246张空单，净空单减少至2897张；海通期货席位在增持640张多单的同时增持326张空单，净多单增加至9454张；中粮期货席位虽做出多、空同减操作，但在减持7张多单的同时大幅减持1029张空单，净空单减少至794张。以上数据显示，这部分席位对后市更倾向于乐观。 　　相反，广发期货席位当日在增持129张多单的同时增持970张空单，净多单减少至269张；五矿经易席位在增持62张多单的同时增持587张空单，净空单增加至1636张；华泰期货席位和兴证期货席位虽做出多、空同减操作，但在多头持仓上的减持幅度均大于在空头持仓上的减持幅度。以上数据显示，这部分席位对后市更倾向于悲观。 　　通过观察主力持仓动向，笔者发现，虽然当日前20席位排行榜中，空头增持幅度更大，但从席位间主力持仓调整方向和力度上看，空头并未明显胜出，多空力量相对均衡，后市期价或在振荡中选择方向。                                            (责任编辑：DF318)"
"镍：中长线逢低布局多单","　　1、基本面：不锈钢扩张，镍电池增涨前景好，需求增涨点显著。总体供需依然偏紧。偏多 　　2、基差：现货115100，基差740，偏多 　　3、库存：LME库存274176，-66，上交所仓单24055，-362，偏多 　　4、盘面：收盘价在20均线以下，20均线继续向上，中性 　　5、主力持仓：主力持仓净空，空减，偏空 　　6、结论：镍1809:112000-12000区间运行，高抛低吸。中长线逢低布局多单。                                            (责任编辑：DF318)"
"铝锌铅镍：整体反弹","　　一、走势回顾 　　上海期铝价格下跌。主力8月合约，以14035元/吨收盘，下跌150元，跌幅为1.06%。成交188958手，持仓量减少738手至245416手。 　　上海期锌价格下跌。主力8月合约，以22645元/吨收盘，下跌240元，跌幅为1.05%。成交506264手，持仓量减少14352手至218452手。 　　上海期铅价格上涨。主力8月合约，以19895元/吨收盘，上涨240元，涨幅为1.22%。成交95954手，持仓量增加9912手至61338手。 　　上海期镍价格出现一定幅度下跌。主力9月合约，以114360元/吨收盘，下跌2920元，跌幅为2.49%。主力合约成交715672手，持仓量减少14252手至373256手。　　二、现货价格　　 　　A00铝 13990 -140 06-26 　　铅 20350 +200 06-26 　　0#锌 23320 -280 06-26 　　镍 115350 -2600 06-26　　三、综合资讯 　　1、离岸人民币兑美元跌破6.59关口，最低至6.5920，刷新去年12月来新低，日内跌约500点。在岸人民币兑美元跌破6.58关口，日内跌超400点。 　　2、美国国务院官员：特朗普政府施压盟友，要求到11月4日将各自对伊朗石油进口量降至零。美方并不打算在石油进口问题上提供任何豁免。国务院官员将在未来数周走访印度等国，并要求对方将各自对伊朗石油进口量降至零。将鼓励海湾地区国家参与即将举行的会谈，以便在限制伊朗石油出口的情况下确保全球供应。　　四、操作建议　　 　　有色金属不同程度反弹，镍铅较强，锌铝偏弱。操作建议整体短多参与或观望，注意保护利润。                                            (责任编辑：DF318)"
"镍：印尼华迪建成即将投产 项目建设进度较预期大幅延缓","　　期货市场，沪镍收114360元/吨，跌1.98%，夜盘回升至116000一线。伦镍收14880美元/吨，环比涨0.61%；沪伦比回落至7.685.LME镍库存27.42万吨，环比降0.01万吨；沪镍仓单2.41万吨，环比减0.03万吨；海外库存回落降缓，注销仓单流向成疑。 　　现货市场，金川上海公司报价下调至115500元/吨，下调2100元/吨。金川镍较无锡主力1807合约升水600元/吨左右，俄镍较无锡主力1807合约升水500元/吨左右，金川镍和俄镍价差维持100元/吨左右。成交方面，上周镍价回调时下游企业拿货积极，补库较多；昨日下游入市意愿不高，成交无改善。 　　不锈钢市场，无锡市场小幅回调，太钢、酒钢四尺切边基价15500-15600元/吨，民营四尺毛边基价15100-15200元/吨，热轧市场，东特、广青五尺毛边14700-14750元/吨，环比下调100-200元/吨。佛山市场价格平稳，民营四尺毛边基价维持在15200元/吨，热轧市场，四尺报在14700元/吨，五尺报在14900元/吨左右。 　　行业要闻： 　　印尼华迪镍业一期矿热投建已经完成。目前计划7月份投产生产高镍铁。企业现有两台矿热炉，共6万吨高镍铁产能；项目工厂位于Makassar东南方向班塔恩县境内的工业园区，配备自有作业码头，项目分为2期，每期2台33000kvaRKEF镍铁生产线；项目建成后将形成总计30万吨的高镍铁产能。该项目一期工程于2017年12月投产，二期工程于将2018年12月投产，但目前看来，项目总体建设进度大幅延缓。年内国内镍铁供应增量或不及预期。 　　世界金属统计局(WBMS)报告显示，4月镍冶炼厂/精炼厂产量为14.96万吨，消费量为16.22万吨。2018年1-4月全球镍市场供应短缺4.3万吨，2017年全年供应短缺9.6万吨；1-4月全球矿山镍产量为60.96万吨，同比增加4.7万吨；中国冶炼厂精炼厂产量同比增加2.1万吨，表观需求量同比增加3.5万吨。 　　主要逻辑：近期关注不锈钢现货交投情况，6月进入不锈钢需求传统淡季，镍价承压；但6月受环保、检修等因素影响，镍生铁产量回落基本确定，印尼青山投产将减少国内镍铁供应量，叠加电解镍进口窗口较难打开，国内电解镍供应紧张局势仍然存在。 　　操作建议：多单逢高部分止盈，高抛低吸，或逢低做内外盘反套，等待进口窗口打开。                                            (责任编辑：DF318)"
