"标题","正文"
"7月24日LLDPE为9444.44元/吨","　　7月24日，LLDPE参考价为9444.44元/吨，与7月1日(9266.67)相比，上涨了1.92%。                                            (责任编辑：DF380)"
"LLDPE/PP今日观点 短线关注PP在9400关键压力位上的表现","　　LLDPE和PP上一交易日延续小幅上扬，分别收录于9390元/吨和9427元/吨。近期PP期货盘面持续上涨，对现货价格产生较大拉动作用。随着期现走势的一致上行，市场交投氛围向好，石化企业小幅上调出厂价并保持出货顺畅。目前聚烯烃石化库存处于低位，局部地区存在超买现象，石化企业仅保有可周转的库存量，货少企业只对核心客户少量接单。据华东地区贸易商反映，货源供应紧张实际上是显性货源短缺，由于在途较多而到货一般，华东市场流通中的现货不多。在终端需求增速平缓的制约下，虽然PP重心逐步抬升，但下游产品价格跟涨乏力，造成原材料与产成品之间的利润倒挂。据下游工厂反映，如果按照现价采购PP，则成本压力过高，厂家拿货积极性减弱，对涨价的抵触观望情绪增加。PP本轮上涨动力来自市场货源偏紧，以及石化库存低位的支撑。然而价格的上涨没有量能的配合，甚至出现价涨量缩的局面，业者对PP后市看涨情绪减弱。聚烯烃品种跟随原油走势为主，但存在一定的滞后效应，短线关注PP在9400关键压力位上的表现。                                            (责任编辑：DF386)"
"7月23日LLDPE为9444.44元/吨","　　7月23日，LLDPE参考价为9444.44元/吨，与7月1日(9266.67)相比，上涨了1.92%。                                            (责任编辑：DF380)"
"持仓分析：塑料量能萎缩","摘要            6月下旬以来，在成本上升和需求回暖的带动下，塑料期货走出一波强势反弹行情，技术上已经临近下行通道上沿，价格有反转迹象。由于塑料期货面临主力换月，因此下文将1809合约和1901合约放在一起分析。                             　　6月下旬以来，在成本上升和需求回暖的带动下，塑料期货走出一波强势反弹行情，技术上已经临近下行通道上沿，价格有反转迹象。由于塑料期货面临主力换月，因此下文将1809合约和1901合约放在一起分析。图为塑料期货成交量、持仓量(单位：手)　　量仓方面，截至7月20日，塑料期货成交量为199012手，较6月22日反弹开启时减少146356手，降幅为42.38%。与此同时，持仓量为506038手，较6月22日减少119724手，降幅为19.13%。从数据来看，塑料价格的上涨伴随着量仓的下降，这说明多头正在获利了结，价格上涨的持续具有不确定性。此外，换手率为39.33%，较6月22日下降15.86个百分点，交易活跃度明显下滑。　　具体到主力席位的持仓上，7月20日，塑料期货多头前20席位的持仓量为156996手，空头前20席位的持仓量为175912手，净多持仓量为-18916手。而6月22日，多头前20席位的持仓量为187362手，空头前20席位的持仓量为209290手，净多持仓量为-21928手。空头力量有所削弱，但并不明显。　　仓单方面，塑料期货仓单量为284手，为持仓量的0.06%。现货抛压对于期货价格的影响基本上可以忽略不计。　　资金方面，由于成交量大幅萎缩，塑料期货成交额也大幅下降。截至7月20日，成交额为92.67亿元，较6月22日减少61.84亿元，降幅为40.02%。不过，得益于价格上涨，塑料期货保证金存量呈现上升态势，资金存量为119.34亿元，较6月22日提升28.67亿元，增幅为31.62%。　　综合来看，虽然塑料价格近期涨势良好，但是由于成交量、持仓量下滑，上涨量能不足，持续性存疑。加之价格临近压力位，近期回调的概率较大。　　(作者单位：广汇能源)                                            (责任编辑：DF318)"
"丙烯大涨下游倒挂 机会与风险并存","　　 两天的时间，山东丙烯价格就涨了250元/吨到8550-8600元/吨的水平，仅周一就上涨了220元左右，这涨幅一公布出来，市场人士跟炸了锅一样，都在问一个问题：“丙烯又疯了吗，怎么涨了这么多？” 　　对于本周的市场，我们预期到了上涨，但没有预期到这个涨幅，一天200多的上涨对近期的市场来说着实夸张，也许供应面偏紧，生产企业有推涨成分，但同样也反应了市场的气氛，下游抢货的心理，丙烯此波上涨是否存炒涨气氛？此价格是否有支撑？ 　　从目前的下游企业利润来看，PP粒料粉料价差200元，按理说粉料出货应该有保障，但夏季高温，粉料处需求淡季，交投偏淡，另外丙烯价格攀升至8600的高位，苦于成本压力，粉料企业积极跟涨丙烯，但价格涨至9000元关口，终端刚需买盘开始抵触，采购也不积极，心态趋向谨慎，观望情绪升温，粉料出货一般。正常情况下，聚丙烯与丙烯的价格差在400-600元/吨，现在山东丙烯出厂价8550-8600元/吨，粉料价格8980-9000元/吨，价差400元，也就是说粉料处于利润贴成本线(丙烯自产)或倒挂100-200的情况，山东部分粉料企业开始打算减产、停车，丙烯需求或将下降。 　　环氧丙烷，山东价格在11800元/吨，原料丙烯8550-8600元/吨，氯醇法环氧丙烷成本在9000元/吨左右，利润在2700元/吨附近(液氯倒贴500-700元/吨，算上液氯，环氧丙烷利润在3200元/吨以上)，环氧丙烷利润可观，所以对原料丙烯价格上涨承受力也比较强，不过华泰14号停车，金岭一车间将停车10天，二车间将停车11天，届时丙烯需求量将减少700吨/天。 　　丁辛醇，华北有PDH企业受环保检查的影响，丙烯装车受限，其下游客户供应减少或短时暂停，为维持其自身装置正常生产，有丁辛醇下游加大了山东丙烯采购量，本来山东丙烯自身不少地炼集中检修，供应量本就减少了2000吨左右，加上新丙烯腈装置投产等一系列利好推动下，丙烯价格推涨明显。而丁辛醇的利润也发生了变化，截止目前丁醇价格在8000元/吨，辛醇价格9100元/吨，其利润在800元/吨左右，所以对丙烯的承受力度也是可以的。 　　东北、山东、华东丙烯供应面稍紧，生产企业库存低，虽目前丙烯市场风险性较小，心态也尚可，中宇资讯预计短线丙烯不排除仍存调涨空间，但幅度或将收窄，毕竟得考虑下游聚丙烯，部分PO装置检修及外盘船货到港情况。若利好出尽，利空消息开始升温，谨慎丙烯高位回落风险。                                            (责任编辑：DF318)"
"7月19日LLDPE为9444.44元/吨","　　7月19日，LLDPE参考价为9444.44元/吨，与7月1日(9266.67)相比，上涨了1.92%。                                            (责任编辑：DF387)"
"7月19日扬子石化LLDPE装置转产动态","　　中国石化扬子石油化工有限公司LLDPE装置计划今日转产7042，目前装置正常运行，该LLDPE装置产能20万吨/年。                                            (责任编辑：DF120)"
"塑料可布局空单","　　近期市场氛围有所转淡，尽管6月末至7月中旬期货市场有所反弹，但现货市场跟涨力度一般，近期对高价货源抵触情绪明显。尤其是进口货源报价近期有所走低，虽然人民币有所贬值，但进口利润仍由前期亏损转为大体持平，也增加了现货市场压力。目前LLDPE仍受制于大量进口货源压制，贸易商及港口库存长期处于高位，库存实际去化缓慢。我们判断，下半年进口量仍将保持或进一步增长，从而打压价格。并且检修结束后供应将进一步增加，LLDPE可布局空单。 　　今年1-5月PE进口581.6万吨，增加22.0%，LLDPE进口172.3万吨，增加49.38%。海外装置投产稳产是进口压力的主要来源，美国几套大型装置均已稳定运行，埃克森美孚 130 万吨LLDPE装置在 7 月上游的裂解装置开车后也将完全投产。随着供应的继续提升以及全球供需的再平衡，对中国市场的影响或将于近两月逐渐反映美国增产的压力。 　　国内供应端近期新增产能需关注延长榆能化45万吨低压装置计划7月底开车投产。存量装置中，目前PE整体开工率88.1%，线性占比36.9%，较前期有所提升。大庆石化线性、全密度装置正逐步检修，高压、低压装置将于7月底8月初进入检修。神华宁煤计划8月5日至9月30日停车检修。其他检修装置多为短期检修，总体来看开工率将保持高位。 　　需求增量主要来自于包装膜，网购快递仍以 30%的高增速发展，而与此同时棚膜消费增长相对有限，秋季的棚膜季节性旺季不宜期待过多。环保方面的更高诉求，也使得塑料制品的使用受到潜在制约。我们认为总需求增速呈缓慢下滑状态。 　　目前港口库存、社会库存显著偏高，未来供需压力仍然存在，预计港口库存、社会库存将对价格持续施压。技术上看，塑料价格反弹至1月、5月高点连线处受到压制，已现疲态。综上建议塑料布局空单。                                            (责任编辑：DF318)"
"7月17日LLDPE为9422.22元/吨","　　7月17日，LLDPE参考价为9422.22元/吨，与7月1日(9266.67)相比，上涨了1.68%。                                            (责任编辑：DF380)"
"7月17日兰州汇丰苯乙烯产销动态","　　兰州汇丰2.5万吨/年苯乙烯装置满负荷产销，闻销售暂定价11000元/吨，继续销售周边、西南居多。                                            (责任编辑：DF318)"
"7月17日中韩石化LLDPE装置转产动态","　　中韩(武汉)石油化工有限公司LLDPE装置已转产35K，目前装置生产正常，该装置产能30万吨/年。                                            (责任编辑：DF318)"
"7月17日中韩石化HDPE装置动态","　　中韩(武汉)石油化工有限公司HDPE装置产5502W，目前装置正常生产。该HDPE装置产能30万吨/年。                                            (责任编辑：DF318)"
"7月17日扬子石化HDPE装置转产动态","　　中国石化扬子石油化工有限公司HDPE装置A线计划今日转产5515TH；B线产5610T；C线产4902T，目前装置运行正常，该装置产能27万吨/年。                                            (责任编辑：DF318)"
"7月17日抚顺石化HDPE装置转产动态","　　中国石油抚顺石化公司老HDPE装置产2911，新HDPE装置计划今日转产7750M，目前装置运行正常，老HDPE装置产能14万吨/年，新HDPE装置产能35万吨/年。                                            (责任编辑：DF318)"
"今日lldpe期货价格查询（2018年07月16日）","今日lldpe期货价格查询(2018年07月16日)产品名称开盘价昨收价聚乙烯主力93309320聚乙烯180993309320聚乙烯1811--9330聚乙烯190192409210聚乙烯1903--9280                                            (责任编辑：DF372)"
"7月16日天津联合LLDPE装置转产动态","　　中国石油化工股份有限公司天津分公司LLDPE装置已转产9085，装置运行正常，该装置产能12万吨/年。                                            (责任编辑：DF120)"
"7月16日扬子石化LLDPE装置转产动态","　　中国石化扬子石油化工有限公司LLDPE装置计划今日转产182FC，目前装置正常运行，该LLDPE装置产能20万吨/年。                                            (责任编辑：DF376)"
"7月16日沈阳化工LLDPE装置转产动态","　　沈阳化工LLDPE装置转产7042，目前装置正常，该装置涉及产能10万吨左右。                                            (责任编辑：DF386)"
"7月16日抚顺石化LLDPE装置转产正常","　　中国石油抚顺石化公司LLDPE装置转产7042N，目前装置生产正常，该装置产能45万吨/年。                                            (责任编辑：DF386)"
"贺维：结构支撑 聚烯烃盘面震荡","　　装置重启产量增加，下游工厂开工平稳，市场投机需求不足，PE港口库存偏高PP中性，供应结构性承压，但鉴于非标价差高企，以及美金价格支撑，短期烯烃或维持区间震荡，建议震荡思路。                                             (责任编辑：DF318)"
"7月14日大庆石化LLDPE装置动态","　　中国石油大庆石化公司LLDPE装置停车，开始进行检修，计划检修40天左右；该LLDPE装置产能6万吨/年。                                            (责任编辑：DF120)"
"LLDPE重心有望抬高","摘要            受原油价格高位回落和LLDPE供需压力增大的影响，6月下旬LLDPE1809合约跌至8895元/吨低位。随后原油增产不及预期，价格开始反弹提振化工品市场，再加上LLDPE基差修复等影响，1809合约开始筑底反弹，7月上旬反弹至9200—9300元/吨。进入三季度，在原油成本支撑和LLDPE需求旺季带动下，LLDPE期价重心有望进一步抬高。                             　　受原油价格高位回落和LLDPE供需压力增大的影响，6月下旬LLDPE1809合约跌至8895元/吨低位。随后原油增产不及预期，价格开始反弹提振化工品市场，再加上LLDPE基差修复等影响，1809合约开始筑底反弹，7月上旬反弹至9200—9300元/吨。进入三季度，在原油成本支撑和LLDPE需求旺季带动下，LLDPE期价重心有望进一步抬高。 　　油价保持高位 　　2016年11月30日，欧佩克在第171次会议上做出了减少日产量120万桶的协议，2018年5月协议履行率达到了152%，而会议决定从7月1日起，各成员国在协议履行剩余时间内，根据欧佩克12国整体规定水平将协议履行率降低到100%。该组织原油日产量增加约60万—70万桶，低于预期的100万桶，供应不及预期对油价重新构成支撑。 　　地缘政治方面，美国退出伊朗核协议并重启制裁，伊朗原油供应面临风险，中东地缘局势动荡，委内瑞拉面临经济困境和制裁压力增加，伊拉克、利比亚、叙利亚等地区局势不稳，地缘局势动荡提升原油风险溢价。需求方面，三季度北半球处于需求高峰，美国原油库存压力有望得到缓解，预计后市原油继续维持偏强振荡，从而支撑下游化工品市场。 　　对聚乙烯而言，当国际原油在60—70美元/桶的时候，煤制油成本旗鼓相当，而4月随着布伦特原油新一轮的拉涨，油价持续走高至70美元/桶上方，油制聚乙烯成本再次大幅上升，明显超过煤制工艺路线成本。目前煤制烯烃成本大概在7700元/吨，油制烯烃成本较煤制烯烃高出200—900元/吨，预计在高油价环境下，油制生产利润不及煤制烯烃，石化或控量控价来保持利润优势。 　　产量环比下降 　　从PE库存图中可以看出，石化企业和国内贸易企业PE库存相较一季度更低。受装置检修和转产的影响，二季度产量环比一季度约减少7%。4月PE产量为121.7万吨，环比减少9.74%；5月PE产量为128.6万吨，环比增加5.7%。LLDPE4月、5月产量分别为51.1万吨、45.1万吨，环比分别减少13.93%、11.62%。5月合计有241万吨产能处于检修中，其中6月上旬复工的有135万吨，7月复工的有57万吨，还有26万吨复工时间不确定的装置。 　　装置检修力度虽然下降，但对市场供应压力仍有一定的缓解作用，所以从库存和产量可以看出，目前PE的供应压力相较一季度更小，价格重心有望高于一季度。 　　下游逢低备货 　　据Wind统计，5月我国塑料制品产量为569.4万吨，同比下降1.9%，环比减少0.3%；1—5月塑料制品产量为2605.8万吨，同比增加2.6%。塑料制品累计量相比2017年同期小幅增加。对比往年，今年农膜开工率在二季度略高于往年。华北地区农膜企业多在7月陆续开启，目前厂家对原料行情较为关注，试图寻找价格拐点进行一定量的备货，为棚膜生产做准备。目前LLDPE价格正好跌至一季度低点附近，并且期价贴水现货，下游或逢低备货生产，有望支撑LLDPE价格走高。 　　综合以上分析，在欧佩克增产不及预期、北半球汽油消费旺季、地缘政治局势不稳定等利多因素带动下，油价有望维持高位振荡，目前油制烯烃成本高于煤制烯烃，石化或控量控价来维持自身利润优势。PE供应方面，石化和贸易商库存均小于一季度，产量受装置检修的影响明显低于一季度，并且仍有部分装置持续检修至7月，所以三季度整体供应压力小于一季度，价格重心或高于一季度。需求方面，进入三季度下游生产旺季，工厂开工率逐步回升对原料需求增加，加之目前期价回落至年内低位，下游或逢低介入套保，有望带动LLDPE期价企稳回升，建议采取逢低做多策略。 　　(作者单位：瑞达期货)                                            (责任编辑：DF318)"
"7月11日LLDPE为9344.44元/吨","　　7月11日，LLDPE参考价为9344.44元/吨，与7月1日(9266.67)相比，上涨了0.84%。                                             (责任编辑：DF120)"
"塑料：预计塑料L1809合约震荡","　　1、基本面：当前需求淡季，开工率开始回升，库存水平相比往年偏低，18年新投产装置比例PE大于PP，同时受人民币贬值影响，预期进口成本上升，总体中性； 　　2、基差：LLDPE华北现货9250，基差-5，贴水期货0.05%，中性；PP华东现货9165，基差-64，贴水期货0.70%，偏空； 　　3、库存：石化厂家库存72万吨，偏多 　　4、盘面：LLDPE 1809合约20日均线向下，收盘价位于20日线上，中性；PP 1809合约20日均线向下，收盘价位于20日线上，中性； 　　5、主力持仓：LLDPE主力持仓净空，同时增空，偏空；PP主力持仓净多，同时减多，偏多； 　　6、结论：预计塑料L1809合约震荡，9150-9350区间操作， 聚丙烯PP1809合约震荡，9150-9350区间操作                                             (责任编辑：DF318)"
"机构：库存长期处于高位 LLDPE宜做空头配置","摘要            尽管二季度国内企业检修集中，但LLDPE仍受制于大量进口货源压制，贸易商及港口库存长期处于高位，库存实际去化缓慢，价格上升动力不足，整体仍处于震荡回落过程。我们判断，下半年进口量仍将保持或进一步增长，从而打压价格。并且检修结束后供应将进一步增加，LLDPE宜做空头配置。                             　　尽管二季度国内企业检修集中，但LLDPE仍受制于大量进口货源压制，贸易商及港口库存长期处于高位，库存实际去化缓慢，价格上升动力不足，整体仍处于震荡回落过程。我们判断，下半年进口量仍将保持或进一步增长，从而打压价格。并且检修结束后供应将进一步增加，LLDPE宜做空头配置。　　上半年进口到港的大量增加成为了 LLDPE 供应压力的最主要主要来源，进入下半年后，预计这一压力仍将延续，并可能进一步上升。1-5月PE进口581.6万吨，增加22.0%，LLDPE进口172.3万吨，增加49.38%。DOW 公司 40 万吨LLDPE、35 万吨LDPE 装置以及雪菲公司 50 万吨 HDPE、50 万吨LLDPE 装置均已稳定运行，埃克森美孚 130 万吨LLDPE 装置在 7 月上游的裂解装置开车后也将完全投产。随着供应的继续提升以及全球供需的再平衡，对中国市场的影响最快或将于近两月逐渐反映美国增产的压力。并且二季度检修结束后存量装置供应将增加，而回料供应下降边际变化有限，下半年整体供应压力较大。　　2018 年 1-5 月塑料制品累计产量为 2605 万吨，累计同比增速2.6%，增速同比去年下行 1.2个百分点；1-5 月塑料制品累计出口495 万吨，同比增速为 9.1%，增速较往年小幅下滑。需求增量主要来自于包装膜，网购快递仍以 30%的高增速发展，而与此同时棚膜消费增长相对有限。环保方面的更高诉求，也使得塑料制品的使用受到潜在制约。我们认为总需求增速呈缓慢下滑状态。　　目前港口库存、社会库存显著偏高，上游库存压力向中下游转移，未来供需压力仍然存在，预计港口库存、社会库存将对价格持续施压。综上建议塑料可作为空头配置。                                            (责任编辑：DF318)"
"7月10日LLDPE为9344.44元/吨","　　7月10日，LLDPE参考价为9344.44元/吨，与7月1日(9266.67)相比，上涨了0.84%。                                             (责任编辑：DF120)"
"7月9日燕山石化LDPE装置转产动态","　　燕山石化PE新高压装置产6日转产LD605,7日转产LD607；老高压装置一线产1C7A，二线产1C7A，三线产1C7AS；目前装置运行正常，LDPE装置总产能38万吨/年。                                            (责任编辑：DF318)"
