"标题","正文"
"PTA：市场窄幅震荡","　　PTA周三市场窄幅震荡，期货盘中冲高，现货市场业者观望为主，现货商谈6200-6240元/吨左右自提。期货TA1809上涨16元至6140元，开盘6160元，最高6182元，最低6128元，持仓818116手、成交677926手。 　　PX价格震荡上涨，PTA加工费仅为750元/吨左右，PX对PTA成本支撑力度较强。PTA货少利好延续，现货跟涨期货，但下游工厂抵触PTA现货高价，一定程度上抑制PTA行情续涨。终端织机开工下降，担忧涤丝高产销难持续，后期若涤丝产销回落，则影响PTA市场继续炒涨的信心。宏观外围暂无最新利空，PTA基本面利好略占上风，预计短期PTA后市小涨。                                            (责任编辑：DF381)"
"7月25日恒力石化公布PTA现货主港自提价格暂稳","　　7月25日，恒力石化公布PTA现货主港现款自提报价6300元/吨，与上一交易日价格持平。                                            (责任编辑：DF376)"
"机构：靠成本和需求突破6000的PTA能支撑多久？","摘要            近一个月以来PTA不断上涨，突破6000的历史高位，主力PTA1809在24日收盘达到6148的价格。上涨动力主要来自于下游需求增速，涤纶和聚酯开工率维持高位，刺激PTA的需求。                             　　近一个月以来PTA不断上涨，突破6000的历史高位，主力PTA1809在24日收盘达到6148的价格。　　上涨动力主要来自于下游需求增速，涤纶和聚酯开工率维持高位，刺激PTA的需求。首先从库存来看，7月涤纶短纤库存降至20天以下，几乎位于历史同期底部；而同期涤纶长丝的库存也基本位于近三年的最低值。　　涤纶和聚酯的开工率也维持在高位，其中汽轮长丝的负荷率维持在80%左右，涤纶短纤的负荷率增长到87.7%，聚酯的负荷率保持在67.7%。　　下游去库存，开工率维持高位的原因是因为随着涤纶价格上涨，PTA加工利润上涨。目前PTA的盘面加工价差已经达到1900元/吨左右，7月份的平均盘面加工价差也达到了1729元/吨，涤纶长丝的产销率月100%，现货市场淡季不淡。 　　除了需求端的刺激之外，由于最近人民币贬值，导致进口成本上涨对成本端带来了一定的支撑。从6月14日到今天，人民币汇率已经从6.4157贬值到6.8110，贬值幅度达到6.16%。人民币贬值对于进口行业来说极大的增加了原料成本，尤其例如PTA的原料PX。　　2017年中国PX表观消费量达到2440万吨，其中进口1444万吨，对外依存度达到59%。　　快速贬值的汇率导致PX进口成本大幅增加，从6月14日到7月23日，PX中国主港CFR价格增幅2.46%，同期PX进口成本增幅达到8.32%。　　贬值的汇率导致PTA盘面生产利润缩水，目前盘面生产利润已经从6月最高时的324元/吨，减少到目前的175元/吨，短期内较难被进一步压缩。因此从成本端来说，汇率贬值导致PX进口成本增加，对PTA价格有支撑的作用。　　此外就PTA本身来看处于去库存阶段，仓单数量只有13812张，接近历史最低值。再加之浙江利万聚酯和福建佳龙、蓬威等厂的装置检修，检修产能约在430万吨左右，负荷率维持在75%。　　对于后市来说，上周汉邦和利万的装置已经重新开车，约290万产能，有望缓解供需紧张的状况。此外蓬威石化装置可能要等到8月之后才能开车。在PTA维持高开工率的前提下可能进入累库存的阶段，来自下游需求端的支撑可能会减弱。　　成本方面除了汇率的因素之外，油价成为了最不确定的因素。伊朗和美国相互叫嚣，要是真的产生冲突，霍尔木兹海峡被封锁，那么全球将会产生将近20%的原油贸易缺口！　　基于目前短期内PTA供需偏紧，未来产能释放后远月偏空的逻辑下，可以考虑9-1正套操作。                                            (责任编辑：DF318)"
"PTA：目标6200上方开始获利减持","　　1、基本面：PTA市场基本面表现依然尚可，基差依然坚挺，人民币近期的贬值也利多成本。偏多。 　　2、基差：现货6205，基差57，升水期货，偏多。 　　3、库存：PTA工厂库存3-4天，聚酯工厂PTA库存3-5天；中性。 　　4、盘面：20日线向上，价格20日线上；偏多。 　　5、主力持仓：主力持仓多单，多增；偏多。 　　6、结论：目前PTA供需面总体尚可，基差偏强也支撑价格，预计PTA延续震荡偏强走势。PTA1809:多单操作，目标6200上方开始获利减持。                                            (责任编辑：DF318)"
"7月25日逸盛石化美金PTA现货主港自提价格持稳","　　7月25日，逸盛石化PTA外盘卖出价860美元/吨，与上一交易日价格持平。                                            (责任编辑：DF381)"
"7月25日恒力石化美金PTA现货主港自提价格持稳","　　7月25日，恒力石化公布美金PTA现货主港自提报价为850美元/吨，价格持稳。                                            (责任编辑：DF386)"
"贺维：基差收敛 PTA多单注意止盈","　　现货偏紧升水盘面，下游聚酯负荷高稳，产业链库存处于低位，PTA基本面维持偏暖格局。近期人民币汇率急贬，加之政策环境改善，刺激PTA短期快速冲高，但现货涨势趋缓基差走弱，关注油价及汇率走势。建议多单注意止盈。                                             (责任编辑：DF318)"
"7月24日国内PTA现货市场行情大幅上涨","　　7月24日，华东地区报盘均价在6200元/吨附近自提，较上一交易日价格上涨71元/吨，涨幅1.16%，主流供应商报盘区间6150-6290元/吨港口自提。                                            (责任编辑：DF120)"
"截止7月24日PTA相关行业开工率汇总","　　PTA相关行业开工率汇总行业7月23日7月24日变化PTA79.85%79.85%0.00%聚酯90.25%90.25%0.00%江浙织机72%72%0%                                            (责任编辑：DF120)"
"7月24日PTA(华东)为6200.00元/吨","　　7月24日，PTA(华东)参考价为6200.00元/吨，与7月1日(5910.00)相比，上涨了4.91%。                                            (责任编辑：DF380)"
"7月24日郑商所PTA期货夜盘收盘报价","合约名称开盘价最高价最低价收盘价涨跌成交量持仓量昨日结算TA18096160618261286138142907548471346124TA1811607860986062606612178861274606054TA1901600060105984599224598264596445968TA19055930594859285936201262161845916TA190659065906590659068425898                                            (责任编辑：DF380)"
"7月23日PTA产业链商品相关价格表","产品价格类型2018-7-202018-7-23涨/跌单位原油WTI主力合约70.4667.89-2.57美元/桶原油布伦特主力合约73.0773.06-0.01美元/桶石脑油CFR日本643.49647.393.90美元/吨PXFOB韩国995.80997.802.00美元/吨PXCFR中国1015.001017.002.00美元/吨MEGCFR中国910.00910.000.00美元/吨PTACFR中国850.00852.002.00美元/吨聚酯切片(半消光)现款出厂8000.00-8000.008050.00-8050.0050.00元/吨涤纶POY150D/48F现款出厂9450.00-9910.009550.00-9910.0050.00元/吨涤纶DTY150D/48F现款出厂10910.00-11060.0011000.00-11100.0065.00元/吨涤纶FDY150D/96F现款出厂9700.00-9810.009810.00-9900.00100.00元/吨涤纶短纤1.4D*38MM现款出厂8700.00-8900.008700.00-8900.000.00元/吨                                            (责任编辑：DF120)"
"机构论市：商品期货走势分化 焦炭PTA收涨2%","摘要            沪指收报2905.56点，涨1.61%，成交额2287亿；深成指收报9465.80点，涨1.63%，成交额2641亿；创业板收报1629.61点，涨0.53%，成交额833亿；今日商品期货走势分化，其中焦炭PTA收涨2%，早稻收跌停板，鸡蛋收跌1.6%。                             　　沪指收报2905.56点，涨1.61%，成交额2287亿；深成指收报9465.80点，涨1.63%，成交额2641亿；创业板收报1629.61点，涨0.53%，成交额833亿；今日商品期货走势分化，其中焦炭PTA收涨2%，早稻收跌停板，鸡蛋收跌1.6%。 　　金属：沪铜1809合约收上下影线小阳线，减仓表明对反弹预期将持续，操作上建议等待反弹51000一线试空为主；沪锌1809合约收下影线小阴线，大肆增仓多空分歧加大，支撑20800，暂且低位震荡思路； 　　贵金属：国内黄金1812合约减仓小幅收阴，短期60日均线形成市场压力，操作上270一线参与的反弹多单建议设置保护271，之上谨慎持有，关注压力能否上破；白银1812合约小幅收阴，减仓横盘，多空分歧降低，短期压力3700，操作上仍不建议沽空，关注如何反弹； 　　黑色：螺纹钢1810合约高开大幅减仓下挫，尾盘收阴线，收在4000之下，短期继续关注4000点位压力有效性，支撑3900，短线参与；铁矿1809合约高开减仓震荡，尾盘收小阴线，短期关注480压力有效性，支撑460，短线参与； 　　化工：国内原油1809合约高开收星线，短期支撑480，压力511，反弹后参与；橡胶1809合约低开弱势震荡，短期支撑10050，短线参与；L1809合约高开震荡上行，短期压力关注9570，支撑上移至9300，日内参与；PP1809合约高开冲高回落，短期关注9570压力有效性，支撑9430，短线参与；TA1809合约高开增仓上行，上破前期压力位，短期压力上移至6680，支撑暂看6000，短线参与； 　　农产品：国内豆粕1901合约震荡收星，短期关注3100一线支撑，压力3200，短线参与；菜粕1901合约增仓收阳，短期支撑日线60日均线，压力暂看2500，调整支撑不破可参与反弹，下破止损；棕榈油1901合约平开高走收阳，短期维持震荡预期，关注4700一线整数关口支撑，近期高点压力，短线参与； 　　其它：白糖1901合约减仓小幅收阳，弱势整理，支撑4900，结构上仍是3浪反弹结构，低位震荡思路；玉米1901合约在昨日大幅下挫后增仓小幅反弹，短期关注日线60日均线支撑，压力1860，关注支撑有效性参与；玻璃1809合约冲高回落，1500一线试空上破则建议止损离场。                                            (责任编辑：DF318)"
"期市午盘：能源化工保持强势 PTA期价创近四年来新高","摘要            【PTA强劲拉升 期价创近四年来新高】东方财富网24日讯，期市午盘能化品种多数上涨，PTA领涨期市，燃油、甲醇、玻璃、沥青纷纷攀升。                             　　东方财富网24日讯，期市午盘能化品种多数上涨，PTA领涨期市，燃油、甲醇、玻璃、沥青纷纷攀升。　　截至午盘，PTA主力合约涨2.22%，报6160元/吨，创近四年新高；甲醇主力涨1.85%，报2977元/吨。　　今日消息面：　　国常会已定调！财政政策要更加积极 货币政策要松紧适度　　央行7月释放流动性超1.4万亿 下半年或降准一到两次　　人民币中间价下调298点 离岸人民币跌破6.84关口　　中国证监会副主席：持续促进期货市场国际化　　对于PTA期价后市，机构纷纷发表看法：　　瑞达期货认为，欧佩克称供应过剩存在忧虑以及伊拉克南部骚乱不断，油价上行。亚洲PX价格上涨至997-1016美元/吨，按加工费500元折算PTA完税成本约在5729-5828元/吨。受上游成本端大幅上涨支撑，下游聚酯仍处于高开工率，市场产销维持高位等利多因素支撑，国内PTA期现市场延续偏强震荡，而近期PTA装置复产产能增多，一定程度上将限制PTA期价上涨空间，短期PTA期间预计将延续偏强震荡。技术面上，PTA1809期价站稳6000关口，下方考验10日线区域支撑，上方测试6100一线压力位，短期PTA呈现高位震荡走势。　　中投期货认为，上游成本端，Brent原油维持在73附近，WTI维持在69一线震荡，石脑油价格继续稳步上涨，带动PX价格上扬。现货端，PTA内盘价格保持高位稳定，但是乙二醇价格上涨对PTA价格有提振作用，近期或将带动一轮上涨。下游瓶片价格触底回稳，短纤价格随之上涨，长丝价格继续保持涨势。利润方面，PTA加工费回落，石脑油利润上涨，PX利润保持稳定，利润回流至成本端，下游长丝利润反弹。利润端对PTA价格重现支撑，加之乙二醇的拉动，近期PTA价格继续维持稳中偏强走势，建议多单继续持有。　　国信期货认为，现货偏紧提振盘面，下游聚酯生产平稳，工厂原料刚需良好，产业链库存仍处低位，PTA基本面维持偏暖格局。近期贬值成本抬升，加之风险偏好修复，刺激PTA短期冲高，关注油价及汇率走势。建议追高谨慎，等待回调做多。　　弘业期货认为，当前PTA基本面良好，现货上下游库存不高，对近月期价形成支撑，后期期价料将继续升高。09-01价差方面，7月初以来两者价差不断走宽，近月市场利好支撑较强，远月后期或受到更多的宏观扰动，价差或还将扩大。　　推荐阅读>>>　　分析人士：化工品种价格下半年或前高后低　　近日，由华南(期货)私募俱乐部主办、大商所支持的“华南私募汇——能化产业链及期货投资研讨会”在深圳举行。与会嘉宾表示，下半年化工品种或呈现前高后低的走势，宏观经济面的影响是投资者需要关注的重点。　　“从聚烯烃的供应端来看，今年PP和PE新增产能均较少，随着装置检修的高峰期结束，预计下半年供应将会稳步上升。”2018年是禁废塑政策元年，PP、PE的供需却没有因为回料短缺而出现不平衡。广发期货发展研究中心能化负责人何济生认为，这是因为国内新产能的投放，以及进口增量和再生颗粒进口填补了部分的供应缺口，预计下半年填补的现象仍会继续。　　据期货日报记者了解，PP市场需求有季节性的特点，7—8月下游需求偏弱，9—10月偏强。何济生认为，下半年农膜中棚膜需求将呈现季节性走强，直至11月中旬见顶后逐渐回落，而包装膜需求预计除“双11”节前有小幅增加，其余基本保持稳定。　　“目前石化库存处于70万吨左右的水平，”何济生表示，从库存情况来看，现在聚烯烃供需矛盾并不突出，缺乏推动趋势行情的动力，聚烯烃价格走势易受宏观等因素扰动。　　具体来说，何济生认为，国内大力去杠杆，宏观偏空，这为工业品定下大基调。　　PVC行业从2013年开始进入去产能的时期，近三年产能的增长率处于低位。招商期货研究所能化研究员吕杰介绍，虽然今年PVC加工利润向好，但由于氯碱行业准入执行仍受严控，传统电石法工艺不再新增产能，受制于产能瓶颈，氯碱行业会保持高利润。　　而谈及PVC市场的需求情况，吕杰则认为，驱动PVC需求的直接因素不是房屋销售情况，而是房地产新开工情况。“一方面，房地产和基建在PVC需求中占比接近70%；另一方面，来自房地产的需求主要集中在楼房新开工，以及楼房交付后的装修阶段。由于房地产从新开工到交房用时为10个月至2年，房地产新开工面积与PVC价格关系有6—10个月的滞后性。”　　展望下半年PVC的价格走势，吕杰表示，PVC下半年供应预计将增加。而需求端，一方面，房地产开工情况较好，但预期偏空；另一方面，成品出口有利润，下游出口有利润增速高。“在没有宏观因素扰动的情况下，预计下半年PVC在6500元/吨至6600元/吨的价格区间支撑力较强。”　　“PE农膜需求回暖趋势明显，但部分装置仍处于检修中，拖缓石化PE供应增速，外盘北美新装置货源尚还不能影响国内市场。”何济生分析，PE市场短期或出现振荡上行，PP市场虽有供应回升的压力，但下半年内环保高压政策带来的回料供应受限，仍将对价格起较好的支撑作用。　　鉴于聚烯烃总体供应陆续增加，同时，中期需求有望持续走弱。何济生认为，聚烯烃整体支持正套策略。“PP的价格易受MTP成本推动，目前PP缺少上涨动能，L需求较刚性，L和PP价差很难拉大。”他说。（来源：期货日报）                                            (责任编辑：DF318)"
"7月24日恒力石化公布PTA现货主港自提价格上涨","　　7月24日，恒力石化公布PTA现货主港现款自提报价6300元/吨，较上一交易日价格上涨100元/吨。                                            (责任编辑：DF120)"
"贺维：双轮驱动 PTA短期冲高","　　现货偏紧提振盘面，下游聚酯生产平稳，工厂原料刚需良好，产业链库存仍处低位，PTA基本面维持偏暖格局。近期贬值成本抬升，加之风险偏好修复，刺激PTA短期冲高，关注油价及汇率走势。建议追高谨慎，等待回调做多。                                             (责任编辑：DF318)"
"PTA今日观点 建议多单继续持有","　　上游成本端，Brent原油维持在73附近，WTI维持在69一线震荡，石脑油价格继续稳步上涨，带动PX价格上扬。现货端，PTA内盘价格保持高位稳定，但是乙二醇价格上涨对PTA价格有提振作用，近期或将带动一轮上涨。下游瓶片价格触底回稳，短纤价格随之上涨，长丝价格继续保持涨势。利润方面，PTA加工费回落，石脑油利润上涨，PX利润保持稳定，利润回流至成本端，下游长丝利润反弹。利润端对PTA价格重现支撑，加之乙二醇的拉动，近期PTA价格继续维持稳中偏强走势，建议多单继续持有。                                            (责任编辑：DF386)"
"7月24日逸盛石化美金PTA现货主港自提价格持稳","　　7月24日，逸盛石化PTA外盘卖出价860美元/吨，与上一交易日价格持平。                                            (责任编辑：DF386)"
"7月24日恒力石化美金PTA现货主港自提价格持稳","　　7月24日，恒力石化公布美金PTA现货主港自提报价为850美元/吨，价格持稳。                                            (责任编辑：DF386)"
"分析人士：化工品种价格下半年或前高后低","摘要            近日，由华南(期货)私募俱乐部主办、大商所支持的“华南私募汇——能化产业链及期货投资研讨会”在深圳举行。与会嘉宾表示，下半年化工品种或呈现前高后低的走势，宏观经济面的影响是投资者需要关注的重点。                             　　近日，由华南(期货)私募俱乐部主办、大商所支持的“华南私募汇——能化产业链及期货投资研讨会”在深圳举行。与会嘉宾表示，下半年化工品种或呈现前高后低的走势，宏观经济面的影响是投资者需要关注的重点。 　　“从聚烯烃的供应端来看，今年PP和PE新增产能均较少，随着装置检修的高峰期结束，预计下半年供应将会稳步上升。”2018年是禁废塑政策元年，PP、PE的供需却没有因为回料短缺而出现不平衡。广发期货发展研究中心能化负责人何济生认为，这是因为国内新产能的投放，以及进口增量和再生颗粒进口填补了部分的供应缺口，预计下半年填补的现象仍会继续。 　　据期货日报记者了解，PP市场需求有季节性的特点，7—8月下游需求偏弱，9—10月偏强。何济生认为，下半年农膜中棚膜需求将呈现季节性走强，直至11月中旬见顶后逐渐回落，而包装膜需求预计除“双11”节前有小幅增加，其余基本保持稳定。 　　“目前石化库存处于70万吨左右的水平，”何济生表示，从库存情况来看，现在聚烯烃供需矛盾并不突出，缺乏推动趋势行情的动力，聚烯烃价格走势易受宏观等因素扰动。 　　具体来说，何济生认为，国内大力去杠杆，宏观偏空，这为工业品定下大基调。 　　PVC行业从2013年开始进入去产能的时期，近三年产能的增长率处于低位。招商期货研究所能化研究员吕杰介绍，虽然今年PVC加工利润向好，但由于氯碱行业准入执行仍受严控，传统电石法工艺不再新增产能，受制于产能瓶颈，氯碱行业会保持高利润。 　　而谈及PVC市场的需求情况，吕杰则认为，驱动PVC需求的直接因素不是房屋销售情况，而是房地产新开工情况。“一方面，房地产和基建在PVC需求中占比接近70%；另一方面，来自房地产的需求主要集中在楼房新开工，以及楼房交付后的装修阶段。由于房地产从新开工到交房用时为10个月至2年，房地产新开工面积与PVC价格关系有6—10个月的滞后性。” 　　展望下半年PVC的价格走势，吕杰表示，PVC下半年供应预计将增加。而需求端，一方面，房地产开工情况较好，但预期偏空；另一方面，成品出口有利润，下游出口有利润增速高。“在没有宏观因素扰动的情况下，预计下半年PVC在6500元/吨至6600元/吨的价格区间支撑力较强。” 　　“PE农膜需求回暖趋势明显，但部分装置仍处于检修中，拖缓石化PE供应增速，外盘北美新装置货源尚还不能影响国内市场。”何济生分析，PE市场短期或出现振荡上行，PP市场虽有供应回升的压力，但下半年内环保高压政策带来的回料供应受限，仍将对价格起较好的支撑作用。 　　鉴于聚烯烃总体供应陆续增加，同时，中期需求有望持续走弱。何济生认为，聚烯烃整体支持正套策略。“PP的价格易受MTP成本推动，目前PP缺少上涨动能，L需求较刚性，L和PP价差很难拉大。”他说。                                            (责任编辑：DF318)"
"7月23日PTA(华东)为6129.00元/吨","　　7月23日，PTA(华东)参考价为6129.00元/吨，与7月1日(5910.00)相比，上涨了3.71%。                                            (责任编辑：DF380)"
"PTA成本端支撑坚挺 期价延续高位震荡","　　盘面情况：郑州PTA1809合约开盘报6018元/吨，收盘报6018元/吨，较上一个交易日涨12元/吨，涨幅0.20%，成交量增加至43.4万手，持仓量增加14854手至78.7万手。  　　消息面：1、7月20日亚洲PX市场收盘价在997美元/吨FOB韩国1016美元/吨CFR中国，较前一个交易日上调10.33美元/吨。2、今日江浙地区聚酯切片市场价格上涨，受原料利好推动，聚酯切片厂家走货尚可，产销维持高位，且库存消耗整理，下游切片纺需求较之前有所好转。目前江浙地区半光切片主流围绕在7950-8100元/吨附近，有光切片商谈参考8000-8250元/吨；高低端成交均有听闻。 　　现货价格：华东主流内贸基差报盘升水100-110元/吨附近，递盘基差升水60-80元/吨附近。现货商谈价格参考6090-6110元/吨，仓单和09合约报盘基差升水80-90元/吨附近。美金盘PTA市场价格持稳，PTA美金船货报盘至845-850美元/吨，PTA一日游货源供应商报盘上调5美元/吨至850-860美元/吨，未有成交听闻。 　　观点总结：欧佩克称供应过剩存在忧虑以及伊拉克南部骚乱不断，国际油价收涨。亚洲PX价格上涨至997-1016美元/吨，按加工费500元折算PTA完税成本约在5729-5828元/吨。受上游成本端大幅收涨支撑，下游聚酯仍处于高开工率，市场产销维持高位等利多因素支撑，国内PTA期现市场延续偏强震荡，而近期PTA装置复产产能增多，一定程度上将限制PTA期价上涨空间，短期PTA期间预计将延续偏强震荡。技术面上，PTA1809期价站稳6000关口，下方考验10日线区域支撑，上方测试6100一线压力位，短期PTA呈现高位震荡走势。操作上，在5920-6100区间交易。                                            (责任编辑：DF381)"
"7月20日PTA产业链商品相关价格表","产品价格类型2018-7-192018-7-20涨/跌单位原油WTI主力合约69.4670.461.00美元/桶原油布伦特主力合约72.5873.070.49美元/桶石脑油CFR日本629.12643.4914.37美元/吨PXFOB韩国985.30995.8010.50美元/吨PXCFR中国1004.501015.0010.50美元/吨MEGCFR中国900.00910.0010.00美元/吨PTACFR中国855.00850.00-5.00美元/吨聚酯切片(半消光)现款出厂7950.00-8000.008000.00-8000.0025.00元/吨涤纶POY150D/48F现款出厂9350.00-9710.009450.00-9910.00150.00元/吨涤纶DTY150D/48F现款出厂10810.00-11050.0010910.00-11060.0055.00元/吨涤纶FDY150D/96F现款出厂9600.00-9800.009600.00-9810.005.00元/吨涤纶短纤1.4D*38MM现款出厂8650.00-8800.008700.00-8900.0075.00元/吨                                            (责任编辑：DF381)"
"7月23日恒力石化美金PTA现货主港自提价格持稳","　　7月23日，恒力石化公布美金PTA现货主港自提报价为850美元/吨，价格持稳。                                            (责任编辑：DF120)"
"机构：基本面偏好 PTA强势难掩","　　 在5月中旬PTA期价冲击6000关口未果的两个月之后，近期主力期价在徘徊多日后终于突破6000关口。 　　当前PTA基本面良好，现货上下游库存不高，对近月期价形成支撑，后期期价料将继续升高。09-01价差方面，7月初以来两者价差不断走宽，近月市场利好支撑较强，远月后期或受到更多的宏观扰动，价差或还将扩大。 　　在5月中旬PTA期价冲击6000关口未果的两个月之后，主力期价终于突破6000关口。近期油价强势势头减弱，未来PTA能否延续强势，我们来通过基本面进行分析。 　　PTA未来检修减少 　　上半年PTA检修体量总体较大，几套大型装置如翔鹭石化300吨、逸盛大连570万吨、逸盛宁波270万吨、桐昆石化220万吨、恒力石化200吨等均已进行年度检修，其他还有一些小型装置，加上目前正在检修的汉邦、利万的话，2018年以来检修装置总计已达到2511万吨，占当前在产产能总量的56%，目前存在明确检修计划的是恒力大连220万吨的装置在8月1-15日进行检修，未来三房巷、珠海BP等均有检修可能，总体来看未来检修的产能减少。 　　目前来看当前PTA的总体开工率在78.49%，后期市场有望淡季不淡，供给端暂时没有明显的扩大。从加工费走势来看，今年二季度之后，PTA市场的现货加工费基本在700-800元的水平浮动，多数厂家有200-300附近的盈利水平，较去年同期大幅提升400多元，在此背景下，PTA工厂主动减产意愿不大。 　　下游需求存在较强支撑 　　今年是聚酯产能大量释放的一年，就上半年来看，国内已有300万吨左右的聚酯新产能投放到市场，产能增速已达6%，而相比较上游PTA市场来看，今年以来国内并未有新产能投放，旧装置的重启或在今年四季度。而开工负荷上来看的话，2018年以来聚酯工厂的平均开工率是87.5%，高于同期PTA平均开工率12个百分点，上下游的供需错配，使今年上半年以来PTA库存得到消耗。 　　同时，近两个月来，聚酯涤丝的库存一直不高。7月初，涤丝POY库存为7.5天，FDY库存为9天，DTY库存也只有15天，属于低位区间。由于江浙地区的环保整治依然严厉，部分织造工厂要求限产生产，市场订单延续时间较长。一般来说7-8月织造企业的开工负荷会走低10%以上，不过截止到目前，江浙织机的景气度偏好，市场开工相对平稳，依然维持在74%附近高位。产业链下游市场的需求对PTA市场形成一定的支撑。 　　油价回落空间不大 　　7月初美国油价创下75美元的高位，不过沙特阿拉伯和俄罗斯的增产预期下，美国油价近期大幅下跌。当前仍是美国夏季用油高峰，据统计美国石油日均需求总量超过了2100万桶，比该国原油日产量多1000万桶，因而美国原油进口量激增。当前EIA原油库存处于411,084万桶的相对低位。而若未来美国对伊朗制裁，原油的供应量将再受压制。总之油价后期面临的风险因素较大，后期或呈现震荡偏强局面。 　　综上，当前PTA基本面良好，现货上下游库存不高，对近月期价形成支撑，后期期价料将继续升高。09-01价差方面，7月初以来两者价差不断走宽，近月市场利好支撑较强，远月后期或受到更多的宏观扰动 ，价差或还将扩大。                                            (责任编辑：DF318)"
"7月23日逸盛石化美金PTA现货主港自提价格上涨","　　7月23日，逸盛石化PTA外盘卖出价860美元/吨，较上一交易日价格上涨5美元/吨。                                            (责任编辑：DF386)"
"贺维：成本端炒作 PTA短期冲高","　　现货偏紧基差升水，下游聚酯开工高位，原料刚需支撑良好，产业链库存整体低位，基本面维持偏暖格局。近日人民币汇率急贬，成本炒作刺激PTA短期冲高，关注油价及汇率走势。建议追高谨慎，等待回调做多。                                            (责任编辑：DF318)"
"PTA今日观点 关注9-1价差100点附近的正向套利机会","　　短期内我们认为PTA依然会维持较强的走势，下方有成本和利润的双向支撑，上方有终端库存和销售的利多，但是基于目前市场的寡头结构，PTA上方的压力会随着加工利润的上涨而不断增大。因此，中短期内，还是以震荡偏空的思路对待。轻仓尝试09合约，关注9-1价差100点附近的正向套利机会。                                            (责任编辑：DF386)"
"7月20日PTA进口货市场价格上涨","　　7月20日，下午PTA主力期货上涨，PTA美金船货报盘850美元/吨，PTA一日游货源供应商报盘至850-855美元/吨，午后暂无公开成交听闻。                                            (责任编辑：DF120)"
"PTA：市场窄幅续涨","　　PTA周五市场窄幅续涨，期货继续冲高，推涨现货价格，现货商谈至6090-6100元/吨之间自提。期货TA1809上涨66元至6012元，开盘5946元，最高6048元，最低5938元，持仓771986手、成交894382手。 　　7月20日盘中离岸人民币兑美元汇率一度至6.83，处于一年内高点。PX价格反弹，进口PX成本增加，本周PTA周均加工费在731元/吨左右，PX成本支撑PTA.PTA现货不多，PTA大厂继续高价回购PTA现货，PTA期现货续涨，下游涤丝工厂涨价挺市，市场炒涨热情增加。目前PTA基本面偏好，期货多头资金强势若无宏观利空打压，预计短期PTA行情可能续涨。                                            (责任编辑：DF381)"
"PTA现货大幅上涨 期价站稳6000关口","盘面情况：郑州PTA1809合约开盘报5946元/吨，收盘报6012元/吨，较上一个交易日涨66元/吨，涨幅1.11%，成交量增加至89.4万手，持仓量增加43662手至77.2万手。 ?消息面：1、7月19日亚洲PX市场收盘价在986.67美元/吨FOB韩国1005.67美元/吨CFR中国，较前一个交易日上调13美元/吨。2、今日江浙地区聚酯切片市场价格持稳，原料支撑尚可，厂家报盘稳定，聚酯市场暂无利多因素提振，下游市场刚需为主。目前江浙地区半光切片主流围绕在7900-8200元/吨附近，有光切片商谈参考7900-8200元/吨；高低端成交均有听闻。现货价格：华东主流内贸基差报盘升水105-110元/吨附近，递盘基差升水90元/吨附近。现货商谈价格参考6090-6120元/吨，仓单和09合约报盘基差升水80-90元/吨附近。美金盘PTA市场价格持稳，PTA美金船货报盘至845-850美元/吨，PTA一日游货源供应商报盘维持在845-855美元/吨，未有成交听闻。观点总结：欧佩克称如有必要将重新启动减产计划，国际油价收涨。亚洲PX价格上涨至986.67-1005.67美元/吨，按加工费500元折算PTA完税成本约在5626-5727元/吨。国内PTA现货价格大幅走高，上游油价维持在高位震荡，下游聚酯维持高开工率支撑PTA价格，受人民币贬值和高油价带动令PTA成本端支撑坚挺，另外进去消费旺季，PTA需求增加等利多消息带动PTA价格走强。技术面上，PTA1809期价站稳6000关口，下方考验5920-6000区域支撑，上方测试6100一线压力位，短期PTA呈现高位震荡走势。操作上，在5920-6100区间交易。                                            (责任编辑：DF381)"
