"标题","正文"
"玻璃短时调整 整体持稳格局未变","　　【现货】：交割厂库5mm白玻价格参考：河北安全1417，河北德金1352，河北迎新1370，河北长城1391，河北润安1640，湖北亿钧1540，武汉长利1600。 　　【供需及交易逻辑】国内浮法玻璃市场稳中上涨，整体成交平稳。华北市场走货一般，个别厂家实际成交小幅下滑；华东市场整体报稳，个别厂家实际成交偏灵活；华中价格暂稳，走货平平；其他区域也暂持稳。从当前现货市场氛围来看，大部分企业的稳价心态未变，我们可看到市场报价方面未有大的改变。而盘面维持的震荡形态却开始显弱，我们认为这是跟随近期市场情绪的一种联动，黑色系均在调整，那么其中的建材玻璃也就难免受到压制。另外棚改项目审批权限收紧，那么相关联的下游需求亦将受到打压，总的来看，短期空头氛围暂站上风。不过操作中，在旺季合约上布空并不容易，尤其是价格方面也尚不属于超买状态，看震荡或更为合适。 　　【操作建议】：现货市场稳价情绪犹在，然技术形态趋弱，现已触及多单保护位，稳健者可退出观望。                                            (责任编辑：DF318)"
"玻璃期价短期或继续弱势震荡","PTA周五美国油价大幅反弹，亚洲PX弱势徘徊。行业方面汉邦石化两装置轮番检修，大部分装置检修周期接近尾声，市场开工率提升，供应得到缓解，聚酯需求平稳，利润回落，新产能仍有待投放，受油价走高带动PTA下方空间有限，短期料继续反弹。玻璃周末以来玻璃现货市场总体出库一般，库存环比有所增加。河北长红一线600吨计划下月中旬引板生产。华中地区上周报价上涨的落实情况一般;华东地区出库不足，部分报价松动20-40元左右。消息面，月底秦皇岛耀华改造线560吨和本溪福耀一线500吨点火，玻璃期价短期或继续弱势震荡。                                            (责任编辑：DF318)"
"6月22日部分地区锌精矿价格行情","　　6月22日，湖南地区锌精矿报价下跌，锌精矿(50%)报价17830-18030元/吨，较上一交易日报价下跌560元/吨。 　　6月22日，广西地区锌精矿报价下跌，锌精矿(50%)报价18030-18230元/吨，较上一交易日报价下跌560元/吨。 　　6月22日，云南地区锌精矿报价下跌，锌精矿(50%)报价18030-18230元/吨，较上一交易日报价下跌560元/吨。 　　6月22日，河南地区锌精矿报价下跌，锌精矿(50%)报价17850-18050元/吨，较上一交易日报价下跌560元/吨。                                            (责任编辑：DF120)"
"郑商所：玻璃期货合约日内平今仓交易手续费标准调为6元/手","摘要            6月22日消息，郑商所发布通知称，经研究决定，自2018年6月25日晚夜盘交易时起，玻璃期货合约日内平今仓交易手续费标准调整为6元/手。                             　　6月22日消息，郑商所发布通知称，经研究决定，自2018年6月25日晚夜盘交易时起，玻璃期货合约日内平今仓交易手续费标准调整为6元/手。　　关于调整玻璃期货合约交易手续费标准的通知　　各会员单位：　　根据《郑州商品交易所期货结算细则》第二十七条规定，经研究决定，自2018年6月25日晚夜盘交易时起，玻璃期货合约日内平今仓交易手续费标准调整为6元/手。　　特此通知。　　郑州商品交易所　　2018年 6月22日　　【延伸阅读】　　　玻璃：临近雨季叠加产能增加 后期或将逐步累库　　5月底以来，玻璃期价突破此前的振荡区间，大幅攀升至1450-1500附近区域。现货各区域涨价声此起彼伏给投资者带来信心，同时随着现货涨价玻璃厂家库存得到一定的消化，不过当前仍处于市场淡季，随着后期雨季临近及复产产能的增加，玻璃厂家或再度进入累库阶段。　　厂家后期去库趋缓　　经过一季度累库之后，玻璃厂家库存于今年3月初达到3468万重量箱的高峰，尽管处于传统淡季，但玻璃现货厂家凭借利润优势连连涨价，市场价格不断创出新高。直到4月初，因今年新订单需求不足，玻璃现货挺价意愿结束，以便增加出库。不过值得注意的是此后出库量也并未因着厂家降价有明显的增加，5月下旬国内玻璃库存甚至再次升至3419重量箱的高位。近期市场价格多数呈现小幅上行，反而加速了平板玻璃的去库，截止到6月中旬，玻璃厂家的库存达到春节后以来的最低值，较今年的高峰下降216万重量箱。　　玻璃产业链中，生产企业规模相对大型，分布也较为集中，具有较强的话语权。厂家的涨价去库存之所以顺利，与市场心理是不无关系的。下游企业多数是买涨不买跌的心理，现货各区域普涨以及即将到来的雨季效应下，下游企业加快采购步伐，导致近期库存削减速度加快。不过端午假期之后玻璃产销率有所回落，在未来雨季影响下，贸易商料将降低采购节奏，以减少自身库存为主，玻璃厂家去库速度将逐步趋缓，不排除重新进去阶段性累库局面。　　复产产能形成供给　　虽然目前严厉环保背景下，新建产能审批困难，但平板玻璃厂家利润水平较好，刺激产能复产节奏明显加快。今年以来国内共有6条生产线进行冷修，10条浮法玻璃生产线相继复产，产能净增加3450万重量箱，相比去年同期日熔化量增加550吨。　　据悉，6月末7月初还有秦皇岛耀华生产线、本溪福耀一线以及山东德州凯盛晶华生产线将陆续点火烤窑，加上三季度华中地区的集中增产预期仍在，玻璃后期供应增大无疑。虽然当前已复产生产线中有3条来自于河北不同城市，其他均在南方片区不同省份，新产能供给的影响力相对分散，但在房地产调控背景下，需求跟进不佳，玻璃供需宽松将给市场带来压制。　　综上而言，随着玻璃现货调涨，期价近期重心也在不断攀高，不过随着玻璃期价完成补贴水行情，后期上涨动能将有所减缓。我们认为当前市场仍处于季节性淡季，未来一到两周内，南方市场雨季将不利玻璃出库，下游建筑施工也将受到影响，而玻璃的良性去库需要依赖终端地产的带动。（来源：弘业期货）                                            (责任编辑：DF318)"
"玻璃持稳震荡","　　【现货】：交割厂库5mm白玻价格参考：河北安全1417，河北德金1352，河北迎新1370，河北长城1391，河北润安1640，湖北亿钧1520，武汉长利1580。(来源：卓创) 　　【供需及交易逻辑】据卓创了解，重点监测省份生产商库存总量为3580万重量箱，较上周减少2万重量箱，减幅0.06%。国内浮法玻璃企业整体库存量略有下滑，主要由于广东、山东等地库存缩减，华北、华中以及华东大部分地区库存均有所上升。另外华中地区受行业会议影响多数企业上调1元/重量箱，其余地区价格暂无调整，华南会议延后召开。目前国内玻璃企业的主要政策就是通过提价来提振市场情绪，但下游多表现谨慎态度，实际成交暂维持稳定。近期房地产数据出现改善，那么玻璃企业的稳价心态就会比较强，即使需求端不出现放量，但在国内各区域会议政策指引下，玻璃企业短期内也不会出现压价现象，毕竟近两个月还处在旺季阶段，操作上仍可维持偏多思路。 　　【操作建议】：现货市场稳价情绪犹在，多单保护参考1440-1460。                                            (责任编辑：DF318)"
"技术解盘：郑棉下降趋势 玻璃 稳步攀升","　　郑棉下降趋势 　　 　　6月以来，郑棉期货1901合约在上攻19000元/吨一线失利后，期价留下两个带上影线的阴线，此后转入振荡回落的趋势。截至本周四，期价已跌落至17000元/吨一线下方，自5月中旬以来的涨幅基本上回吐完毕。虽然近3个交易日受到60日均线支撑，价格暂时企稳，但反弹空间有限。 　　从均线系统来看，5日、10日和20日均线维持空头下降态势，表明短期价格下行压力较大。尤其昨日5日均线对价格更是形成明显的压制，致使期价反弹受阻，17000元/吨整数关口得而复失。目前40日和60日均线依然维持多头趋势，对价格尚能起到支撑作用。 　　在MACD指标方面，绿柱实体持续出现，且长度不断扩大。同时DIFF和DEA指标维持空头排列姿态，不断下移，逐渐逼近零值，预计未来将回落至零值下方运行，多头力量将不断萎缩，空头力量占据优势。预计后市郑棉1901合约将持续承压。 　　玻璃稳步攀升 　　在经历两个月的底部箱体振荡之后，玻璃期货1809合约摆脱了1350—1400元/吨区间束缚，期价开启一轮振荡上涨行情，价格重心也逐渐回升至1480元/吨附近。虽说近期玻璃期价上涨势头较此前有所放缓，但上行趋势依然未发生转变。 　　从均线系统来看，目前5日和10日均线维持多头格局，并对价格上行给予了较好的支撑，表明短期价格上涨态势仍在持续。同时下方20日、40日和60日均线也维持上移趋势，暗示中期上涨特征明显。在MACD指标方面，红柱实体持续出现，不过长度未能放大，且DIFF和DEA指标在零值上方横向运行，表明多头力量虽占据主导优势，但近期未见增强，这也暗示了期价虽维持偏强振荡，但继续上涨动力不足。 　　(宝城期货水之炎)                                            (责任编辑：DF318)"
"玻璃：临近雨季叠加产能增加 后期或将逐步累库","摘要            5月底以来，玻璃期价突破此前的振荡区间，大幅攀升至1450-1500附近区域。现货各区域涨价声此起彼伏给投资者带来信心，同时随着现货涨价玻璃厂家库存得到一定的消化，不过当前仍处于市场淡季，随着后期雨季临近及复产产能的增加，玻璃厂家或再度进入累库阶段。                             　　 5月底以来，玻璃期价突破此前的振荡区间，大幅攀升至1450-1500附近区域。现货各区域涨价声此起彼伏给投资者带来信心，同时随着现货涨价玻璃厂家库存得到一定的消化，不过当前仍处于市场淡季，随着后期雨季临近及复产产能的增加，玻璃厂家或再度进入累库阶段。　　厂家后期去库趋缓　　经过一季度累库之后，玻璃厂家库存于今年3月初达到3468万重量箱的高峰，尽管处于传统淡季，但玻璃现货厂家凭借利润优势连连涨价，市场价格不断创出新高。直到4月初，因今年新订单需求不足，玻璃现货挺价意愿结束，以便增加出库。不过值得注意的是此后出库量也并未因着厂家降价有明显的增加，5月下旬国内玻璃库存甚至再次升至3419重量箱的高位。近期市场价格多数呈现小幅上行，反而加速了平板玻璃的去库，截止到6月中旬，玻璃厂家的库存达到春节后以来的最低值，较今年的高峰下降216万重量箱。　　玻璃产业链中，生产企业规模相对大型，分布也较为集中，具有较强的话语权。厂家的涨价去库存之所以顺利，与市场心理是不无关系的。下游企业多数是买涨不买跌的心理，现货各区域普涨以及即将到来的雨季效应下，下游企业加快采购步伐，导致近期库存削减速度加快。不过端午假期之后玻璃产销率有所回落，在未来雨季影响下，贸易商料将降低采购节奏，以减少自身库存为主，玻璃厂家去库速度将逐步趋缓，不排除重新进去阶段性累库局面。　　复产产能形成供给　　虽然目前严厉环保背景下，新建产能审批困难，但平板玻璃厂家利润水平较好，刺激产能复产节奏明显加快。今年以来国内共有6条生产线进行冷修，10条浮法玻璃生产线相继复产，产能净增加3450万重量箱，相比去年同期日熔化量增加550吨。　　据悉，6月末7月初还有秦皇岛耀华生产线、本溪福耀一线以及山东德州凯盛晶华生产线将陆续点火烤窑，加上三季度华中地区的集中增产预期仍在，玻璃后期供应增大无疑。虽然当前已复产生产线中有3条来自于河北不同城市，其他均在南方片区不同省份，新产能供给的影响力相对分散，但在房地产调控背景下，需求跟进不佳，玻璃供需宽松将给市场带来压制。　　综上而言，随着玻璃现货调涨，期价近期重心也在不断攀高，不过随着玻璃期价完成补贴水行情，后期上涨动能将有所减缓。我们认为当前市场仍处于季节性淡季，未来一到两周内，南方市场雨季将不利玻璃出库，下游建筑施工也将受到影响，而玻璃的良性去库需要依赖终端地产的带动。                                            (责任编辑：DF318)"
"玻璃房产数据改善","　　【现货】：交割厂库5mm白玻价格参考：河北安全1384，河北德金1352，河北迎新1414，河北润安1640，湖北亿钧1520，武汉长利1580。 　　【供需及交易逻辑】河北长红玻璃有限公司600吨一线计划6月20日复产点火，生产浮法白玻。端午节期间，国内浮法玻璃市场运行一般，多数区域报价无调整，华东及东北零星厂家提涨1元/重量箱，个别仍有下跌调整。节后市场需求有待恢复，关注明日华中行业会议。房地产方面，1-5月份，商品房销售面积56409万平方米，同比增长2.9%，增速比1-4月份提高1.6个百分点。这是近10个月以来环比增速首次出现提升，意味着房产销售前景转好的可能将大大增加，对玻璃市场需求端存在较大的提振作用。另外，在合约旺季背景下，市场稳价心态就会加强，盘面氛围会有压制，偏多思路也要注意保护。 　　【操作建议】：现货市场存有提价氛围，多单保护上提1435-1460。                                            (责任编辑：DF318)"
"6月15日上海青春化工天然橡胶价格下调","　　6月13日沪胶大幅下行，上海青春化工贸易有限公司暂停报价。14日，对外报价下调，幅度在700元/吨左右。15日，该公司17年宝岛全乳胶报价10300元/吨，黄春发10200元/吨，三棵树(桶装)报价9800元/吨。                                            (责任编辑：DF120)"
"华南临近区域座谈会 玻璃1809增仓收涨","　　盘面情况：郑州玻璃1809合约开盘报1441元/吨，收盘报1477元/吨，较上一交易日涨35元/吨，涨幅2.43%，成交量增加至27.9万手，持仓量增加24770手至25.7万手。 　　消息面：1、6月15日中国玻璃综合指数1158.42点，环比上周上涨-3.35点，同比去年同期上涨75.05点； 中国玻璃价格指数1186.93点，环比上周上涨-3.29点，同比去年同期上涨93.54点； 中国玻璃信心指数1044.38点，环比上周上涨-3.60点，同比去年同期上涨1.11点。2、华东华北会议确定各厂一步先调涨1元/重量箱，会议提议各厂每周一涨直到完全消化成本上涨。 　　现货价格：华北地区，河北安全5mm浮法玻璃出厂价报1490元/吨，华东地区，山东巨润5mm浮法玻璃出厂价报1615元/吨。华中地区，武汉长利5mm浮法玻璃现货价报1568元/吨。 　　观点总结：本周玻璃现货市场走势一般，市场产销情况正常，厂家库存有所回落。近期玻璃市场呈现出区域分化走势，华东华北玻璃市场整体上走势平稳，市场交投情况尚可，厂家出库情况向好，库存压力减少； 华南地区整体走势僵化，玻璃厂家多以增加出库回笼资金操作，市场报价灵活，厂家出库情况一般。整体上看，玻璃市场表现出北稳南弱格局，厂家零星调价，下游加工厂家和终端企业订单不佳，业者多持有观望态度。技术面上，玻璃1809合约触及一线压力位1480，上方考验1500关口压力位，下方考验1430日线系统性支撑位，短期玻璃呈现出震荡上升走势。操作上，在1430-1500区间逢低多。                                            (责任编辑：DF318)"
"玻璃厂家灵活调价 期价震荡整理为主","　　盘面情况：郑州玻璃1809合约开盘报1442元/吨，收盘报1442元/吨，较上一交易日跌2元/吨，跌幅0.14%，成交量减少至8.2万手，持仓量减少16212手至23.2万手。 　　消息面：1、6月14日中国玻璃综合指数1158.67点，环比上涨-0.90点； 中国玻璃价格指数1187.11点，环比上涨-1.01点； 中国玻璃信心指数1044.93点，环比上涨-0.45点。2、华东华北会议确定各厂一步先调涨1元/重量箱，会议提议各厂每周一涨直到完全消化成本上涨。 　　现货价格：华北地区，河北安全5mm浮法玻璃出厂价报1490元/吨，华东地区，山东巨润5mm浮法玻璃出厂价报1615元/吨。华中地区，武汉长利5mm浮法玻璃现货价报1568元/吨。 　　观点总结：玻璃期现市场整体走势一般，市场成交情况一般，市场信心继续回落。玻璃生产企业多以灵活调价增加出库回笼资金为主，市场产销情况变化不大，市场信心表现不佳。玻璃现货市场以增加出库回笼资金为，厂家灵活调价出库，市场产销情况一般；华北沙河地区玻璃市场价格有所松动，部分厂家下调20元/吨左右，以增加出库消耗库存为主，下游加工企业和终端厂家订单需求不佳，拿货刚需为主，多持观望态度。技术面上，玻璃1809合约震荡收跌，下方考验20日均线1420区域支撑位，上方测试1490一线区域压力位，短期玻璃呈现震荡整理走势。操作上，在1420-1490区间交易。                                            (责任编辑：DF318)"
"玻璃短期有压力 中期震荡市","　　 报告要点： 　　我们的观点：5月底以来的玻璃技术性突破上涨行情或将告一段落。09合约1460-1480元/吨将会是短期玻璃的高位区域。后市09合约或将逐步回落在1400元/吨左右需求支撑。中期来看，玻璃09合约后市仍将趋向震荡市。在09合约末期玻璃01合约可能会迎来真正的下跌压力。 　　我们的逻辑： 　　5月底玻璃技术性突破上涨有市场资金因素，也有一定的现货逻辑支撑。短期多头核心主要是三大因素：旺季预期、仓单过磅计价、期货盘面贴水。三大因素重要性依次降低。然而2018年的玻璃市场注定是旺季很短淡季很长的模式，过早对旺季行情高估是在犯错。 　　就旺季预期而言，2018年玻璃现货市场旺季可能要到8月才能到来且旺季持续时间可能会比较短，因此过早讲玻璃旺季行情的故事，很可能是骗人的。 　　在仓单过磅计价方面，09合约开始执行。这将意味着仓单价格将会比市场价格高50-60元/吨。综合旺季预期和仓单过磅计价市场对玻璃09合约也就高看一线。不过仓单定价过高以后，接仓单一方未来消化仓单也会加大难度，决定市场高度的关键仍然是旺季能有多大爆发力以及旺季持续时间。 　　站在旺季的角度，玻璃09合约难有趋势下跌，未来市场又将是磨死人的震荡市。但是在09合约后期，旺季因素在价格上足够体现，01合约将迎来像样的下跌。 　　我们的策略： 　　短期逢高空，09合约短期1460-1480压力较大。中期震荡市，1400左右的09合约价格不宜过度看空，在本轮调整后仍将会以1400左右为起点展开反弹。未来09合约将会是反复震荡模式。 　　1、2018年淡季很长旺季很短当前期货市场能够走强的关键在于市场的旺季预期，但是2018年到目前为止的市场情况看大概率会是淡季很长旺季很短的模式，因此对玻璃旺季抱有过高预期可能会失望。 　　从玻璃行业的季节性情况看，如果玻璃厂家在4月初之前无法将库存降低到一个相对合理的位置，则意味着5-7月很难有较大的去库存动作。结果厂家带着高库存进入到旺季行情。旺季行情要想有爆发力，要想有持续性，必须在旺季启动前厂家库存就处于较低位置，否则在旺季很难有缺货行情。有缺货行情旺季才能走的远，爆发力才能强。 　　最近几年情况较为明显的反应了上述观点：4月之前必须持续去库存，如果把高库存累到旺季，则旺季启动会比较晚、时间短、爆发力会弱。最近几年旺季持续时间长、爆发力最强的是2016年。2016年的库存状况是春节回来以后，厂家库存就开始持续下滑，在经历6月初-7月初的短暂旺季以后，库存再一次持续下滑，随后的玻璃旺季一直持续到了春节附近。正是由于上半年较好的去库存动作，导致下半年市场旺季来临以后市场货源持续紧张，这样贸易商敢于囤货进一步导致市场缺货。一直持续到春节长假彻底停产。 　　市场中另外一种极度是2014年的情况，春节以后库存继续涨，5-7月库存增速略有放缓，直到8月才有短暂的旺季。10月以后库存又开始继续涨。一直到2015年4月库存增幅才略有好转。当年的价格也是从年头跌到年尾。 　　当前玻璃行业现货在经历4-5月的下跌后，北方市场因为下游的低库存出现了一波明显的补库行情。但是由于下游需求的弱势，导致去库存的持续性并不好。其中北方市场虽然相对稳定，但是沙河市场近期出货并不好，最近2周沙河市场无法出清日产是常态，经常出现50%-80%左右的产销率。华南市场因为雨季的因素，出货状态更差。最近两周华南市场价格仍在继续下跌。 　　从上述分析看，2018年玻璃行业淡季很长旺季很短的格局可能性很大。在这种情况下我们再来检验当前期货市场的旺季逻辑。今年市场库存情况和市场信心情况较2017年都有弱化。2017年市场旺季到8月才真正启动，2018年虽然目前厂家再次祭出涨价去库存的大旗，但是下游贸易商普遍较为谨慎，6-7月厂家继续累库的概率仍然较大。在这种情况下，现货仍然存在下跌的可能，只是空间可能不会特别大。 　　现在期货价格基本平水现货价格，期货贴水因素对价格的支撑已经不存在。仓单过磅计价因素因为真正能起到作用的时期是在临近交割，只有临近交割时期，玻璃上仍然存在较大持仓，仓单过磅计价对期货价格的推动不宜过分夸大，如果到了8月中旬左右，期货09合约持仓也像05合约一样持仓很小，那么仓单过磅计价并不能对期货价格起到多大的推动作用。所以未来市场的关键还是旺季现货市场价格到底在旺季能涨多高，持续多久。旺季启动早持续时间长，没有期货贴水、没有仓单过磅计价玻璃期货价格一样会涨的非常好。相反如果现货市场旺季很短，爆发力很弱，期货有贴水、仓单要过磅计价也无用。FG1805合约就是榜样。 　　我们目前所处的时期则是滞胀模式。行业需求已经过了最高峰，需求扩张基本结束，利润开始收缩。但是这种市场状况又不是2013-2015年的通缩模式。还没有到需求坍塌同时成本坍塌的模式。这种市场状况的特点是：市场下跌非常迅速，但是市场上涨却非常缓慢。一旦市场有风吹草动又会出现猛烈的下跌。这种状况的极限就是债务危机。一季度整个期货市场的大部分工业品的大幅下跌相对于极小化的债务危机。2008年债务危机持续时间是1年的大幅下挫。1季度我们经历的下跌是1/4次债务危机模式。所以未来节奏很关键，09合约存续期间，宽幅震荡思路更好。 　　2、长期趋势仍然看空 　　我们仍然维持年报中对玻璃的判断：从中长期而言随着房地产成交的放缓，未来玻璃需求也将继续下滑，虽然节奏上存在淡旺季的特征。 　　我们看空中长期走势主要是基于房地产成交的持续下滑，以及由此带来的房地产市场项目竣工节奏的放缓，最终将会导致玻璃需求的萎缩。 　　2017玻璃市场需求有支撑是因为当时三四线地产成交自2016年底持续扩张，但是三四线地产成交在2017年6月以后增速到顶，到目前三四线地产成交规模较去年同期增速下滑近50%，三四线地产成交的不利因素将会导致地产公司的资金周转状况变差，因为三四线城市更多是以中小型地产公司为主，对地产成交的依赖远远超过大型地产公司。资金状况变差又会导致地产项目竣工周期延长，所以虽然存量地产开工项目对应的潜在竣工需求没有减少，但是开发周期的拉长同样意味着需求的减少。如同本来一年内释放的需求现在需要2年甚至更长的时间来分摊。从这个角度看2018年-2019年的玻璃市场需求总体减少概率非常大。 　　新开工和竣工之间的差额持续扩大是我们上述推论的最好证据。正式由于房地产企业缺钱才会导致开工增速持续超过竣工增速。因为缺钱所以周转变慢，竣工节奏同时变慢。这种状况下，玻璃的存量潜在需求是有的，但是释放的节奏相当缓慢。 　　3、市场策略与建议 　　09合约期间，以震荡思路交易更好，基本不太可能在09合约上出现周度级别的趋势下跌。短期而言1460-1480元/吨价格区间已经进入偏高位置，后市或将逐步回调至1400元/吨附近。未来在09合约末期，01合约上可能会出现周度级别的下跌。                                            (责任编辑：DF318)"
"玻璃现货市场区域分化 期价减仓震荡收跌","　　盘面情况：郑州玻璃1809合约开盘报1459元/吨，收盘报1439元/吨，较上一交易日跌12元/吨，跌幅0.83%，成交量增加至16.3万手，持仓量减少10110手至24.9万手。 　　消息面：1、6月13日中国玻璃综合指数1159.57点，环比上涨-2.18点； 中国玻璃价格指数1188.12点，环比上涨-2.32点； 中国玻璃信心指数1045.38点，环比上涨-1.61点。2、华东华北会议确定各厂一步先调涨1元/重量箱，会议提议各厂每周一涨直到完全消化成本上涨。 　　现货价格：华北地区，河北安全5mm浮法玻璃出厂价报1511元/吨，华东地区，山东巨润5mm浮法玻璃出厂价报1634元/吨。华中地区，武汉长利5mm浮法玻璃现货价报1568元/吨。 　　观点总结：玻璃期现市场走势僵化，市场成交情况清淡，厂家出库情况一般，市场信心继续回落。玻璃生产企业多以灵活调价增加出库回笼资金为主，市场产销情况变化不大，市场信心表现不佳。华北沙河地区玻璃厂家提价20元/吨左右以提振市场，下游加工厂家和经销商订单需求不足，多以谨慎拿货；华南地区玻璃现货价格稳中下跌，玻璃企业多以增加出库消耗库存为主。整体上看，玻璃现货市场延续僵持走势，各地区玻璃企业灵活调价增加出库，市场信心不佳，业者多持有观望态度。技术面上，玻璃1809合约震荡收跌，下方考验120日均线1440区域支撑位，上方测试1490一线区域压力位，短期玻璃呈现震荡整理走势。操作上，在1440-1490区间交易。                                            (责任编辑：DF318)"
"玻璃区域涨跌互现 期价增仓震荡收涨","　　盘面情况：郑州玻璃1809合约开盘报1447元/吨，收盘报1459元/吨，较上一交易日涨8元/吨，涨幅0.07%，成交量增加至11.7万手，持仓量减少2670手至25.9万手。 　　消息面：1、6月12日中国玻璃综合指数1161.75点，环比上涨-0.66点； 中国玻璃价格指数1190.44点，环比上涨-0.74点； 中国玻璃信心指数1046.99点，环比上涨-0.33点。2、华东华北会议确定各厂一步先调涨1元/重量箱，会议提议各厂每周一涨直到完全消化成本上涨。 　　现货价格：华北地区，河北安全5mm浮法玻璃出厂价报1490元/吨，华东地区，山东巨润5mm浮法玻璃出厂价报1634元/吨。华中地区，武汉长利5mm浮法玻璃现货价报1568元/吨。 　　观点总结：玻璃期现市场走势趋稳，市场成交情况正常，厂家出库情况一般，市场信心小幅回落。近期玻璃市场维持区域分化走势，西北地区举行区域协商会议后，玻璃生产企业上调玻璃出厂价格20元/吨左右，市场产销情况向好；华南地区部分企业面临半年财报因素，灵活调价增加玻璃销量回笼资金，市场交投情况一般，业者多持有观望态度。华北和华东地区整体企稳，部分厂家零星调价以减少华南地区低价玻璃冲击。整体上，玻璃市场延续北稳南弱走势，市场信心不佳，下游加工厂家和终端企业订单不及预期，多谨慎拿货，观望情绪浓厚，短期玻璃市场预计将延续区间震荡整理走势。技术面上，玻璃1809合约震荡收涨，下方考验120日均线1440区域支撑位，上方测试1490一线区域压力位，短期玻璃呈现震荡整理走势。操作上，在1440-1490区间交易。                                            (责任编辑：DF318)"
