"标题","正文"
"加强债务资产登记管理工作","摘要            【加强债务资产登记管理工作】地方政府性债务投资项目资产清查登记，是各级财政部门加强资产管理、防范地方债务风险的重要基础性工作。为此，各省财政部门建立了地方性政府债务管理信息系统，对债务投资项目形成资产登记实施动态管理，为做好债务资产登记工作打下了基础。但由于该工作是一项新工作，在实施过程中还存在一些问题。 （中国财经报）                             　　地方政府性债务投资项目资产清查登记，是各级财政部门加强资产管理、防范地方债务风险的重要基础性工作。为此，各省财政部门建立了地方性政府债务管理信息系统，对债务投资项目形成资产登记实施动态管理，为做好债务资产登记工作打下了基础。但由于该工作是一项新工作，在实施过程中还存在一些问题。 　　一是旧版债务管理系统中信息不够完善，部分投资项目名称、项目编码为空白，由于系统原有信息不能修改，导致部分项目形成的资产无法导入到新版系统中的资产清查登记子模块。二是项目总投资额叠加重复填报；未对项目产生的收益进行动态跟踪、及时总结，收益数据填报较随意。三是部分项目原始资料不齐全。四是部分单位由于长期未办理有关竣工决算手续，造成投资项目转固入账不及时。五是个别项目单位由于政策理解偏差、时间较为仓促等原因，漏填了部分债务投资项目形成的资产。六是一些项目单位会计基础薄弱，债务资产录入管理较随意。 　　为进一步做好债务资产登记动态管理工作，我们建议： 　　各项目单位和各级财政部门继续加强登记管理工作，对照发现的问题，及时核准修正信息系统中的填报数据，进一步提高填报信息质量。 　　基层财政部门及各项目单位进一步提高对该项工作重视性的认识，明确专人负责，加强人员培训，明确填报口径和要求，市县财政局加强审核把关，确保数据真实、准确、完整。 　　加快完善新版债务系统建设，推进债务资产登记工作日常监管信息化。在当前清查登记工作的基础上，完善地方政府性债务投资项目资产数据库，实现动态管理。                                            (责任编辑：DF318)"
"夏豪杰：市场激荡 国债观望","　　随着中国资管新规的落地，阶段步骤较以往有了较大的缓冲。市场的风险偏好可能回归，国债无风险市场在这种监管的转向与央行货币投放的转向具有较大的风险。国债巨幅波动，风险厌恶者观望为主。  　　操作建议：观望                                             (责任编辑：DF318)"
"避险需求仍然有保障 国债上涨基础未变","摘要            受资管新规落地影响，市场风险偏好上升，上周五国内股市大幅上涨，国债期货则出现大幅下挫走势。经历半年的上涨，国债的获利盘压力较大，技术上的确存在回调的需求，但上周五的大跌并没有破坏前期的上涨趋势。                             　　受资管新规落地影响，市场风险偏好上升，上周五国内股市大幅上涨，国债期货则出现大幅下挫走势。经历半年的上涨，国债的获利盘压力较大，技术上的确存在回调的需求，但上周五的大跌并没有破坏前期的上涨趋势。 　　经济下行压力依然存在 　　本月二季度经济数据陆续公布。首先，二季度GDP同比增速为6.7%，为2016年四季度以来的新低，显示国内经济仍然存在较大的下行压力，经济二次探底甚至进一步下行的压力仍然存在。其次，投资方面，国家统计局公布的数据显示，上半年固定资产投资完成额为297316亿元，较去年同期上升16711.17亿元，上升5.96%，但是增速较去年同期下降2.65个百分点。再次，消费方面，3—6月国内社会消费品零售总额为118936.2亿元，较去年同期上升4527.2亿元，上升3.96%，前值为10.83%，呈现大幅下滑的态势。最后，进出口方面，上半年国内出口总额为11737.94亿美元，进口总额为10325.16亿美元，贸易顺差1412.78亿美元，贸易顺差较去年下降362.67亿美元，下降幅度为20.43%。 　　整体来看，我国经济增速下滑，分类来看，投资、消费、进出口都出现增速下降的态势。在这种情况下，后期的货币政策、财政政策导向将由之前的去杠杆、调结构转变为稳增长，市场利率下行的态势不会改变。不仅如此，在目前的情况下，市场的风险偏好整体是下降的，资金对于风险大的投资将趋于谨慎，资管新规的落地并不能改变这一态势，市场对于固收资产等低风险资产的配置需求将呈现上升的态势，这决定了国债整体的上升态势不会改变。 　　利率持续下行 　　受货币供应增加和资金需求下降影响，近期市场利率出现大幅下跌，其中以中长期利率最为明显。以Shibor为例，7月20日，1月期Shibor为3.1830%，较6月20日下降0.9740个基点，下降23.43%，利率持续下行保证了国债上涨基础不变。此外，从货币供应情况来看，6月份M1存量为543944.71亿元，M2存量为1770178.37亿元，准货币为1226233.66亿元。其中，M2的同比增速为8%，创历史新低；M1与M2的比值为0.3073，呈现缓慢回升的态势。M2与M1剪刀差的扩大说明资金更多地流向了投资领域，这可能引发资产泡沫。 　　整体来看，在稳定增长的大前提下，国内流动性趋于宽松的态势不会改变，但是从近期央行的操作以及数据来看，大水漫灌式的宽松很难出现。短期来看，上周央行进行5800亿元的逆回购操作，逆回购到期仅100亿元，净投放5700亿元。本周，逆回购到期量为3700亿元，考虑到月底的资金需求高峰到来，央行大概率实行净投放，因此利率下行的态势难以改变。 　　后市预测 　　受资管新规落地等影响，市场风险偏好或有提升，国债存在一定的下行压力。不过，目前经济下行压力仍大，避险需求仍然有保障。利率处于下行周期，决定了国债整体上涨的态势不会改变。基于上述判断，我们认为上周五国债的下跌仍然要以回调来对待，因此操作上建议国债多单止盈或减仓，等待逢低买入时机。 (作者单位：金石期货)                                    (原标题：国债上涨基础未变)                                                (责任编辑：DF318)"
"受理财细则等市场传闻影响 国债期货创一年半最大跌幅","摘要            受预期中就要公布的理财细则消息等因素影响，利率债市场出现调整。7月20日，10年期债主力T1809收盘大跌0.75%，创一年半最大跌幅，盘中一度下跌0.9%。                             　　受预期中就要公布的理财细则消息等因素影响，利率债市场出现调整。7月20日，10年期债主力T1809收盘大跌0.75%，创一年半最大跌幅，盘中一度下跌0.9%。 　　沪上某券商固定收益分析师告诉第一财经记者，市场传言的“资管新规理财细则放松”，是今日国债期货大幅调整的主要原因。他对记者分析称，理财细则严格程度如果真的低于市场预期，将会降低金融监管对经济基本面的冲击，进而减少货币政策边际放松的空间。 　　现券方面，10年国开活跃券180205收益率上行4.39bp报4.1750%，10年国债活跃券180011收益率上行6.99bp报3.51%。 　　“去年大量收益率5%的国开债和5%以上的同业存单，现在都配不到了。”多位固定收益投资人士对记者感慨，昨日晚间10年国债收益率已经跌至3.43%。前期利率债下行速度过快，使得利率债的配置价值已经明显降低。 　　除此之外，有交易员认为，股票市场反弹也是国债期货剧烈回调的诱因。近几个月以来，权益资产表现不佳，避险需求推升了债券价格，反之，股市的回升也会直接造成债券市场的回调。 　　截至20日收盘，上证综指收报2829.27点，上涨2.05%；深证成指上涨1.12%，创业板指上涨1.23%。                                            (责任编辑：DF120)"
"夏豪杰：情绪持续 股指观望","　　近期股市在局部的“底部”并未走出强势反弹，主要是股市的量能并未持续增加，即便在新增“外来”资金的增量。居民投资热情对股市并不青睐，股市存量资金占据主要地位。随着股市的结构性变化，股指需要长时间的消化。观望为主。  　　操作建议：股指观望                                             (责任编辑：DF318)"
"期债上涨趋势未改 配置价值显现","摘要            7月以来，国债期货处于高位振荡走势。下半年国内经济下行压力增大，基本面将进一步支撑期债长期走强。                             　　7月以来，国债期货处于高位振荡走势。下半年国内经济下行压力增大，基本面将进一步支撑期债长期走强。　　从带动经济的三驾马车来看，消费方面稍显乐观，房贷对消费的挤出效应仍明显，预计下半年消费增速将保持平稳。地产投资继续小幅下行，但目前房产库存较低，房地产投资先行指标并未一路下行，部分积极信号表明下半年地产投资增速回落幅度有限。6月制造业投资连续3个月回升，内外部压力将共同迫使制造业转型升级。在进出口方面，6月进口下滑幅度大于出口，外贸对经济的整体贡献性将弱于上半年。　　从季节性特征看，6月华东地区受梅雨季节影响，叠加部分地区农忙时节临近，7月、8月为持续高温天气，需求转弱拐点大概率确认。　　在供给方面，6月工业增加值增速超预期下行，价格仍是支撑工业收入和利润等名义变量的主要因素，库存再度出现回升。7月以来，六大发电集团日均耗煤量环比6月出现回落，7月高炉开工率等产能利用率指标均开始下滑，显示终端需求的疲弱正在向中上游行业传导，本轮经济小周期回升或接近尾声，下半年经济下行压力增大。　　在金融数据方面，“紧信用”格局对实体经济的影响将逐步显现。目前来看，央行在定向降准后，边际上改善了商业银行的负债压力。6月信贷融资放量，但中长期贷款依旧偏弱，信贷扩张更多流向票据贴现，实体融资压力仍大。一方面表外融资规模量大，信贷的回升难抵表外融资萎缩所带来的社融下滑，另一方面很难找到有充裕加杠杆空间的部门，信用收缩的趋势短期难以扭转。目前，M1、M2、M1-M2持续处于历史较低水平，M2增速和社融增速持续保持低位将会加大实体经济的融资压力。　　在流动性方面，资金面宽松将延续，但边际效用将明显弱化。今年以来央行已连续3次实施定向降准操作，并频繁通过公开市场操作为市场提供流动性，流动性宽松预期是上半年期债上涨的重要原因之一。7月17日，央行开展中央国库现金管理商业银行定期存款操作1500亿元，为期3个月，年化中标利率为3.7%。一方面规模达到了年内新高，另一方面利率大降103个基点。据了解，央行通过窗口指导银行，将向一级交易商额外提供中期借贷便利(MLF)资金，用于支持贷款投放和信用债投资。货币政策对流动性的管控逐步转向合理充裕，“紧信用”格局或将有所松动。图为1年期、10年期国债收益率　　综上所述，期债短期面临利好出尽，中长期来看，下半年经济下行压力增大，叠加流动性合理充裕，债市收益率下行趋势仍将延续，期债具备长期配置价值。 (作者单位：东海期货)                                            (责任编辑：DF358)"
"利好推升交易热情 国债期现携手大涨","摘要            【利好推升交易热情 国债期现携手大涨】短期资金面宽松，叠加央行窗口指导银行增配低评级信用债消息影响，7月19日债券期货、现货携手大涨，10年期国债期货主力合约收盘大涨0.34%，10年期国债活跃券收益率大幅下行4BP至3.43%。（中国证券报）                             　　短期资金面宽松，叠加央行窗口指导银行增配低评级信用债消息影响，7月19日债券期货、现货携手大涨，10年期国债期货主力合约收盘大涨0.34%，10年期国债活跃券收益率大幅下行4BP至3.43%。　　市场人士指出，近期央行货币政策实质上边际趋松，后续资金面维持宽松是大概率事件，且政策开始着手修复市场对于信用债的风险偏好，市场交易热情升温，预计债券市场强势格局将延续。　　期现携手大涨　　高位盘整几日后，债券市场再度迎来大涨。7月19日，受央行新政激励银行增配低评级信用债的消息影响，债券市场午后拉升，逆转早盘跌势，大幅收高。　　从盘面上看，10年期国债期货主力合约T1809早盘低开低走，盘中曾触及95.795元的低点，午后强势反弹，尾盘高位震荡，最终收报96.39元，较上日大涨0.34%，并创去年3月以来新高；5年期国债期货主力合约TF1809收盘也大涨0.22%，最新报98.705元。　　现券方面，早盘利率债一度走软，收益率上行2BP左右，午后随期债反弹收益率大幅回落，10年国开债活跃券180205收益率下行逾4BP报4.1225%，成交高达893笔；10年国债活跃券180011收益率也下行4BP报3.43%，成交笔数为108笔，活跃度明显提升。　　公开市场方面，19日央行开展了1000亿元逆回购操作，当日有300亿元逆回购到期，实现净投放700亿元，为连续四日净投放。市场资金面宽松无虞，主要回购利率普跌。　　交易热情提升　　7月18日晚，有媒体报道称，央行近日窗口指导银行，将额外给予MLF资金，用于支持贷款投放和信用债投资，政策鼓励银行增配AA+以下评级产业类信用债。　　宏信证券固定收益总部研究负责人臧旻认为，央行此举目的仍然在于提振市场交易热情，进一步修复信用利差，缓解信用紧缩可能产生的负面影响。预计后续将会有更多政策组合拳出台，可能性包括调低政策利率、降低MPA标准、对资管新规细则的再调整以及后续可能出台的关于商业银行资本金补充的措施等，货币政策将迎来全面转向，对债券市场来说，可以视为重大利好。　　此外，17日上午，银保监会召开“疏通货币政策传导机制做好民营企业和小微企业融资服务座谈会”。会议指出，大中型银行要充分发挥“头雁”效应，加大信贷投放力度，合理确定普惠型小微贷款价格，带动银行业金融机构小微企业实际贷款利率明显下降。　　“预计后期长短端利率将继续维持震荡回落格局，各类利差将会出现修复行情。同时，资金面对交易配置的制约将大大缓解，杠杆与久期策略均可相对乐观一些。”臧旻表示。　　银河固收团队则指出，受国际流动性收紧和流动性风险溢价改善影响，债市配置将由国债—>政策性金融债—>高等级信用债—>AA+信用债传导，长端利率下行空间十分有限，投资机会来自于流动性风险溢价改善，以及随着金融加大服务实体经济力度带来的企业层面信用风险溢价的改善。                                            (责任编辑：DF309)"
"投资需求上升 国债发行利率下行","摘要            【投资需求上升 国债发行利率下行】在7月19日由中央结算公司主办的2018年债券年会上，财政部国库司总会计师王建勋表示，今年上半年国债发行主要呈现出两大特点。（中国证券网）                             　　在7月19日由中央结算公司主办的2018年债券年会上，财政部国库司总会计师王建勋表示，今年上半年国债发行主要呈现出两大特点。　　一是记账式国债的需求增加，发行利率震荡下行。主要原因是受到债券市场资金面较为宽松等因素的影响，加上信用债违约以及外部环境因素，投资者的风险偏好降低，对记账式国债的投资力度因此增加，记账式国债发行利率整体下行。　　二是，储蓄国债销售优于去年。他表示，财政部及人民银行综合考虑了保本型理财收益率上升等因素，适当调高了今年储蓄国债的发行利率。其中，3年期增加了10个基点，5年期增加5个基点，以此增加储蓄国债对于投资者的吸引力。　　总体来看，2018年上半年，我国国债发行量为15858.78亿元(包含国债做市随卖操作)，同比增加1577.35亿元，平均期限6.33年，较去年延长0.1年；平均利率3.48%，较去年下行7个基点。                                            (责任编辑：DF318)"
"夏豪杰：货币宽松 国债多单轻仓持有","　　近期央行从默认的宽松走向公开引导的宽松货币导向。国库存款利率显著下调到shibor水平，相当于向市场追认目前货币市场利率的基准作用。近期市场“互金平台”出现相继爆发“无法维持”，监管层也显著谨慎其在正规的“去杠杆”，货币导向显著宽松，国债多单轻仓。  　　操作建议：多单轻仓                                            (责任编辑：DF318)"
"夏豪杰：确定“降息” 国债多单轻仓持有","　　中国央行通过国库存款利率的下降确定了一种“降息”的肯定，该利率已经和目前的shibor利率相一致，由于央行在名义上不能进行降息，继续维持其“货币中性”的说法。而实际的货币投放以及对利率下降的引导  　　在近期较为显著，国债多单轻仓。  　　操作建议：多单轻仓                                             (责任编辑：DF318)"
"国债期货：三季度关注多空转换压力","摘要            上周国内期债价格在触及20日均线后持续反弹，且在上周五再现大幅上涨。十年期国债收益率上周五跌破3.5%至3.48%附近，十年期与一年期国债收益率利差从上周一的52bp回落至上周五的45bp。综合当前基本面的整体情况，预计期债价格仍将在当前位置呈高位振荡趋势，关注本周是否继续冲高。                             　　上周国内期债价格在触及20日均线后持续反弹，且在上周五再现大幅上涨。十年期国债收益率上周五跌破3.5%至3.48%附近，十年期与一年期国债收益率利差从上周一的52bp回落至上周五的45bp。综合当前基本面的整体情况，预计期债价格仍将在当前位置呈高位振荡趋势，关注本周是否继续冲高。 　　上周发布的国内通胀数据、社融数据以及进出口贸易数据表现来看，虽然有喜有忧，但是也普遍反映了当前去杠杆背景下企业信贷继续收缩、投资增速预期回落的压力。通胀数据虽有回升，但是整体幅度在预期之内。虽然有美联储加息的外部压力，但国内通胀情况整体平稳，不构成收益率大幅上升的推力。 　　上周公布的数据显示，6月中国CPI同比增速由之前的1.8%回升至1.9%，回升幅度在预期之内。在今年二季度，我们对三季度通胀数据的回升就给予了判断，且从幅度上整体可控。如果三季度开始的经济数据配合良好，那么通胀回升的溢出效应会放大，否则通胀的逻辑仍不是市场的主旋律。从目前经济数据和通胀的表现来看，目前仍处在货币充裕基调下的市场氛围，经济基本面和通胀回升的逻辑尚未成立。不过，对于未来7、8月的通胀数据而言，仍需保持警惕。毕竟与去年同期相比，今年油价基数的大幅提升会对通胀带来压力。猪价的企稳回升也对通胀构成支撑。特别关注8月数据公布之前、美联储9月议息会议加息之前的国债收益率向上波动压力。 　　从社融数据来看，中国6月社会融资规模为11800亿元人民币，预期14000亿元人民币，前值为7608亿元人民币。社融增速虽有上升，但幅度低于预期。同时，分项数据显示回表动作带来的表内信贷上升和表外非标融资下降的特征继续。对于仍在去杠杆阶段的信贷环境而言，投资端的压力仍然存在。从M2增速同比降至历史新低的8%，也能看出投资端的资金压力。宽货币、紧信用的政策环境下，投资端数据的回升也将延后。不过值得注意的是，M1增速同比上升6.6%，高于预期的5.9%和前值的6%。消费端资金的反弹或给后期消费数据的回升带来支撑。 　　最后，贸易数据在6月表现良好，出口同比(按美元计)增速为11.3%，预期为9.5%，前值为12.6%。6月进口同比(按美元计)增速为14.1%，预期21.3%，前值为26%。6月贸易账(按美元计)为416.1亿美元，预期277.2亿美元，前值为249.2亿美元。贸易数据的改善有外部市场复苏的贡献，后续需要跟踪数据的持续性。 　　从我们对利率市场基本面的跟踪也可以看出，当前国债收益率整体振荡，且在振荡区间下沿附近波动的特征未改。对于当前的期债市场而言，若未来一周期债价格继续冲高，将面临前高和收益率区间的限制。倘若没有进一步上行，仍将在当前偏多氛围中维持高位振荡。 　　从最新公布的月度托管数据来看，商业银行、证券公司、保险机构以及基金对国债的配置数据在6月集体回升，市场配置情绪回暖。不过，商业银行对企业债的配置数据持续上涨，表明在当前持续走高的信用利差之下，信用市场的配置吸引力逐渐上升，这对于后期利率债市场的节奏变化将有所影响。 　　因此，无论是从基本面数据还是配置情绪来看，当前利率债市场仍处于偏多氛围，短期期债价格整体处于高位振荡的节奏之中。从中期节奏来看，需要关注期债三季度中期之后的多空转换压力。 　　(作者单位：中信期货)                                            (责任编辑：DF318)"
"基本面有支撑 国债期货“慢牛”可期","摘要            【基本面有支撑 国债期货“慢牛”可期】站在当前这个时间节点上看国债期货后续走势，我们的基本观点是，基本面支持包括国债期货在内的整个利率债市场走出慢牛行情，而短期来看，随着市场避险情绪消退，期债可能出现短期回落。短期行情反复，但总体向上的趋势不变，做多的安全边际要远高于做空。（期货日报）                             　　站在当前这个时间节点上看国债期货后续走势，我们的基本观点是，基本面支持包括国债期货在内的整个利率债市场走出慢牛行情，而短期来看，随着市场避险情绪消退，期债可能出现短期回落。短期行情反复，但总体向上的趋势不变，做多的安全边际要远高于做空。　　国家统计局公布的最新数据显示，中国6月CPI同比上涨1.9%，预期1.9%，略高于前值1.8%，连续三个月低于2%，6月PPI同比上涨4.7%，增速创年内新高，高于预期4.5%，也高于前值4.1%。总体上来看，三季度通胀中枢较二季度可能有所回升，但预计今年仍然将保持温和通胀水平，这对于期债是有力的支撑。　　进入二季度以来，市场对后续经济边际走弱的担忧一直存在。5月新增7608亿元的社融规模大幅低于预期，相比于前值接近腰斩。经济数据中，除了房地产投资数据差强人意之外，工业增加值、固定资产投资小幅低于预期和前值，而终端消费数据则出现了明显下滑。综合来看，5月官方数据呈现了“生产平稳，需求大跌”的情况，这说明2018年下半年经济下行压力较大，也给期债提供了较为坚实的基本面支撑。　　货币政策稳健中性的基调未变，年内展开1至2次的定向降准是大概率事件，这将成为支撑国债期货走出慢牛行情的重要因素。　　短期而言，避险情绪是主导市场走势的关键。在避险情绪的推动下，10年期国债期货主力合约高开高走，最终全天收涨0.34%。　　 (作者单位：中信建投期货)                                            (责任编辑：DF318)"
"一季度全球债务再创历史新高","　　国际金融协会(IIF)日前发布的全球债务数据显示，2018年第一季度，全球债务从2017年12月31日的238万亿美元，增长超8万亿美元，至历史新高247万亿美元，同比增长11.1%。　　目前，全球债务已经占全球GDP的318%，更令人担忧的是，这是自2016年三季度以来，全球债务占GDP比率首次增长。　　基于该趋势，IIF董事总经理Huan Tran警告称，虽然只要没有出现严重的经济放缓，凭借延期和再融资，债务数额尚在可控范围内，但是全球经济增长正失去动力，同步复苏告终。更令人忧心的是，随着美联储加息步伐加快将增加借贷成本，或将导致债务违约激增。IIF高级主管Sonja Gibbs则表示，由于债务和融资成本增加，凸显了日益恶化的全球债务威胁。　　IIF也表达了对新兴市场的债务担心。一季度，新兴市场债务增加了2.5万亿美元，创下58.5万亿美元的新纪录。其中巴西、沙特、尼日利亚和阿根廷的政府债务增幅最大，阿根廷和尼日利亚美元再融资风险较高。                                            (责任编辑：DF392)"
"国债期货短期反弹将大概率延续","　　 国内债市盘前： 　　昨日5年期国债期货主力合约TF1809报收于98.320，涨幅0.21%，最高98.330，最低98.130，成交量6287手，持仓量19652手，日增仓245手；10年期国债期货主力合约T1809报收于95.830，涨幅0.34%，最高95.865，最低95.575，成交量4.00万手，持仓量62942手，日增仓1250手。 　　本周央行连续三日暂停逆回购操作，资金面继续边际收紧。周二日报提示国债期货上方压力位为5日均线，下方支撑位30日均线。昨日受避险情绪推动，国债期货高开震荡，尾盘拉升收高，期债突破上方压力位5日均线，短期反弹将大概率延续。                                            (责任编辑：DF318)"
"期债短期步入调整","　　6月以来，受美元指数上涨、中美利差收窄等因素影响，人民币兑美元汇率有所贬值。不过，经过半个多月的调整，人民币兑美元汇率逐渐回归到了中性水平。最新6月外汇储备数据结束了此前两连降的局面，有效稳定了汇率市场预期，短期人民币贬值基本到位。期债获利盘逐步止盈，期债步入调整。 　　当前人民币汇率的支撑因素较多，我国经常项目长期保持顺差、外汇储备充裕、经济增速相对仍较高、对外开放进程加快，境外机构持债规模大幅增加，并不具备持续贬值基础。预计下半年人民币兑一篮子货币的汇率将继续保持稳定，汇率中间价形成机制将继续有序运行。 　　2018年以来，央行多次启用定向降准、“临时”降准和“置换”降准等方式加大对小微企业的支持力度，释放银行流动性，降低银行资金成本，市场资金面超预期宽松。美联储加息之后，国内央行虽然也上调政策利率应对，但相应的调整幅度较小，且今年6月美联储加息之后，我国央行公开市场操作逆回购中标利率保持不变。央行货币政策委员会2018年第二季度例会上关于流动性表述的变化也正式从“保持流动性合理稳定”变为“保持流动性合理充裕”，引发了市场对流动性宽松的预期。 　　上周定向降准正式实施，释放资金约7000亿元，Shibor、银行间及交易所回购利率均维持低位，其中，Shibor隔夜利率跌破2%，创2016年3月以来的新低，而Shibor1周利率则最低探至2.5880%，基本接近了央行逆回购利率7天2.55%的水平。从价格上看，当前可能处于资金面最宽松的阶段，下半年资金面再度宽松空间有限，短期资金利率大概率面临上行。 　　6月CPI环比下降0.1%，同比上涨1.9%。从近9年统计数据来看，7月、8月、9月鲜菜环比价格大概率上行，食品价格的波动将加大，再加上受非食品项中交通工具用燃料价格、医疗保健及人工服务类等价格上涨影响，预计下半年CPI有一定上行压力，全年重心将有所上移。  　　图为CPI当月同比与环比 　　总体上，人民币兑一篮子货币的汇率将继续保持稳定，央行货币政策的稳健中性取向并未改变，资金面再度宽松空间有限，CPI有一定的上行压力。当前债市的投资性价比变低，美联储年内加息步伐有所加快，三季度债市供给将维持高位，国内债市相对谨慎。在避险情绪逐步消化之后，预计国债期货价格继续上行空间有限，短期或步入调整。 　　(作者单位：申银万国期货)                                            (责任编辑：DF318)"
"后半周公开市场操作或适时重启","摘要            9日无央行流动性工具到期，央行也未开展公开市场操作，已持续10日的净回笼自然终结。市场资金面延续了上周的宽松局面，短期货币市场利率在大幅下行后出现小幅反弹。市场人士指出，前半周料央行继续通过逆回购到期回笼流动性，后半周税期扰动或显现，并有MLF到期，届时央行或适时调整公开市场操作。                             　　9日无央行流动性工具到期，央行也未开展公开市场操作，已持续10日的净回笼自然终结。市场资金面延续了上周的宽松局面，短期货币市场利率在大幅下行后出现小幅反弹。市场人士指出，前半周料央行继续通过逆回购到期回笼流动性，后半周税期扰动或显现，并有MLF到期，届时央行或适时调整公开市场操作。 　　资金面宽松依旧 　　7月9日，央行公开市场操作继续暂停，但因当日无央行流动性工具到期，故未造成净回笼，先前已持续10日的净回笼自然终结。 　　自6月25日起，央行转向通过逆回购到期回笼流动性，以对冲季末财政支出、定向降准等对短期流动性的影响。从6月25日到7月9日，央行共开展逆回购操作3100亿元，尤其是7月以来基本暂停了操作，而同期共有11800亿元央行逆回购到期，央行公开市场操作连续10日出现净回笼，累计净回笼资金达8700亿元。 　　不过，这还不足以完全抵消财政投放和定向降准的影响。季末财政支出力度往往较大，去年6月份财政存款减少了超过6000亿元，而此次定向降准释放的资金约7000亿元，保守估计，这两项形成的流动性投放应超过1万亿元。再加上季末监管考核等扰动消退后，流动性自然修复，定向降准对市场情绪也带来很大提振，近期央行连续净回笼并未阻止资金面进一步走向宽松。 　　上周以来，市场资金面十分宽松，各期限货币市场利率均大幅下行，银行间市场隔夜回购利率一度跌破2%；3个月股份行同业存单发行利率从上月末4.2%左右骤降至3.4%一线。 　　7月9日，市场资金面保持宽松，但短期货币市场利率在经过快速下行后有所企稳。银行间市场上，1个月以内各期限回购利率纷纷反弹，但仍保持低位运行，隔夜品种涨近7BP至1.95%，7天品种反弹12BP至2.57%。 　　交易员称，市场上流动性充裕，早盘银行类机构融出各期限资金，隔夜资金有部分减点融出，有逐渐回到加权利率水平，7天资金价格有小幅上涨，14天及更长期限资金需求增多午后资金面保持均衡偏松的态势。 　　月中或有小幅波动 　　与上周相比，本周到期的央行流动性工具减少。数据显示，本周将有1200亿元央行逆回购到期，其中周一至周五分别到期0亿元、300亿元、400亿元、300亿元、200亿元，到期逆回购总量不多，且到期分布比较均匀。另外，周五还有1885亿元MLF到期。从全口径来看，本周公开市场到期回笼量也不过3000亿元出头。考虑到当前流动性较为充裕，这些央行流动性工具到期对资金面影响应不会太大。 　　但临近月中时点，税期因素可能给市场资金供求造成一定扰动。季初月份财政收入大量增加，会形成流动性回笼效应。过去五年，7月份财政存款平均增加近7000亿元。去年7月份，财政存款增加了11600亿元。按照今年纳税申报安排，7月份纳税申报截止日期为16日，16日及前后两三日将是税期对流动性扰动最大的时期。因此，市场预期，本周前半周央行公开市场操作大概率继续暂停，后半周或适时重启操作，而在逆回购与MLF之间，央行可能以续作到期MLF替换逆回购操作，全周公开市场操作可能呈现小额净回笼。 　　分析人士表示，央行流动性调控基调已转向保持流动性“合理充裕”，比之前的“合理稳定”更加宽松，在此背景下，流动性总量和稳定性均有改善空间，因此预计7月份资金面仍会总体保持稳定偏松，但也需警惕季度缴税和连续净回笼累积效应的影响，月中资金面可能出现小幅波动。                                            (责任编辑：DF318)"
