"标题","正文"
"铝锌铅镍：走势分化 空单减仓","　　一、走势回顾 　　上海期铝价格小幅上涨。主力8月合约，以14185元/吨收盘，上涨5元，涨幅为0.04%。成交135210手，持仓量减少1086手至255616手。 　　上海期锌价格小幅下跌。主力8月合约，以23315元/吨收盘，下跌140元，跌幅为0.60%。成交396052手，持仓量增加2626手至214696手。 　　上海期铅价格小幅下跌。主力7月合约，以19855元/吨收盘，下跌135元，跌幅为0.68%。成交36802手，持仓量减少2626手至53126手。 　　上海期镍价格上涨。主力9月合约，以115150元/吨收盘，上涨1910元，涨幅为1.69%。成交820266手，持仓量增加15816手至355438手。 　　二、现货价格 　　A00铝 14120 0  　　铅 20200 0  　　0#锌 24300 +80 　　镍 116900 +2700  　　三、综合资讯 　　1、美国6月16日当周首次申请失业救济人数 21.8万人，预期 22万人，前值由 21.8万人修正为 22.1万人。美国6月9日当周续请失业救济人数 172.3万人，预期 171万人，前值由 169.7万人修正为 170.1万人。 　　2、【英国央行维持基准利率与资产购买规模不变】McCafferty、Saunders，以及英国央行首席经济学家Haldane希望立即加息25个基点至0.75%。所有委员们均认为，未来加息将是渐进且可预测的。QE存量的任何削减都将以渐进且可预测的方式进行。 　　四、操作建议 　　基本金属走势分化，铝横盘偏弱，镍强势反弹，锌盘中新低回升，铅震荡回落。操作建议铝铅锌空单减仓持有，镍短线为主。                                            (责任编辑：DF318)"
"沪铅后期下行概率较大","　　近期，再生铅开工率上升，40万吨再生产能释放。下游铅蓄电池企业成品库存高企，需求疲弱，提价乏力，技术进步促使置换时间拉长。后期铅价大概率下跌。　　再生铅产能释放在即　　安徽地区两家大型再生铅厂华鑫华铂产能回归，40万吨再生铅产能释放。前期由于环保检查，安徽再生铅产能约100万吨受到影响，目前界首地区已基本恢复正常，华铂正常生产，华鑫也将于本周启炉。太和地区由于产能相对分散，整改仍在继续。据上海有色网统计，4月再生铅企业开工率为63.9%，环比上升5.29%，进一步验证了虽然再生铅生产受环保影响较大，但对环保达标的大型炼厂影响十分有限的观点。上海有色网公布的原生铅企业开工率为57.54%，环比小幅下降0.46%，再生铅与原生铅4月总产量为41.06万吨，环比上涨6.7%，表明雷厉风行的环保严查对已完成环保改造的大型铅企限产影响十分有限。　　国家统计局公布的4月精铅产量约38万吨，环比下降9.9%，产量下滑叠加传统需求旺季来临，似乎对铅价利好。但是，年后原生铅冶炼企业按计划陆续检修完毕，后期10万吨以上大型炼厂几无检修计划，铅价高企将刺激产能完美释放。1—4月累计精铅产量为156.3万吨，数据虽然下滑，但缺失2月春节期间产量，并且假期冶炼厂并没有停炉，生产仍在继续。回顾历史产量均值，2016年月均约35万吨，2017年月均约40万吨，精铅整体产量呈现明显增加态势，后期由于检修结束，产能释放预期上升，月均产量增加概率很大。　　铅蓄电池需求恐不及预期　　目前，铅价上破20000/吨，但铅蓄电池价格则相对平静。回顾历史电池价格，基本与铅价同方向波动，而当前的“按兵不动”则暗示下游利润被进一步压缩，以电池企业相对集中的浙江地区报价来看，48V12AH报价每组在300元左右，若按20000元/吨的铅价折算，则每组电池亏损约15元左右。并且电池行业是一个产能过剩行业，产品技术门槛低，同质化严重，消费旺季预期虽存，但不意味着实际需求快速增加。同时，央视曝光江西电池厂违法排污，宜丰地区电池企业停产整顿，预计影响精铅需求每月约3万吨。　　随着技术进步，铅蓄电池置换时间拉长，大厂电池可以循环使用约600次，以正常家庭使用换算可达3年。2018年与2016年情况类似，下游电池企业成品库存高企，根据上海有色网电池成品库存数据，自2016年以来，企业成品库存出现3个峰值，分别在2016年5月、2017年3月和2018年2月，电池成品库存均在20天以上高位。结合电池历史价格可以发现，夏季往往不是电池价格高点，在电池库存相对低点的冬季，价格可以达到一年顶峰。夏季虽是电池消费高峰，但厂家备货较为充足，整体呈现被动去库存态势。并且，中期年报在即，大型电池上市企业有冲击业绩的需求，往往以薄利多销为主，今年价格战提前打响，表明电池需求清淡，企业库存高企，只有降价促销、进一步挤占市场才能占据主动。　　总之，原生铅厂检修完毕，后期几无大型检修计划，同时再生铅产能逐步回归，精铅产量会增加。需求方面，下游铅蓄电池厂成品库存高企，企业不得不降价促销，呈现被动去库存态势。                                            (责任编辑：DF376)"
"沪铅冲高回落 表现最为抗跌","　　外盘方面： 今日伦铅震荡走低，截止北京时间15:00,3个月伦铅报2424.5美元/吨，日涨0.57%。持仓方面，截止6月17日，伦铅持仓量为12.3万，日增1097手，显示随着铅价下跌，市场增仓下行。　　现货方面：6月19日SMM现货1#铅报价为20250-20350元/吨，均价较上一交易日跌100元/吨。据SMM报道，期盘冲高回落，持货商国产铅货源有限，报价坚挺，但进口铅货源增多，对冲部分供应缺口，同时下游多观望慎采，节后市场补库在散单市场暂未明显体现。　　内盘走势：今日沪铅主力1807合约冲高回落，尾盘报收20080元/吨，日跌0.69%，多空交投明显。期限结构方面，沪铅延续近高远低的负向排列，沪铅1807合约和1808合约的负价差缩减至310元/吨。　　市场焦点：亚市美元指数探底回升，在五日均线上获得支撑，现交投于94.99附近，日涨0.26%。铅市行业资讯方面暂无。　　行情研判：6月19日有色金属集体飘绿，沪铅主力1807冲高回落至20080元/吨，跟随市场下跌，但表现最为抗跌。而基本面上继续受铅库存供应偏紧支撑。操作上，建议沪铅主力1807合约可于20000-20300元/吨之间高抛低吸，止损各150元/吨。                                            (责任编辑：DF381)"
"原生铅、再生铅炼厂限产 沪粤两地库存续降","　　本周沪粤两地铅锭库存总量较上周下降900吨至1.01万吨。主因本周河南、江西等地环保限产持续，原生铅、再生铅炼厂散单供应不足，且因本周铅价逐步回落，加上端午节临近，蓄企以刚需补库，下游采购需求流向贸易市场所致。                                            (责任编辑：DF318)"
"6月14日铅20581.25元/吨 60天上涨12.01%","　　铅06月14日最新价格20581.25元/吨，最近60天上涨12.01%。 　　相关生产商有：中金岭南(000060) 兴业矿业(000426) 盛达矿业(000603) 锌业股份(000751) 中色股份(000758) 锡业股份(000960) 罗平锌电(002114) 金贵银业(002716) 江西铜业(600362) 驰宏锌锗(600497) 豫光金铅(600531) 株冶集团(600961) 西部矿业(601168)等。                                            (责任编辑：DF318)"
"沪铅跟随市场下跌 但表现较为抗跌","　　外盘方面： 今日伦铅窄幅震荡，截止北京时间15:00，3个月伦铅报2461.5美元/吨，微涨0.06%。持仓方面，截止6月14日，伦铅持仓量为12.3万，日增722手，显示随着铅价下跌，市场增仓下行。　　现货方面：6月15日SMM现货1#铅报价为20350-20450元/吨，均价较上一交易日跌200元/吨。据SMM报道，期盘接连走弱，而市场进口货源增多，部分持货商小幅下调升水，但下游刚需采购有限，部分趋于观望，市场成交较昨日稍弱。　　内盘走势：今日沪铅主力1807合约探底回升，继续回吐上周以来的涨幅。尾盘报收20210元/吨，日跌1.13%，市场减仓下行，多空交投谨慎。期限结构方面，沪铅延续近高远低的负向排列，沪铅1807合约和1808合约的负价微扩至330元/吨。　　市场焦点：亚市美元指数延续涨势，震荡走高，突破95关口，创下2017年11月以来最高点95.131，现交投于94.9附近，日涨0.06%。期间欧洲央行维持利率不变，偏鸽派令欧元暴跌，美元指数强势上行。加之中国5月经济数据多偏弱，宏观偏利空基本金属。铅市行业资讯方面暂无。　　行情研判：6月15日沪铅主力1807探底回升至20210元/吨，跟随市场下跌，在有色金属中表现较为抗跌。受美元指数强势上扬，突破95关口打压。基本面上继续受铅库存持续下降支撑。操作上，建议沪铅主力1807合约可于20100-20400元/吨之间高抛低吸，止损各150元/吨。                                            (责任编辑：DF318)"
"期市周报：秘鲁铜矿计划2022年投产 较预期提前3年","摘要            南方铜业周二表示，计划明年开始在秘鲁建造价值25亿美元的Michiquillay铜矿，并可能在2022年投产，比此前预期提前3年。 南方铜业首席执行官奥斯卡冈萨雷斯补充说，在开工之前，该公司将需要与位于卡贾马卡北部安第斯地区附近的居民达成详细协议。 冈萨雷斯估计，与社区的谈判将需要一年时间，而建设将需要三年时间。                             　　一、 有色新闻 　　铜： 　　1、中国中信集团以5.6亿美元收购艾芬豪矿业20%股权 　　罗伯特·弗里德兰德持股的艾芬豪公司同意以7.23亿加元的价格出售20%股权给中国中信后，该中国国有企业集团将成为加拿大艾芬豪矿业的最大股东。根据收购协议，中信还将向艾芬豪公司提供1亿美元的贷款额度，该公司表示将利用这笔收益推进其在南非的矿业项目，其中包括Kamoa-Kakula铜矿项目。 　　2、1至5月未锻造铜及铜材进口215万吨 　　1至5月未锻造铜及铜材进口215万吨，较上年同期增加16.7%；5月未锻造铜及铜材进口47.5万吨，同比增加21.8%，为2016年12月以来新高。沪铜主力合约1808下午收盘53780元/吨。 　　3、秘鲁Michiquillay铜矿计划于2022年投产年产22.5万吨铜 　　南方铜业周二表示，计划明年开始在秘鲁建造价值25亿美元的Michiquillay铜矿，并可能在2022年投产，比此前预期提前3年。 南方铜业首席执行官奥斯卡冈萨雷斯补充说，在开工之前，该公司将需要与位于卡贾马卡北部安第斯地区附近的居民达成详细协议。 冈萨雷斯估计，与社区的谈判将需要一年时间，而建设将需要三年时间。 　　4、韦丹塔拟将赞比亚孔科拉铜矿的产量增加一倍 　　韦丹塔资源(Vedanta Resources)赞比亚分公司首席执行官周一表示，韦丹塔计划今年将赞比亚孔科拉铜矿(Konkola copper Mines)的成品铜产量增加一倍，至20万吨。韦丹塔的Deshnee Naidoo告诉路透，“去年我们的产量略低于10万吨，我希望今年能达到20万吨。”他补充称，孔科拉铜矿有望在未来几年每年生产40万吨铜。 　　铝： 　　1、5月未锻轧铝及铝材出口48.5万吨 　　海关数据显示，2018年5月中国未锻轧铝及铝材出口48.5万吨，仅次于2014年12月的54万吨，同比增加5.4%。2018年1-5月中国未锻轧铝及铝材累积出口220.5万吨，同比增加11.4%。 　　2、中铝增资几内亚铝土矿项目至少开采60年 　　港媒称，中铝集团开始布局几内亚铝土矿项目。该公司10日公布，其全资附属公司中铝香港拟斥1.638亿美元，进一步增加几内亚的Boffa铝土矿项目的投资，该项目预计于2019年末开始投资，投资回收期约9年(含基建期)。Boffa项目可利用资源储量约17.5亿吨，其中氧化铝含量约39.1%，二氧化硅含量约1.1%。经测算，Boffa矿区内的铝土矿床预计较少需要60年才可开采完，项目将于资源耗尽后结束。公司称，该项目产出的铝土矿将大部分为集团的生产自用，主要用于集团位于广西及山东的企业。 　　3、AM统计：5月份中国电解铝产量环比增加1.3% 　　据数据中心显示，2018年5月份中国电解铝产量约为305万吨，环比增加约1.3%，同比下滑约3.6%。今年1-5月份，中国电解铝产量累计达1,469万吨，同比减少3.5%左右。 5月份，山东地区电解铝产量约为76万吨，环比微涨0.8%，仍为全国第一，占全国总产量的24.8%；新疆地区5月份电解铝产量约53万吨，较4月份基本持平；内蒙古地区5月份电解铝产量较上月持平于36.3万吨左右。 5月份电解铝产量小幅上涨主要原因是广西地区新项目投产后产能释放，河南地区采暖季复产产能释放导致。 　　铅： 　　1、环境部启动新一轮强化督查 　　为进一步压实生态环境保护责任，持续推进重点区域空气质量改善，环境部决定于2018年6月-2019年4月，在重点区域开展大气污染防治强化督查工作。此次强化督查内容包括，“散乱污”企业综合整治情况，工业企业环境问题治理情况，工业炉窑整治情况，清洁取暖及燃煤替代情况，燃煤锅炉综合整治情况，运输结构及方式调整情况，露天矿山综合整治情况等。 　　锌： 　　1、Empire State锌矿停产10年又逢春正式复产产量稳步提升 　　6月12日当地政府官员出席矿山复产剪彩仪式并正式官方宣布矿山复产。Titan矿业集团为矿山复产已投入3300万美元，创造了超过200个工作岗位，超过了公司对政府的承诺。3月以来项目精矿产出稳步提升，预计2018年第三季度将正式进入商业生产水平，4#矿开发进展顺利有望在2019年初使矿山产量提升至1800吨/天。 　　锡： 　　1、锡业股份：“铅改锡”将高效推动锡冶炼异地搬迁项目实施 　　6月11日晚间，锡业股份(000960)发布公告称，经过多次论证，公司认为通过对云锡控股旗下铅业分公司铅冶炼系统进行技术改造后可用于锡冶炼，为缩短建设周期，提升经济效益，公司拟以自有资金94,192.55万元价格收购铅冶炼相关资产并通过技术工艺改造用于锡冶炼。 　　2、云南云帆“金戈牌”锡锭正式更名为“云帆牌”锡锭 　　云南云帆有色金属股份有限公司于2018年6月11日起，将公司现有“金戈”牌锡锭商标更改为“云帆牌”锡锭，取“乘风破浪会有时，直挂云帆济沧海”之意。云南云帆有色金属股份有限公司，成立于2017年，注册资金3000万元，计划年产量约4000吨，公司位于举世闻名的“百年锡都”-云南省个旧市，是一家以生产精锡产品、锡铅焊料为主的冶炼加工企业，公司前身为个旧市金戈冶炼厂。 　　3、玻利维亚第一季度产量稳定 　　根据官方统计数据，玻利维亚的锡产量在2018年第一季度保持相当稳定，精锡产量同比增长1.3%，至3,858吨，锡矿产量同比几乎没有变化，为4,375吨。尽管产量保持相当稳定，但官方报告的锡出口在第一季度同比下降了11.9%，达到3,204吨，表明在储存或运输途中的精锡国内库存有所增加。由于文托冶炼厂的维修工作，发货也可能会在6月下旬和7月初中断。 　　镍： 　　1、 淡水河谷投资20亿美元助力Voiseys Bay镍矿转型 　　淡水河谷公司投资20亿美元用于推进Voiseys Bay镍矿山向地下开采业务的转型。纽芬兰和拉布拉多州州长鲍尔表示，这一投资预计将为该矿增加至少15年的运营时间。该矿的地下开采扩建工作将于2018年夏天正式开始，预计建设周期为5年五年，建成后将为超过16,000人提供就业机会。鲍尔还指出，一旦投入运营，包括加工厂在内所创造的直接就业岗位就将达到1,700个。鉴于目前钴、镍等金属走势强劲，再加上电动汽车市场对需求的长期提振，淡水河谷目前已暂停出售其新喀里多尼亚的镍矿股份。 　　2、 5月汽车产销环比略有下降新能源车销量同比增125.6% 　　据工业和信息化部网站消息，数据显示，5月汽车产销环比略有下降，同比保持增长。新能源汽车产销分别完成9.6万辆和10.2万辆，同比分别增长85.6%和125.6%。 　　3、 万向镍业规划在摩罗瓦利建设3万吨/年镍铁冶炼厂 　　万向镍业规划在摩罗瓦利建设3万吨/年镍铁冶炼厂。中国在印尼的投资企业万向镍业公司表示，近期准备在中苏省摩罗瓦利(Morowali)投资建造镍铁冶炼厂。印尼万向镍业公司董事总经理符培文通过其秘书菲罗妮卡近日在雅加达表示，这项接续投资是将镍矿石加工成镍铁，计划在第一阶段建造一座年产能3万吨镍的冶炼炉。 　　二、上海基本金属 　　三、长江现货 　　四、SHMET外盘实货均价 　　五、SHMET基本金属走势图                                             (责任编辑：DF318)"
"6月13日铅20637.50元/吨 60天上涨12.31%","　　铅06月13日最新价格20637.50元/吨，最近60天上涨12.31%。 　　相关生产商有：中金岭南(000060) 兴业矿业(000426) 盛达矿业(000603) 锌业股份(000751) 中色股份(000758) 锡业股份(000960) 罗平锌电(002114) 金贵银业(002716) 江西铜业(600362) 驰宏锌锗(600497) 豫光金铅(600531) 株冶集团(600961) 西部矿业(601168)等。                                            (责任编辑：DF318)"
"基本金属普遍飘绿 沪铅冲高回落","　　外盘方面： 今日伦铅震荡走低，延续横向盘整。截止北京时间15:00，3个月伦铅报2466。。5美元/吨，日跌0.74%。持仓方面，截止6月11日，伦铅持仓量为12.2万，日增3066手，显示随着铅价下跌，多空交投谨慎。　　现货方面：6月14日SMM现货1#铅报价为20550-20650元/吨，均价较上一交易日跌50元/吨。据SMM报道，期盘高位回落，部分持货商小幅上调报价升水，但因进口铅流通货源增加，整体报价升水未有较大变化，同时因原生铅、再生铅炼厂地域性环保限产，推动下游刚需采购回流至贸易市场，交投活跃度向好。　　内盘走势：今日沪铅主力1807合约冲高回落，部分回吐上周以来的涨幅，尾盘报收20250元/吨，日跌1%，下破10日均线。期限结构方面，沪铅延续近高远低的负向排列，沪铅1807合约和1808合约的负价缩窄至320元/吨。　　市场焦点：亚市美元指数震荡走低，现交投于93.42附近，日跌0.14%。期间美联储公布加息25基点，且预计年内还将加息两次，美元指数冲高回落。此外市场关注晚间央行利率决议。铅市行业资讯方面，云南锡业股份：拟收购铅冶炼相关资产用于锡冶炼异地搬迁升级改造。　　行情研判：6月14日沪铅主力1807冲高回落至20250元/吨，跟随市场下跌，在有色金属中表现较弱，因中国5月规模以上工业增加值低于预期。操作上，建议沪铅主力1807合约可于20200-20500元/吨之间高抛低吸，止损各150元/吨。                                            (责任编辑：DF318)"
"铝铅锌镍：建议短线交易为主","　　一、走势回顾 　　上海期铝价格下跌。主力8月合约，以14670元/吨收盘，下跌230元，跌幅为1.54%。成交233098手，持仓量减少2484手至258574手。 　　上海期锌价格小幅下跌。主力8月合约，以24270元/吨收盘，下跌170元，跌幅为0.70%。成交354048手，持仓量增加5530手至203216手。 　　上海期铅价格小幅下跌。主力7月合约，以20505元/吨收盘，下跌40元，跌幅为0.19%。成交36776手，持仓量减少1866手至73848手。 　　上海期镍价格小幅下跌。主力9月合约，以114720元/吨收盘，下跌580元，跌幅为0.50%。成交602034手，持仓量减少12604手至369730手。 　　二、现货价格 　　A00铝 14540 -210  　　铅 20700 -50 　　0#锌 25080 -140  　　镍 115850 +200  　　三、综合资讯 　　1、美联储上调联邦基金利率目标区间25个基点，至1.75%-2.00%，符合市场预期。 　　美联储决议声明：FOMC一致投票决定加息。预计2018年还将加息2次，2019年料将加息3次。撤销5月份决议声明中关于“预计将加息至在‘一段时期内’低于中性利率”的表述。重申美联储货币政策立场仍然适宜。劳动力市场继续走强。美国经济活动稳步上升，而此前认为增速温和。更长周期的通胀预期几无变动，删除此前关于基于市场和基于调查的通胀指标前景的表述。美国经济所面临的短期风险“大致平衡”。 　　中值预测显示，2018年底联邦基金利率料为2.375%(3月份预计为2.125%)。2019年底联邦基金利率料为3.125%(前次料为2.875%)。2020年底联邦基金利率料为3.375%(前次料为3.375%)。更长周期的联邦基金利率料为2.875%(前次料为2.875%)。 　　2、【美联储主席鲍威尔新闻发布会要点总结】① 从2019年1月开始，将在每次FOMC政策会议结束时举行新闻发布会，以改善沟通。② 利率将相对迅速地达到中性区间；前两轮周期是因为金融稳定性而结束，而不是因为通胀的缘故。③ 现在变更前瞻指引正当其时。④ 主要结论是，美国经济形势“非常不错”；通胀处于2%目标附近，希望观察这是否具有可持续性；承诺维持2%的通胀目标。⑤ 不寻求美联储在贸易政策上发挥作用。⑥ 预计减税将带来三年“实质性支撑”。 　　3、美国5月PPI环比 0.5%，预期 0.3%，前值 0.1%。美国5月PPI同比 3.1%，创2012年1月来最大升幅，预期 2.8%，前值 2.6%。美国5月核心PPI(除食品能源)环比 0.3%，预期 0.2%，前值 0.2%。美国5月核心PPI(除食品能源)同比 2.4%，预期 2.3%，前值 2.3%。 　　四、操作建议 　　隔夜基本金属不同程度回落。操作建议短线交易为主。                                            (责任编辑：DF318)"
"沪铅震荡收十字星 表现较为抗跌","　　外盘方面： 今日伦铅震荡微涨，表现较为抗跌。截止北京时间15:00，3个月伦铅报2478.5美元/吨，日涨0.47%。持仓方面，截止6月11日，伦铅持仓量为11.9万，日增428手，显示随着铅价下跌，多空交投明显。　　现货方面：6月13日SMM现货1#铅报价为20600-20700元/吨，均价较上一交易日跌50元/吨。据SMM报道，期盘上冲动能不足，维持高位震荡态势，持货商出货积极，报价增多，下游蓄电池市场整体需求有限，蓄企多维持按需采购，散单市场交投活跃度尚可。　　内盘走势：今日沪铅主力1807合约小幅震荡，收十字星，尾盘报收20505元/吨，收盘价较开盘价持平，延续高位横向震荡。期限结构方面，沪铅延续近高远低的负向排列，沪铅1807合约和1808合约的负价扩至335元/吨。　　市场焦点：亚市美元指数震荡走高，现交投于93.85附近，日微涨0.03 %。期间受美国CPI大涨，创下6年以来最大涨幅支撑。此外市场静待美联储6月加息情况。铅市行业资讯方面，据SMM报道，2018年5月SMM国内再生铅产量10.09万吨，较上月减少0.67万吨，较上年同期增加4.14万吨。5月再生铅冶炼开工率达59.92%，环比下降3.98%，同比上升24.6%。　　行情研判：6月13日沪铅主力1807小幅震荡收十字星至20505元/吨，表现较为抗跌。今日有色金属普遍飘绿，铅价跟随市场走弱，但基本面上受库存持续下降有力支撑。操作上，建议沪铅主力1807合约可于20300-20600元/吨之间高抛低吸，止损各150元/吨。                                            (责任编辑：DF318)"
"本压力攀升 新电池涨价潮开启","　　受铅价大涨推涨成本以及其他综合因素影响，新电池价格再度上涨。天能电池6月15日前，48V20AH每组580元，只接受现金交易，6月15日后，48V20AH预计达到每组600元，上涨3.45%。 　　电解铅市场来看，截至2018年5月31日，上海现货1#铅报价20200元/吨，当月累计涨1775元/吨，涨幅为9.63%；较去年同期涨4225元/吨，涨幅26.45%。5月均价为19534元/吨，环比4月均价涨1013元/吨，涨幅5.47%。2018年年初迄今，1#铅累计涨1025元/吨，涨幅5.46%。 　　再生铅市场来看，5月份先涨后跌，截至31日，还原铅到厂主流价格为17500-17700元/吨，均价17600元/吨，较4月底上涨1250元/吨，涨幅7.65%；较去年同期涨3500元/吨，涨幅24.82%。再生2#铅未含税主流价格18000-18200元/吨，较上月底涨1350元/吨，涨幅8.06%。 　　长江经济带展开“清废行动2018”，贵州、江西、安徽等多个省市迎来环保督查，随后，山西、沈阳等地区又检查环保；而到了月底，中央环保督查组又启动“回头看”。受此影响，再生铅开工率急速下滑，小型炼厂多数停炉，甚至部分地区大厂都被迫减产，再生铅产量严重萎缩。                                            (责任编辑：DF318)"
"沪铅震荡微涨 库存持续下降支撑","　　外盘方面： 今日伦铅震荡上扬，截止北京时间15:00，3个月伦铅报2500美元/吨，日涨0.7%，。持仓方面，截止6月8日，伦铅持仓量为11.9万，日增479手，显示市场增仓下行，多空交投谨慎。　　现货方面：6月12日SMM现货1#铅报价为20650-20750元/吨，均价较上一交易日跌50元/吨。据SMM报道，期盘探低回升，持货商报价基本维稳，下游询价增多，部分按需逢低补库，散单市场交投氛围稍好。　　内盘走势：今日沪铅主力1807合约震荡微涨，尾盘报收20580元/吨，日涨0.41%，延续横向震荡。期限结构方面，沪铅延续近高远低的负向排列，沪铅1807合约和1808合约的负价保持为320元/吨。　　市场焦点：亚市美元指数冲高回落，现交投于93.58附近，日微跌0.04 %。此外，美国总统特朗普发推特抨击加拿大和欧盟，贸易摩擦紧张情绪持续。铅市行业资讯方面，伦敦金属交易所(LME)公布数据显示，伦铅库存小幅降至132,750吨。上期所公布的数据显示，上周五沪铅库存降至10,184吨，连续第四周下滑，并创2016年2月5日以来新低。　　行情研判：6月12日沪铅主力1807震荡微涨至20580元/吨。期间受国内环保回头看，再生铅供应紧张，加上铅库存持续下降支撑。操作上，建议沪铅主力1807合约可于20400-20700元/吨之间高抛低吸，止损各150元/吨。                                            (责任编辑：DF318)"
"6月11日铅20762.50元/吨 60天上涨11.85%","　　铅06月11日最新价格20762.50元/吨，最近60天上涨11.85%。 　　相关生产商有：中金岭南(000060) 兴业矿业(000426) 盛达矿业(000603) 锌业股份(000751) 中色股份(000758) 锡业股份(000960) 罗平锌电(002114) 金贵银业(002716) 江西铜业(600362) 驰宏锌锗(600497) 豫光金铅(600531) 株冶集团(600961) 西部矿业(601168)等。                                            (责任编辑：DF318)"
"铝锌铅镍：震荡分化 整体偏多","　　一、走势回顾 　　上海期铝价格小幅下跌。主力8月合约，以14915元/吨收盘，下跌35元，跌幅为0.23%。成交149226手，持仓量增加9892手至255018手。 　　上海期锌价格小幅上涨。主力8月合约，以24445元/吨收盘，上涨200元，涨幅为0.82%。成交253836手，持仓量增加6672手至182994手。 　　上海期铅价格小幅上涨。主力7月合约，以20545元/吨收盘，上涨60元，涨幅为0.29%。成交61054手，持仓量减少414手至77002手。 　　上海期镍价格小幅下跌。主力9月合约，以115780元/吨收盘，下跌920元，跌幅为0.79%。成交549756手，持仓量减少290手至380060手。 　　二、现货价格 　　A00铝 14730 -20 　　铅 20800 +150  　　0#锌 25310 +250  　　镍 116900 +550  　　三、综合资讯 　　1、【央媒：“加息”或至政策利率小幅调整概率大】多位专家表示，此次央行大概率跟随美联储“加息”。由于市场预期充分，且市场利率与政策利率之间仍存在明显的利差，预计公开市场操作利率的上调将波澜不惊。 　　2、IMF总裁拉加德：全球经济增长面临的风险变得越来越阴暗，在6月份加拿大魁北克G7首脑峰会后尤其如此。信心所面临的最大风险是贸易摩擦。由于政策干扰到贸易的缘故，商业信心正在下滑。 　　四、操作建议 　　基本金属震荡分化，铝横盘偏弱，镍铅冲高回落，锌稳步盘升。操作建议镍铅前多减仓或离场，铝观望为主，锌逢低试多。 　　期市有风险，以上建议为分析师个人观点，操作应谨慎参考！ 　　投资咨询部钮翰辰                                            (责任编辑：DF318)"
