"标题","正文"
"8月1日中油东北顺丁橡胶价格稳定","　　8月1日，中油东北销售公司顺丁橡胶价格稳定，目前大庆顺丁报13400元/吨，锦州顺丁报13200元/吨，东北出库价。                                            (责任编辑：DF052)"
"7月31日橡胶外盘期货价格表","商品最近合约主力合约单位 交易所代码 价格 代码 价格 橡胶 1808 164.6 1812 170.7 日元/千克 东京商品交易所                                             (责任编辑：DF386)"
"8月1日上海巨翊天然橡胶价格变动不大","　　8月1日，沪胶持续小幅震荡，上海巨翊贸易有限公司天胶报价变动不大：17年越南3L报价10300元/吨，17年海标报价10300元/吨，17年泰国烟片胶报价12500元/吨。                                            (责任编辑：DF318)"
"8月1日上海荣融天然橡胶价格小幅下调","　　8月1日，沪胶持续小幅震荡，上海荣融国际贸易有限公司天胶报价小幅下调：上海地区16年中化全乳报价9950-10000元/吨，18年泰国3号烟片胶报价12300元/吨，越南3l报价10300元/吨。实单电议。                                            (责任编辑：DF386)"
"8月1日上海瑞洵天然橡胶价格变动不大","　　8月1日，沪胶持续小幅震荡，上海瑞洵贸易有限公司天胶报价变动不大：17年越南3L报价10300元/吨，17年海标报价10300元/吨，17年泰国烟片胶报价12500元/吨。                                            (责任编辑：DF318)"
"供给侧压力骤减  顺丁橡胶7月大涨(7.1-7.31)","　　一、走势分析 　　据生意社数据监测，7月份国内顺丁橡胶价格走高，月初价格在11750元/吨，月末价格在13508元/吨，整体上涨14.96%。 　　二、行情分析 　　石化出厂价：7月份国内顺丁橡胶石化厂家出厂价上调1700元/吨左右，目前大庆石化顺丁橡胶出厂价13400元/吨。 　　装置方面，进入7月顺丁橡胶装置多数进入到检修状态，场内装置整体开工情况不足四成，厂家消耗库存为主，市场供应压力减小。据生意社了解目前国内顺丁厂家扬子石化、台橡(宇部)、齐翔腾达、四川石化、独山子石化等顺丁相继停车，顺丁橡胶整体开工率偏低。 　　橡胶库存：数据显示，截至2018年7月16日，青岛保税区橡胶库存增长约6.15%至20.01万吨，这是时隔3个月后青岛保税区橡胶库存重回20万吨水平。而推动本期总库存增长的主要因素是天然胶、合成胶库存的增加。数据统计，天然橡胶库存上涨7.09%至7.85万吨；合成橡胶库存上涨5.73%至11.79万吨；复合橡胶库存持稳在0.37万吨。 　　原料方面：原料丁二烯价格本周上涨，月初10941元/吨，月末12290元/吨，整体上涨13.33%。 　　三、后市展望 　　生意社分析师徐晓昆认为，目前顺丁橡胶装置整体开工率偏低，供给侧压力骤减，短期内对顺丁橡胶形成支撑，后期仍需关注下游需求。 　                                            (责任编辑：DF386)"
"7月31日金浦英萨丁腈橡胶装置正常运行","　　7月31日，南京金浦英萨一期3万吨/年丁腈橡胶装置正常运行，目前库存低位。                                            (责任编辑：DF314)"
"7月31日镇江南帝丁腈橡胶装置正常生产","　　7月31日，镇江南帝6万吨/年丁腈胶装置正常生产。目前丁腈1052市场报22500元/吨附近。                                            (责任编辑：DF314)"
"7月31日宁波顺泽丁腈橡胶价格稳定","　　7月31日，宁波顺泽丁腈胶装置6.5万吨/年装置正常生产。28、33系丁腈出厂价稳定，目前报20800元/吨附近。                                            (责任编辑：DF314)"
"7月31日中油东北顺丁橡胶价格上调","　　7月31日，中油东北销售公司顺丁橡胶价格上调300元/吨，目前大庆顺丁报13400元/吨，锦州顺丁报13200元/吨，东北出库价。                                            (责任编辑：DF386)"
"7月31日河北石北橡胶炭黑价格","　　7月31日河北石北橡胶科技发展有限公司，N220湿法炭黑的出厂报价7000元/吨。                                            (责任编辑：DF381)"
"橡胶：日内10350附近短空","　　1、基本面：供给未有明显减少，供应过剩，偏空。 　　2、基差：16年全乳胶现货10025，基差-275，现货贴水期货；偏空。 　　3、库存：青岛保税区库存增加，上期所库存增加；偏空。 　　4、盘面： 20日线向下，价格20日线下运行；偏空。 　　5、主力持仓：主力持仓净空，增空，偏空。 　　6、结论：9月趋势空单继续持有，日内10350附近短空，破10450止损                                            (责任编辑：DF318)"
"2018年下半年天胶投资策略展望：基本面弱势延续 期现持续收敛","摘要            预计价格主要运行区间：沪胶1901合约10000-13000。                             　　主要驱动因素：供给端存量与增量压力并举，需求低速增长对原料消耗缓慢。 　　供求角度：天胶供给长周期处于增产周期，供给刚性。今年国内产区及泰国等主产区未有大的气候灾害，价格虽然处于低位，但还未到绝境，主动性减产不明显，下半年供应预期仍充足。库存集中在中国，上半年经过一轮去库存过程后国内库存又开始由降转增，存量与增量压力并举。需求方面轮胎开工较去年有所增长，但经济下行大环境下，终端需求增长低速，对原材料消耗缓慢。供需格局预计继续供大于求，价格承压。 　　预计价格主要运行区间：沪胶1901合约10000-13000。 　　一、走势回顾 资料来源：申万期货研究所　　上半年沪胶走势持续低迷，新年度割胶季来临，国内产区顺利开割，国外产区也未出现明显的气候影响。全年供大于求预期不变。一季度泰国等主产国限制出口，国内进口减少，新增供应断档，加之春节后需求复苏形成了一轮去库存过程。但期货仓单仍在持续流入，期价明显偏弱。价格维持阶梯式下滑态势，但降速放缓。主力合约1809在11000上方横盘了较长时间。随着新胶上市，进口回升等因素影响，价格再次向下突破，创下年内新低。 　　天胶年报观点回顾：库存压力较大，天胶弱势延续 　　年初报告中，对于天胶全年供需格局预期供大于求。上半年相关报告持续看空。沪胶走势维持弱势一定程度上验证了此前的基本面判断。宏观层面预期影响不变。维持此前观点。供给方面，今年国内、国外产区均没有明显的气候灾害影响产出，割胶顺利。产出增长应该符合年初预期。需求方面，重卡保持较好增速，轮胎开工率较去年提升。但出口贸易这块存在悲观预期。需求的低速增长对国内高库存的消耗仍然不足。 　　二、供需： 　　种植面积持续增加，长期影响供给：天胶种植上主产国除马来西亚2008年出现减少之外，其他主产国种植面积均维持增长。泰国及印尼种植面积居于高位。印尼种植面积长年小幅增长，因此供应及增速也较为稳定。但泰国在2009至2012年间种植面积出现跳涨。按照6-8年的种植周期，这一部分在2015-2020年都将持续形成开割面积和供应增量。 　　天胶供应上缺乏价格弹性，胶树寿命长达30年，供应周期长。虽然2015年之后受到价格下滑影响，主要产胶国新增种植积极性下降，种植面积增量接近于0。但已形成的供给产能很难减少。 资料来源：ANRPC，申万期货研究所　　开割绝对面积较高，增速下滑：割胶面积增长基本与种植面积增长保持一致，印尼长期维持稳定增长。泰国天胶开割面积持续大幅增长，至2017年已超过印尼。随着2012年前大面积新增种植的逐步开割，后续开割面积仍会出现持续增长。这些新增胶树种植后的15年间处于青年期，开割后胶水产出将有逐步增加的一个过程，因此种植及开割面积对天胶产能长周期的增长影响还将持续。 　　新年度产量增长加速：ANRPC最新报告成员国5月天胶产量合计103.3万吨，较去年同期增长16%。1-5月产量合计460.48万吨，较去年同期增长6.6%。其中泰国、印尼产量同比增长15%，越南产量增长43%，中国产量增长22%。 　　进入5月国内外产区均已进入了新胶开割季，若产量增速维持，下半年产量高峰期供应产出增量必将更加凸显。上半年由于产量较低，泰国烟片及原料胶价格出现反弹，5月烟片价格高至50泰铢以上，但目前价格又回落至去年年末水平。价格持续下跌可能对后期产出有部分影响，但若价格稳定则供应必然持续增长。 　　国内产出稳定：目前期货市场交割品主要为国内农垦生产的全乳胶。从交割品供给来看，国内橡胶仍处于供应增长周期之内。国内天胶种植在2007年-2012年出现较大幅度的增长。按照天胶7年开始割胶的种植周期测算，未来1-2年仍处于供应增长周期之内。 　　2018年合约上交割品为2017年产出的全乳胶。2017年全年国内天胶产量79.8万吨。较2016年增加24万吨。因此今年期货交割压力仍将强于去年。 　　从今年产胶看，5月国内新胶产出也出现了明显增长。如果增速维持下去，下半年产出继续增长对1901及以后合约带来的供应压力将更大。 　　进口环比上升：5月国内天然橡胶进口24万吨，环比增加8万吨，同比增速不显著。1-5月共进口96万吨，同比减少23.81%。由于混合胶套利空间依然存在，合成胶进口数量出现明显增长。考虑到国内套利对期货盘面影响，该部分进口压力也应该综合考虑进进口供应上。5月天胶及合成进口合计64.9万吨，环比4月大增51.6%。同比增长18%。增速回升较快，需求警惕后期进口若持续保持这种增长，则国内供应压力将雪上加霜。 　　库存触底回升：青岛保税区库存自5月16日的低点17.25万吨逐步回升，至6月15日，库存总量回升至18.2万吨，其中天胶库存6.98万吨，较5月低点6.26万吨增加0.72万吨。保税区库存出现触底回升迹象。上期所天胶库存截止6月22日持续增加至49.86万吨，仓单45.76万吨。库存再次创下历史同期新高。 　　今年的去库存过程出现结构性调整，天胶数量仍然处于低位，但合成胶增长明显。仍然考虑期货市场上的套利对冲影响，总库存增长对沪胶仍是利空影响。 　　汽车行业增速稳定：5月汽车生产234.44万辆，环比下降2.26%，同比增长12.84%。销售228.77万辆，环比下降1.37%，同比增长9.61%。1-5月产销1176.8万辆和1179.24万吨，同比增长3.84%和5.71%。5月国内重卡销量11.4万辆，同比增长17%，1-5月销量累计56.02万辆，同比增长15%。增速回落但仍有惯性。新增市场预计贡献度将会降低，替换胎需求尚未显现。5月汽车库存132.7万辆较上月增加5.4万辆。较年初增加3.1万辆。 　　轮胎开工回升，产量增速偏低：轮胎开工率较去年提升。截止6月底全钢胎开工率回升至79.18%。周环比增长0.59%。同比上涨12.55%。今年轮胎开工率较区间均值由明显提升。但下半年预计环保限制对开工影响仍会加强。5月中国轮胎外胎产量7727.7万条，同比上涨1.7%，1-5月累计产量3.62亿条，同比增长0.2%。从轮胎产量来看，今年以来增量有限。对原料消耗力度不足。 　　出口低速增长：5月轮胎出口4221万条，同比增长1.76%。增速回落。中国出口美国轮胎数量占比逐年下滑。最近三年年降幅达到2%左右。轮胎出口美国数量逐年缩减。国内下游已形成相应的应对机制。也会刺激轮胎出口的转移。中长期需关注是否有轮胎、汽车产业的进一步影响。 资料来源：Wind，申万期货研究所　　▌天胶行情的周期驱动因素 资料来源：申万期货研究所　　期现价差收敛：今年以来，期现价差持续收敛。截止6月底09合约与现货价差收敛至305.9-1价差回落至1645。期货长期维持升水，远月合约也天然升水近月合约，使得期货市场成为国内期现套利卖出的最佳平台。 　　在天胶供需结构持续偏弱的基础上，期货市场的天然升水价格仍然有利于套利操作。期现结合，利润稳定。预计后期期现价差及远近月价差仍会继续收敛。 资料来源：Wind，申万期货研究所　　▌天胶行情的主要驱动因素 　　利空因素：长周期处于增产周期，供给刚性。今年开年气候适宜，有利于产出增长；库存向中国集中；需求不够强劲：轮胎产量增速低，内外需求均不够强劲；期货仓单继续创新高，套利累积；期货价格维持远月升水格局。 　　利多因素：成本支撑；价格过低影响新年度割胶主动性，后期价格继续下跌有可能影响主动性产出；轮胎开工回升，重卡惯性增长。 　　▌风险点提示： 　　不利的气候变化 　　宏观政策变化 　　产胶国政策 　　▌天胶价格展望 　　预计下半年沪胶维持弱势格局。主力合约将转移至01合约。远月升水将继续向现货收敛。1901价格升水幅度较大，套利价格有利。关注价差收缩可能。 　　操作思路上：继续关注期现套利机会，远月做空机会，套期保值以卖出套保为主。 资料来源：申万期货研究所　　▌2018年下半年天胶期货操作建议 　　波段操作：01合约反弹做空，上方阻力12800-13000。 　　套利操作：持续跟踪进口套利空间，跟踪期现价差，择机操作。 　　套保操作：结合行情发展和基本面阶段性变化，根据企业的需求选择阶段性的卖出套期保值。                                            (责任编辑：DF318)"
"7月30日山西恒信化工橡胶炭黑价格","　　山西恒信化工有限公司价格稳定，N220湿法炭黑的出厂报价7100元/吨。                                            (责任编辑：DF120)"
"7月30日青岛地区天然橡胶价格小幅上调","　　7月30日，沪胶小幅震荡上行，青岛地区现货胶报价小幅上调100元/吨左右：16年宝岛全乳胶报价10000元/吨左右，金凤全乳报价10100-10150元/吨，中化全乳报价10100-10150元/吨左右，广垦全乳报价10100-10150元/吨左右；洪曼丽烟片胶报价12250-12300元/吨左右。                                            (责任编辑：DF314)"
"7月30日天津地区天然橡胶价格小幅上调","　　7月30日，沪胶持续震荡，小幅上调，天津地区现货胶报价上调幅度在100元/吨左右：16年宝岛全乳胶报价9950元/吨左右，金凤全乳报价9950-10000元/吨，中化全乳报价9950元/吨左右，广垦全乳报价9950元/吨左右；洪曼丽烟片胶报价12200-12250元/吨左右。                                            (责任编辑：DF314)"
"7月30日兰州石化丁腈橡胶价格稳定","　　7月30日，兰州石化对各牌号丁腈橡胶价格稳定，目前N41E报21200元/吨、3305E报21000元/吨，3308E报21200元/吨。                                            (责任编辑：DF314)"
"7月30日宁波顺泽丁腈橡胶价格稳定","　　7月30日，宁波顺泽丁腈胶装置6.5万吨/年装置正常生产。28、33系丁腈出厂价稳定，目前报20800元/吨附近。                                            (责任编辑：DF314)"
"7月30日上海连康明天然橡胶价格上调","　　7月30日，沪胶短期震荡反弹，上海连康明化工有限公司天胶报价上调50-150元/吨左右：16底海南1#标胶报价10350元/吨，泰国3#大烟片胶报价12700元/吨，越南3L报价10550元/吨，印尼1#烟片胶报价15450元/吨。                                            (责任编辑：DF314)"
"7月30日天津地区顺丁橡胶价格小幅调整","　　生意社07月30日讯　　7月30日，天津地区顺丁橡胶市场价格小幅调整，目前大庆、四川顺丁在13900-14000元/吨左右；下游按需询盘，市场成交一般。　　(文章来源：生意社)                                            (责任编辑：DF120)"
"7月30日浙江地区顺丁橡胶价格小幅上涨","　　7月30日，浙江地区顺丁橡胶市场价格小幅上涨，目前大庆、四川顺丁报13800-14000元/吨，扬子顺丁报13800-13900元/吨；下游按需询盘，市场成交一般。                                            (责任编辑：DF386)"
"7月30日镇江南帝丁腈橡胶装置正常生产","　　7月30日，镇江南帝6万吨/年丁腈胶装置正常生产。目前丁腈1052市场报22500元/吨附近。                                            (责任编辑：DF381)"
"7月30日中油东北顺丁橡胶价格稳定","　　7月30日，中油东北销售公司顺丁橡胶价格稳定，目前大庆顺丁报13100元/吨，锦州顺丁报12900元/吨，东北出库价。                                            (责任编辑：DF381)"
"7月30日金浦英萨丁腈橡胶装置正常运行","　　7月30日，南京金浦英萨一期3万吨/年丁腈橡胶装置正常运行，目前库存低位。                                            (责任编辑：DF376)"
"7月30日中油西北顺丁橡胶价格稳定","　　7月30日，中油西北销售公司顺丁橡胶价格稳定，目前独山子顺丁报13100元/吨，西北库提价。                                            (责任编辑：DF376)"
"7月30日陕西地区顺丁橡胶价格稳定","　　7月30日，陕西地区顺丁橡胶市场价格稳定，目前独山子顺丁主流报14000元/吨，大庆顺丁主流报13900元/吨，四川石化主流报13900元/吨；下游按需询盘，市场成交一般。                                            (责任编辑：DF376)"
"7月30日中石化华南顺丁橡胶价格稳定","　　7月30日，中石化华南销售公司顺丁橡胶价格稳定，目前燕山顺丁报13200元/吨，华南库提价；茂名顺丁报13100元/吨，华南库提价。                                            (责任编辑：DF376)"
"7月30日中石化华北顺丁橡胶价格稳定","　　7月30日，中石化华北销售公司顺丁橡胶价格稳定，目前齐鲁顺丁报13100元/吨，华北库提价；燕山顺丁报13020元/吨，华北库提价；茂名顺丁报13100元/吨，华北库提价。                                            (责任编辑：DF376)"
"7月30日上海青春化工天然橡胶价格稳定","　　7月30日，沪胶震荡上行，短期反弹，上海青春化工贸易有限公司天然橡胶国产全乳报价较稳定：17年宝岛全乳胶报价10100元/吨左右，黄春发报价10100元/吨，三棵树(桶装)报价9650元/吨。                                            (责任编辑：DF318)"
"7月30日上海巨翊天然橡胶价格上调","　　7月30日，沪胶短期探底回升，上海巨翊贸易有限公司天胶报价上调100元/吨左右：17年越南3L报价10400元/吨，17年海标报价10550元/吨，17年泰国烟片胶报价12650元/吨。                                            (责任编辑：DF350)"
"7月27日青岛中青橡天然橡胶价格基本稳定","　　7月27日，沪胶小幅震荡，青岛中青橡国际贸易有限公司天胶报价较平稳：16年宝岛全乳胶报价9900-9950元/吨左右，金凤全乳报价10000-10050元/吨左右，泰国洪曼丽烟片报价12150-12200元/吨左右。                                            (责任编辑：DF314)"
"7月26日顺丁橡胶13208.33元/吨 20天上涨9.46%","　　顺丁橡胶07月26日最新价格13208.33元/吨，最近20天上涨9.46%，30天上涨11.94%。 　　相关生产商有：传化智联(002010) 齐翔腾达(002408) 中国石化(600028) 中国石油(601857)等。                                            (责任编辑：DF358)"
"7月27日上海青春化工天然橡胶价格小幅上调","　　7月27日，沪胶小幅震荡，上海青春化工贸易有限公司天然橡胶报价部分较26日小幅上调：17年宝岛全乳胶报价10500元/吨左右，黄春发报价10100元/吨，三棵树(桶装)报价9700元/吨，上调幅度为50元/吨左右。                                            (责任编辑：DF120)"
"7月27日上海荣融天然橡胶价格小幅下调","　　 7月27日，沪胶小幅震荡，上海荣融国际贸易有限公司天胶报价较26日小幅下调：上海地区16年中化全乳报价9950元/吨，18年泰国3号烟片胶报价12300元/吨，越南3l报价10350元/吨。实单电议。                                            (责任编辑：DF358)"
"7月27日上海连康明天然橡胶价格小幅下调","　　7月26日，沪胶小幅震荡，上海连康明化工有限公司天胶报价小幅下调：16年底海南1#标胶报价10200元/吨，泰国3#大烟片胶报价12550元/吨，越南3L报价10500元/吨，印尼1#烟片胶报价15300元/吨。                                             (责任编辑：DF358)"
"7月27日浙江万方天然橡胶价格小幅下调","　　7月27日，沪胶小幅震荡下行，浙江万方贸易有限公司天胶报价下调50元/吨左右： 　　上海地区，16年全乳报价9950元/吨左右。 　　青岛地区，16年中化全乳报价9950元/吨左右，宝岛全乳报价9900元/吨左右，五指山报价9850元/吨左右。 　　天津地区，16年宝岛全乳报价9850元/吨左右，15年中化全乳报价9850元/吨左右。 　　烟片实单议价。                                            (责任编辑：DF381)"
"7月27日山西某工厂橡胶炭黑价格","　　7月27日山西某化工有限公司，N220湿法炭黑的出厂报价7600元/吨。                                            (责任编辑：DF350)"
"7月27日山西绛县天宝化工橡胶炭黑价格","　　山西绛县天宝化工有限公司价格，N220湿法炭黑的带票报价7300元/吨。                                            (责任编辑：DF350)"
"7月27日上海巨翊天然橡胶价格小幅下调","　　7月27日，上海巨翊贸易有限公司天胶报价较26日小幅下调：17年越南3L报价10300元/吨，17年海标报价10450元/吨，17年泰国烟片胶报价12550元/吨。                                            (责任编辑：DF120)"
"7月27日上海瑞洵天然橡胶价格小幅下调","　　7月27日，上海瑞洵贸易有限公司天胶报价较26日小幅下调：17年越南3L报价10300元/吨，17年海标报价10450元/吨，17年泰国烟片胶报价12550元/吨。                                            (责任编辑：DF386)"
"7月25日顺丁橡胶13091.67元/吨 20天上涨8.49%","　　顺丁橡胶07月25日最新价格13091.67元/吨，最近20天上涨8.49%，30天上涨10.95%。 　　相关生产商有：传化智联(002010) 齐翔腾达(002408) 中国石化(600028) 中国石油(601857)等。                                            (责任编辑：DF358)"
"7月26日陕西地区顺丁橡胶价格小幅调整","　　7月26日，陕西地区顺丁橡胶市场价格小幅调整，目前独山子顺丁主流报14000元/吨，大庆顺丁主流报13900元/吨，四川石化主流报13900元/吨；下游按需询盘，市场成交一般。                                            (责任编辑：DF386)"
"7月26日中石化华南顺丁橡胶价格稳定","　　7月26日，中石化华南销售公司顺丁橡胶价格稳定，目前燕山顺丁报13200元/吨，华南库提价；茂名顺丁报13100元/吨，华南库提价。                                            (责任编辑：DF386)"
"7月26日中油东北顺丁橡胶价格稳定","　　7月26日，中油东北销售公司顺丁橡胶价格稳定，目前大庆顺丁报13100元/吨，锦州顺丁报12900元/吨，东北出库价。                                            (责任编辑：DF386)"
"7月26日中油西北顺丁橡胶价格稳定","　　7月26日，中油西北销售公司顺丁橡胶价格稳定，目前独山子顺丁报13100元/吨，西北库提价。                                            (责任编辑：DF386)"
"7月26日中石化华北顺丁橡胶价格稳定","　　7月26日，中石化华北销售公司顺丁橡胶价格稳定，目前齐鲁顺丁报13100元/吨，华北库提价；燕山顺丁报13020元/吨，华北库提价；茂名顺丁报13100元/吨，华北库提价。                                            (责任编辑：DF386)"
"7月26日上海荣融天然橡胶价格稳定","　　7月26日，沪胶小幅震荡，上海荣融国际贸易有限公司天胶报价较稳定：青岛地区，16年中化全乳报价10000元/吨，泰国3号烟片胶报价12100元/吨；上海地区，越南3l报价10350元/吨，18年泰国烟片胶报价12300元/吨左右。实单电议。                                            (责任编辑：DF120)"
"7月25日上海巨翊天然橡胶价格上调200元/吨","　　7月25日，上海巨翊贸易有限公司天胶报价上调200元/吨：17年越南3L报价10350元/吨，17年海标报价10500元/吨，17年泰国烟片胶报价12600元/吨。                                            (责任编辑：DF120)"
"7月25日上海荣融天然橡胶价格上调","　　7月25日，沪胶上行，上海荣融国际贸易有限公司天胶报价上调150元/吨左右：青岛地区，16年中化全乳报价10000元/吨，泰国3号烟片胶报价12100元/吨；上海地区，越南3l报价10350元/吨，18年泰国烟片胶报价12300元/吨左右。实单电议。                                            (责任编辑：DF386)"
"天胶今日观点 国内橡胶行业对价格波动的抵抗力将有所提高","　　 天胶今日观点天然橡胶低位运行，收于10255元/吨。现阶段天然橡胶的核心矛盾是供应、套利和政策周期波谷的重合。价格运行于周期性底部，市场景气程度降至冰点，必然带来产业收缩的阵痛。橡胶全行业自发地进行结构性调整，2017—2018年度橡胶行业兼并重组案例屡见不鲜，既有上下游的纵向收购，亦有同质化的横向合并。在优胜劣汰的竞争下，未来橡胶企业将不断趋于整合，生产—贸易—加工全产业链协调性加强，行业的发展趋势将由零散向寡头转变。在长期的摸索中，橡胶现货企业逐渐学会利用金融衍生品规避风险和锁定利润，建立虚拟库存来削峰填谷，对稳定价格起到一定作用。随着产业结构进一步调整，国内橡胶行业对价格波动的抵抗力将有所提高，从而有效降低市场风险。橡胶下方万元大关支撑较强，建议急涨勿追，逢高沽空。                                            (责任编辑：DF386)"
"7月25日天然橡胶(标一)为10194.44元/吨","　　7月25日，天然橡胶(标一)参考价为10194.44元/吨，与7月1日(10316.67)相比，下降了1.18%。                                            (责任编辑：DF380)"
"7月25日丁苯橡胶(1502)为12592.86元/吨","　　7月25日，丁苯橡胶(1502)参考价为12592.86元/吨，与7月1日(11907.14)相比，上涨了5.76%。                                             (责任编辑：DF120)"
"7月25日顺丁橡胶为13091.67元/吨","　　7月25日，顺丁橡胶参考价为13091.67元/吨，与7月1日(11750.00)相比，上涨了11.42%。                                             (责任编辑：DF120)"
