"标题","正文"
"糖价今天有可能反复震荡","　　白糖 　　洲际交易所(ICE)原糖期货周一跌至4月底以来最低，逆今日商品市场的普遍走势而动。追踪19种商品的CRB核心商品指数跳升至7月11日以来最高。ICE10月原糖期货收跌0.06美分或0.6%，报每磅10.82美分，盘中跌至4月26日以来最低位每磅10.8美分。南宁有中间商站台报价5200-5240元/吨，报价不变；仓库报价5170-5250元/吨，报价不变。南宁集团站台暂无报价；有厂仓报价5110-5220元/吨。柳州有中间商站台报价5200元/吨，报价不变；仓库报价5180元/吨，报价不变。柳州有集团站台报价5190-5220元/吨。糖价今天有可能反复震荡，区间4800-5100。 　　苹果 　　烟台栖霞产区最近几日调货及采购客商增多，库存富士走货加快，交易氛围好转。早熟苹果方面，西部产区高温天气依旧持续，早熟苹果上色困难，有红度的早熟美八、嘎啦客商收购困难，价格稳定在开秤收购时的高价格，暂时没有滑落迹象。栖霞产地整体走货略有加快，调货客商增多，采购高中低档货源均有，价格比较稳定。目前当地质量稍差的80#以上一二级价格在3.00元/斤左右，客商货80#以上一二级主流价格在3.20-3.50元/斤。沂源产区库存富士交易仍在少量进行，成交以质论价。果农货价格75#以上在1.10-1.20元/斤，客商存货75#以上主流价格在1.70-2.00元/斤，当地精品大红桃上市，客商采购积极，5量起步价格在2.50元/斤左右，但在市场压力下，压价情况比较明显。                                            (责任编辑：DF318)"
"郑糖增仓下跌看跌期权普涨","　　 白糖期权主力合约概览白糖期权SR901看涨期权C看跌期权P成交量日增仓涨跌幅收盘价行权价收盘价涨跌幅日增仓成交量448+70+5.57%237.05000120.0+29.03%+132231781520+188+5.71%176.05100158.0+17.91%+28413321958+2+5.86%126.55200207.0+11.29%+0346　　行情介绍和分析　　今日白糖期货合约SR901增仓下跌，收报5120元/吨，跌幅为-0.25%，成交量为33.88万手，持仓量为36.31万手，日增仓+6478手。近三年的5日、10日、20日和30日的历史波动率均值分别为10.94%、11.35%、11.63%和11.79%。　　7月31日，白糖期权成交量3.19万手(按双边计算，下同)，持仓量15.63万手，成交额3030.17万元。成交量和持仓量的PC-Ratio分别为1.23和0.43，从成交量来看投资者偏好看跌期权，从持仓比率来看后市依然偏悲观。从持仓分布来看(考虑成交量，选取流动性较好的期权合约)，因白糖大幅上涨，看涨期权在5700处有最大持仓量，说明在此有较强压制；看跌期权在4900有最大持仓量，显示此处有较强支撑。整体上，一月合约和五月合约成交量分别占所有合约的84.47%和13.47%，持仓量占比分别为71.30%和18.80%。白糖期货SR901所对应的期权合约系列成交量最大、流动性最好。　　受标的白糖期货SR901合约增仓下跌、隐波上升影响，看涨期权普涨、看跌期权普涨。看涨期权中，SR901-C-5200领涨，涨幅达+5.86%，SR901-C-5100次之，为+5.71%；看跌期权中，SR901-P-4400领涨，涨幅达+123.53%，SR901-P-4500次之，为+95.83%。SR901系列平值期权隐含波动率收于14.50%，较前一交易日小幅上升。　　郑糖SR901合约震荡下跌，期价下行至接近布林中轨；日线级别看，MACD处于0轴上方，红柱持平；KDJ指标表明行情处于盘整，后续仍有下跌可能。国内方面，取消不适用名单等政策利好已被市场基本消化；在政策影响偏多同时，国内打击走私力度提升；临近中秋，现货端进行节前旺季采购，糖价前期维持上涨趋势。当前制糖集团报价稳中有涨，总体成交一般，北部区域和东部区域现货报价基本持稳，部分地区报价小幅上调，但总体成交一般。建议对夏季销售预期谨慎乐观，期价反弹并非反转，长期看仍处熊市中期、增产中期。激进者短线可在5115-5130元/吨区间内逢高轻仓短空，止损5150元/吨，新进空单日内操作为主，不宜过分追低。期权操作上，方向性策略：逢高构建熊市看跌期权组合，即买入SR901C5100，同时卖出SR901C5200；波动率策略：波动率短期维持震荡，注意九月和一月份之间不合理期限结构，新单暂时观望或择机构建日历价差组合套利操作。                                            (责任编辑：DF381)"
"郑糖增仓减量 期价震荡收跌","　　国内盘面：周二郑糖主力1901合约增仓减量，期价小幅下跌；当日期价收于5120元/吨，较上一交易日下跌了0.25%，持仓量增加6478手至363148手，成交量338760手。 　　外盘走势：洲际交易所(ICE)原糖期货周一跌至4月底以来最低，逆今日商品市场的普遍走势而动。追踪19种商品的CRB核心商品指数跳升至7月11日以来最高。ICE 10月原糖期货收跌0.06美分或0.6%，报每磅10.82美分，盘中跌至4月26日以来最低位每磅10.8美分。 　　消息方面：1、ICRA在一报告中表示，印度糖价(北方邦出厂价)已从5月低点的每吨26500卢比回升至33500卢比，受政策推出的多种举措提振。 2、6月单月泰国出口食糖共150万，其中原糖96.8万吨，同比增加143%，印度尼西亚(70万吨)、台湾(3.6万吨)马来西亚(9.7万吨)、南韩(4.6万吨)、日本(2.6万吨)为主要出口目的地。精致糖出口53.2万吨，去年同期39.6万吨。 　　现货方面：柳州中间商站台报价5290-5300，报价较前一日白糖报价上涨了20；南宁中间商站台报价为5280-5310，较前日白糖报价上调了40，总体市场成交相对较好。(单位：元/吨) 　　观点总结：国际糖市而言，巴西方面，巴西中南部地区糖厂7月上半月压榨4500万吨甘蔗，仅略低于去年同期的4770万吨，随着巴西生产的进度，其甘蔗单产下降的幅度在扩大。但是随着巴西糖进入压榨的高峰期，其贸易量压力将逐渐凸显，叠加印度出口加快，但其的出口主要集中在下榨季中。总体上，大基金持仓空头占据优势，但在巴西减产的预期下，不宜过分看空。 　　国内白糖市场而言，集团现货价格呈现先抑后扬的态势，但是现货成交情况顺畅，主要近期贸易商等补货的积极性提高；最新数据显示，中国6月份进口糖28万吨，同比增加14万吨。2018年1-6月我国累计进口糖138.19万吨，国内外糖价差逐渐缩减，预计后期进口糖量仍维持稳定增长。截至2018年6月底，本制糖期全国累计销售食糖650.65万吨(上制糖期同期销售食糖603.16万吨)，累计销糖率63.11%(上制糖期同期64.94%)，基于白糖处在纯销售期而言，需求将成为后期市场的焦点。随着需求旺季临近，叠加社会库存低位，不断刺激现货上补库，去库存效应将逐渐凸显的情形下，将刺激现货销售成交向好。但是仍需警惕全球食糖过剩所带来的风险。操作上，短期建议郑糖1901合约仍逢回调做多，下方测试5090元/吨支撑。                                            (责任编辑：DF381)"
"7月31日四川省食糖报价基本平稳","　　7月31日，周二，国内各地白糖现货报价中体重心向上。具体报价如下：　　成都市食糖国产的出库报价为5300元/吨，和30日的报价持平，7月30日无现货成交。                                            (责任编辑：DF318)"
"7月31日新疆食糖报价基本平稳","　　7月31日，周二，国内各地白糖现货报价中体重心向上。具体报价如下：　　乌鲁木齐食糖国产的出库报价为5550元/吨，和30日的报价持平，7月30日无现货成交。                                            (责任编辑：DF318)"
"7月31日云南省食糖报价基本平稳","　　7月31日，周二，国内各地白糖现货报价中体重心向上。具体报价如下：　　云南昆明食糖国产的出库报价为5110元/吨，和30日相比上涨了30元/吨，7月30日无现货成交。                                            (责任编辑：DF318)"
"7月31日贵州省食糖报价基本平稳","　　7月31日，周二，国内各地白糖现货报价中体重心向上。具体报价如下： 　　贵阳市食糖国产的出库报价为5450元/吨，和30日的报价持平，7月30日无现货成交。                                            (责任编辑：DF120)"
"7月31日重庆市食糖报价基本平稳","　　7月31日，周二，国内各地白糖现货报价中体重心向上。具体报价如下： 　　重庆市食糖国产的出库报价为5360元/吨，和30日的报价持平，7月30日无现货成交。                                            (责任编辑：DF381)"
"7月31日江西省食糖报价小幅上涨","　　7月31日，周二，国内各地白糖现货报价中体重心向上。具体报价如下： 　　南昌市食糖国产的出库报价为5680元/吨，和30日相比上涨了80元/吨，7月30日无现货成交。                                            (责任编辑：DF381)"
"7月31日天津市食糖报价基本平稳","　　7月31日，周二，国内各地白糖现货报价中体重心向上。具体报价如下：　　天津港食糖国产的出库报价为5380元/吨，和30日的报价持平，7月30日无现货成交。                                            (责任编辑：DF120)"
"7月31日江苏省食糖报价基本平稳","　　7月31日，周二，国内各地白糖现货报价中体重心向上。具体报价如下：　　南京市食糖国产的出库报价为5450元/吨，和30日的报价持平，7月30日无现货成交。                                            (责任编辑：DF120)"
"7月31日安徽省食糖报价基本平稳","　　7月31日，周二，国内各地白糖现货报价中体重心向上。具体报价如下：　　合肥市食糖国产的出库报价为5650元/吨，和30日的报价持平，7月30日无现货成交。                                            (责任编辑：DF120)"
"7月31日辽宁省食糖报价小幅上涨","　　7月31日，周二，国内各地白糖现货报价中体重心向上。具体报价如下：　　辽宁鲅鱼圈食糖国产的出厂报价为5380元/吨，和30日相比上涨了60元/吨，7月30日无现货成交。                                            (责任编辑：DF120)"
"7月31日广西省食糖报价基本平稳","　　7月31日，周二，国内各地白糖现货报价中体重心向上。具体报价如下：　　柳州市食糖国产的出库报价为5300元/吨，和30日相比上涨了30元/吨，7月30日无现货成交。                                            (责任编辑：DF120)"
"7月31日山西省食糖报价基本平稳","　　7月31日，周二，国内各地白糖现货报价中体重心向上。具体报价如下： 　　太原市食糖国产的出库报价为5500元/吨，和30日的报价持平，7月30日无现货成交。                                            (责任编辑：DF120)"
"白糖：反弹位置不明确","　　1、基本面：印度18/19年度产量预计继续创出新高。泰国6月出口食糖150万吨，同比翻番。safra:巴西中南部18/19糖产量降至2800万吨，低于此前预估3100万吨。5月22日后白糖配额外进口关税降低5%至90%。中国6月食糖供需平衡表：18/19年度产糖1068万吨，去年同期1031.IOS最新预估：17/18榨季全球过剩量1051万吨，18/19榨季过剩850万吨。2018年6月底，本期制糖全国累计产糖1030.63万吨，其中蔗糖916.04万吨，甜菜糖114.97万吨；全国累计销糖650.65万吨，累计销糖率63.11%。2018年6月中国进口食糖28万吨，同比增加14万吨，环比增加8万吨。偏空。 　　2、基差：柳州新糖现货5285，基差128(01合约)，升水期货；中性。 　　3、库存：截至6月底工业库存379.98万吨；偏空。 　　4、盘面：20日均线走平，k线在20日均线上方；偏多。 　　5、主力持仓：持仓偏空，净持仓空减，主力趋势偏空；偏空。 　　6、结论：白糖供需基本面利空不变。01成为主力合约，上方压力位在5250附近，中线空单反弹每隔100点建空，短空暂时回避，反弹位置不明确。                                            (责任编辑：DF318)"
"侯雅婷：原糖维持弱势 郑糖高位回落","　　原糖盘中一度走高，但最终依然收阴。10月原糖价格下跌0.06美分，跌幅为0.6%。虽然整体商品市场普遍上涨，但是原糖不为所动。市场主要反应印度泰国增产带来的压制。夜盘郑糖高位回落，部分套保资金有进场迹象。现货连续提价，关注成交能否持续转好。关注五日线支撑，操作上建议中线低位多单持有。                                             (责任编辑：DF318)"
"白糖今日观点 下方空间看至4500","　　南宁中间商站台报价5250-5310元/吨；仓库报价5220-5260元/吨，报价不变，成交一般。 6月单月泰国出口食糖共150万，其中原糖96.8万吨，同比增加143%。ISMA公布，印度18/19榨季产糖量预计增长10%，创下3550万吨历史新高。巴西中南部18/19榨季甘蔗压榨量料为5.57亿吨，低于之前预计的5.62亿吨，巴西中南部的糖产量预计2820万吨，低于之前预估的2905万吨。国际食糖过剩1100万吨。白糖市场供应面仍然充裕，而需求增长乏力。中长期维持空头思路。操作上，SR901的前期空单可以持有，下方空间看至4500，前期空单适当减持，反弹沽空操作。                                            (责任编辑：DF386)"
"洲际交易所(ICE)原糖周一跌至4月底以来最低","　　洲际交易所(ICE)原糖周一跌至4月底以来最低，逆今日商品市场的普遍走势而动。郑糖昨日夜盘横盘调整，整体变动不大。现货方面，南宁中间商报价5250-5310元/吨，仓库报价5220-5260元/吨，柳州中间商报价5270-5300元/吨，仓库报价5230元/吨。从技术方面看，日线级别，MACD红柱扩大，快慢线金叉向上，KDJ金叉向上，均线保持空头排列。30分钟线上，MACD绿柱扩大，快慢线死叉向下，KDJ死叉向下，均线多头排列。交易策略：日内逢低做多为宜，关注现货卖货情况。                                            (责任编辑：DF381)"
"郑糖供应过剩格局未扭转","　　郑糖近期反弹，是因市场传言社会第三方库存薄弱以及集团销售放量所致。总体而言，由于产区旺销，推动糖价小幅反弹，但不足以扭转中长期供应过剩的格局。 　　虽然现货成交好转，但制糖集团不愿大幅提价，去库存意愿依然强烈。新食糖进口保障措施以及现货旺销两大利好在短期具有较强的支撑。但是国际原糖天量库存尚未找到消化的渠道，价格有继续下行迹象，将会使得新食糖进口保障措施失效。另一方面，市场预期广西7月份销售达到55万吨，环比上个月34.5万吨和去年同期销量31.3万吨大幅增加。但即使销量达到55万吨，截至7月底广西产销率也仅为68%，往年同期平均水平为77.2%。单月旺销不足以扭转供应过剩的格局。 　　今年以来，郑糖交易的标的是甜菜糖，柳糖交易的标的是甘蔗糖，在正常情况下，甘蔗糖应升水甜菜糖150元/吨，即柳糖-郑糖价差为150元/吨。因甜菜糖仓单所在地走私横行以及市场悲观的预期，导致今年的甜菜糖仓单一直无法消化。在前期甜菜糖仓单还能通过远月升水结转。但套保在9月合约的甜菜糖仓单是无法继续移仓远月，或许只能依靠低价消化。因此在SR1809合约临近交割月时，柳糖-郑糖主力合约价差开始扩大。只有当价差达到足够大，甜菜糖价格相比甘蔗糖价格足够低，市场才能消化目前21.6万吨的甜菜糖仓单。此外，9-1价差开始走扩。目前9-1价差为-195，反映的是新糖与老糖的价差及仓储成本，属正常范围。目前甜菜糖仓单尚没有明确的接货方，因此SR1809合约可能还有下行的空间，9-1价差继续扩大的概率大。                                            (责任编辑：DF318)"
"7月30日白糖为5506.00元/吨","　　7月30日，白糖参考价为5506.00元/吨，与7月1日(5574.00)相比，下降了1.22%。                                            (责任编辑：DF380)"
